J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2 
1.1133333333333333, 3.125, 0.0, 0.6820330831602834, 0.44130301591765386, 0.19339269158138447, -2.778916657919051, 0.2896414818955125, 5.5966004427144505, 1.0, 0.0, 0.0
1.1133333333333333, 3.4375, 0.0, 0.6609160909303414, 0.503722525364414, 0.20678896403553465, -2.926468960909463, 0.04345601848356274, 5.800904287867624, 1.0, 0.0, 0.0
1.1133333333333333, 3.75, 0.0, 0.6311513925985622, 0.570546118439863, 0.22207657113863738, -3.0942011561775606, -0.22384407102719742, 5.979027431970096, 1.0, 0.0, 0.0
1.1133333333333333, 4.0625, 0.0, 0.5900787436737962, 0.6425203823260623, 0.2408000480103695, -3.283595088381209, -0.5167121314379319, 6.126232449767098, 1.0, 0.0, 0.0
1.1133333333333333, 4.375, 0.0, 0.5329607987507896, 0.721046148446344, 0.2669030377159153, -3.4964538897673427, -0.8418802738361991, 6.235769184694775, 1.0, 0.0, 0.0
1.1133333333333333, 4.6875, 0.0, 0.44903892522158606, 0.8093347808985094, 0.3192427436363827, -3.7352467483044203, -1.2127420134780964, 6.294916985203284, 1.0, 0.0, 0.0
1.1133333333333333, 5.0, 0.0, 0.29289661382533827, 0.9205728632190832, 0.355961863425836, -4.004453581565437, -1.680563124820316, 6.258079134688538, 1.0, 0.0, 0.0
1.24, 0.0, 0.0, 0.734030505886048, 0.0, 0.11244671867262872, -2.292400743643099, 2.388343862852063, 3.9127349541960004, 1.0, 0.0, 0.0
1.24, 0.3125, 0.0, 0.7343582611376774, 0.035139599585196475, 0.11333287024045849, -2.2978839845149412, 2.3495380761107323, 3.960604159241462, 1.0, 0.0, 0.0
1.24, 0.625, 0.0, 0.7352290896472959, 0.07083304390028655, 0.11592240372154312, -2.314420842505905, 2.245174100862378, 4.091022628966887, 1.0, 0.0, 0.0
1.24, 0.9375, 0.0, 0.7363267097940844, 0.10759110191116092, 0.12002888837281551, -2.342265801545948, 2.0985178025849307, 4.277544757294135, 1.0, 0.0, 0.0
1.24, 1.25, 0.0, 0.7371750787758764, 0.14585109913329625, 0.12539966365880634, -2.3818220346543817, 1.9276794796329793, 4.497243675705828, 1.0, 0.0, 0.0
1.24, 1.5625, 0.0, 0.7372042405104744, 0.1859658916979149, 0.1317746050904645, -2.43361622231668, 1.7425897850961656, 4.734444206365352, 1.0, 0.0, 0.0
1.24, 1.875, 0.0, 0.7357897220463325, 0.22821022731483656, 0.13893237823802637, -2.4982727551829167, 1.547553193772726, 4.978645017350753, 1.0, 0.0, 0.0
1.24, 2.1875, 0.0, 0.732292322665893, 0.2727986280966814, 0.14671809628363, -2.576491913417396, 1.3437549119308307, 5.222452364577899, 1.0, 0.0, 0.0
1.24, 2.5, 0.0, 0.7260448885270259, 0.3199090374921053, 0.15505412436768387, -2.6690346355771575, 1.1306985625970016, 5.460272003134972, 1.0, 0.0, 0.0
1.24, 2.8125, 0.0, 0.7163566069680779, 0.3697074558264838, 0.1639478796829465, -2.776714965186969, 0.9070401198513085, 5.687635884431845, 1.0, 0.0, 0.0
1.24, 3.125, 0.0, 0.7024472748973793, 0.4223764622939469, 0.1735018175704707, -2.900400665342052, 0.6708660491146102, 5.90066885905728, 1.0, 0.0, 0.0
1.24, 3.4375, 0.0, 0.6833949188305691, 0.478146091808028, 0.183936955851253, -3.041022910238595, 0.41989440660786026, 6.095820878248523, 1.0, 0.0, 0.0
1.24, 3.75, 0.0, 0.6580129001595045, 0.53733705970098, 0.19566570513335835, -3.199597583625725, 0.15142879419454633, 6.26955367111468, 1.0, 0.0, 0.0
1.24, 4.0625, 0.0, 0.6246209598249007, 0.6004371575163769, 0.2094673724621309, -3.3772644778745633, -0.1379239532756167, 6.417913773978103, 1.0, 0.0, 0.0
1.24, 4.375, 0.0, 0.5805615730007803, 0.6682541674898118, 0.22697305539763804, -3.5753599374224407, -0.452847131866668, 6.535871913602191, 1.0, 0.0, 0.0
1.24, 4.6875, 0.0, 0.5209826280242018, 0.7422953171399007, 0.25258112241476666, -3.7955659852305246, -0.8008645356084192, 6.615816721151296, 1.0, 0.0, 0.0
1.24, 5.0, 0.0, 0.4343969399078587, 0.826117368999041, 0.2682305659492489, -4.0402903385151845, -1.1980865627753514, 6.642310109122468, 1.0, 0.0, 0.0
1.3666666666666667, 0.0, 0.0, 0.7637281983890934, 0.0, 0.1132474430299868, -2.4348738813448367, 2.815624635676229, 4.4021469904534065, 1.0, 0.0, 0.0
1.3666666666666667, 0.3125, 0.0, 0.7636687305056258, 0.03538982594687087, 0.11382508122622444, -2.4403987961350104, 2.778516679504719, 4.444026511113969, 1.0, 0.0, 0.0
1.3666666666666667, 0.625, 0.0, 0.7634398942680288, 0.07114067576639027, 0.11552952465618702, -2.457030192895874, 2.67712864401999, 4.559173670293696, 1.0, 0.0, 0.0
1.3666666666666667, 0.9375, 0.0, 0.7628698521252023, 0.10759577885698776, 0.11828169345098463, -2.484935191585482, 2.5314551029578585, 4.725638596942943, 1.0, 0.0, 0.0
1.3666666666666667, 1.25, 0.0, 0.761705468844407, 0.14506673417325566, 0.12196877353861883, -2.5243835115722764, 2.3584270779795133, 4.923549018328053, 1.0, 0.0, 0.0
1.3666666666666667, 1.5625, 0.0, 0.7596102632193416, 0.18382626231862453, 0.12646593172708478, -2.5757362671898467, 2.1683289780058486, 5.138871099329869, 1.0, 0.0, 0.0
1.3666666666666667, 1.875, 0.0, 0.7562004170785359, 0.22410794150268365, 0.13165720325605923, -2.6394336010775308, 1.9664000063149027, 5.362123359743055, 1.0, 0.0, 0.0
1.3666666666666667, 2.1875, 0.0, 0.7510507152752145, 0.26611201435366155, 0.13745216792253423, -2.715983226987762, 1.754805538230235, 5.586611923252351, 1.0, 0.0, 0.0
1.3666666666666667, 2.5, 0.0, 0.7436951207678971, 0.31001554645426754, 0.14379772671400853, -2.8059515048868597, 1.533945759679411, 5.807281675978675, 1.0, 0.0, 0.0
1.3666666666666667, 2.8125, 0.0, 0.7336253926427203, 0.3559855935499169, 0.15068752938528282, -2.9099581899574325, 1.3031998737375197, 6.0200501970484055, 1.0, 0.0, 0.0
1.3666666666666667, 3.125, 0.0, 0.7202674788631348, 0.4041952523200693, 0.15817233640778464, -3.0286757264586823, 1.0613138374100686, 6.221400846325613, 1.0, 0.0, 0.0
1.3666666666666667, 3.4375, 0.0, 0.702943931276406, 0.4548433038047823, 0.16637698600532227, -3.1628340661468752, 0.8065889995366478, 6.4081127082596, 1.0, 0.0, 0.0
1.3666666666666667, 3.75, 0.0, 0.6808102503564862, 0.5081808685733957, 0.17553885720522516, -3.313232665152981, 0.5369229801943685, 6.577028618926487, 1.0, 0.0, 0.0
1.3666666666666667, 4.0625, 0.0, 0.6527316634450694, 0.564555089558048, 0.18608017017833234, -3.4807629782444507, 0.24967943364290315, 6.724764259616536, 1.0, 0.0, 0.0
1.3666666666666667, 4.375, 0.0, 0.6170731851187841, 0.6244809749348534, 0.19880698215748166, -3.6664486298734826, -0.05853984106538503, 6.8473728423168705, 1.0, 0.0, 0.0
1.3666666666666667, 4.6875, 0.0, 0.5711833990843694, 0.688809453406474, 0.21544471695651185, -3.8715203137368124, -0.39272229770571315, 6.939496818870815, 1.0, 0.0, 0.0
1.3666666666666667, 5.0, 0.0, 0.5101192357099986, 0.7591339230326734, 0.2250383028038378, -4.09757296010854, -0.7612339832205979, 6.992624385629146, 1.0, 0.0, 0.0
1.4933333333333332, 0.0, 0.0, 0.7841095759317297, 0.0, 0.11192298103967768, -2.586846855917436, 3.231292206577447, 4.864403931210951, 1.0, 0.0, 0.0
1.4933333333333332, 0.3125, 0.0, 0.7838677374180946, 0.034975931574899276, 0.11232657802846961, -2.592308540897288, 3.1956077125111935, 4.9021508887145995, 1.0, 0.0, 0.0
1.4933333333333332, 0.625, 0.0, 0.7831066974453057, 0.07020411126779351, 0.11352424584163198, -2.608733119156299, 3.0969989347171576, 5.006509718022306, 1.0, 0.0, 0.0
1.4933333333333332, 0.9375, 0.0, 0.78173050512878, 0.10592858522591928, 0.1154790709329973, -2.6362378609597554, 2.9531669486975454, 5.158549712307345, 1.0, 0.0, 0.0
1.4933333333333332, 1.25, 0.0, 0.7795797057391326, 0.14237853060091682, 0.11813684279882017, -2.6750141226502926, 2.7799182870211694, 5.340486905858322, 1.0, 0.0, 0.0
1.4933333333333332, 1.5625, 0.0, 0.7764449876843731, 0.17976411197518188, 0.12143510966522805, -2.7253219750814024, 2.5875426429461243, 5.539466454514636, 1.0, 0.0, 0.0
1.4933333333333332, 1.875, 0.0, 0.7720724496289518, 0.21827547414168436, 0.12531301359097355, -2.7874840241887795, 2.3817691835316173, 5.746734316225682, 1.0, 0.0, 0.0
1.4933333333333332, 2.1875, 0.0, 0.7661695122080155, 0.25808474546954036, 0.1297205429080705, -2.8618793935645077, 2.165396681193961, 5.956142188875685, 1.0, 0.0, 0.0
1.4933333333333332, 2.5, 0.0, 0.758404871056262, 0.2993508134592284, 0.1346265781378925, -2.9489387685060167, 1.9394523358388844, 6.163081003140091, 1.0, 0.0, 0.0
1.4933333333333332, 2.8125, 0.0, 0.7484065495050833, 0.34222635680572316, 0.14002505637235121, -3.049141281827297, 1.7038915156191947, 6.363849042605313, 1.0, 0.0, 0.0
1.4933333333333332, 3.125, 0.0, 0.7357492272373466, 0.38686647369194793, 0.14594638985364927, -3.1630139510864685, 1.4580110692281045, 6.555293239151281, 1.0, 0.0, 0.0
1.4933333333333332, 3.4375, 0.0, 0.7199286316750259, 0.43344285046425396, 0.1524660167513397, -3.291134449243241, 1.2005803991051445, 6.734497541065859, 1.0, 0.0, 0.0
1.4933333333333332, 3.75, 0.0, 0.7003313768068277, 0.48215773416153523, 0.15972511365591097, -3.434138321673579, 0.9300172309238289, 6.898677303828781, 1.0, 0.0, 0.0
1.4933333333333332, 4.0625, 0.0, 0.676162065521912, 0.5332710464991983, 0.16797186108842094, -3.5927325601566147, 0.6442900602356963, 7.044920910952539, 1.0, 0.0, 0.0
1.4933333333333332, 4.375, 0.0, 0.6463380851297491, 0.5871401473417983, 0.17764374554357049, -3.7677192023989403, 0.34081265110571174, 7.169972424905311, 1.0, 0.0, 0.0
1.4933333333333332, 4.6875, 0.0, 0.6092497711427916, 0.6442983874639299, 0.18957171884631166, -3.960036680935768, 0.016065711572367344, 7.269791347367887, 1.0, 0.0, 0.0
1.4933333333333332, 5.0, 0.0, 0.5622662813332522, 0.7056224716207431, 0.19623706930180235, -4.170837207401487, -0.3352234143216204, 7.338707733679687, 1.0, 0.0, 0.0
1.6199999999999999, 0.0, 0.0, 0.7988189800243453, 0.0, 0.10950163605053824, -2.7456932693818894, 3.639233642867495, 5.308906262943897, 1.0, 0.0, 0.0
1.6199999999999999, 0.3125, 0.0, 0.7984872806374631, 0.0342192612657932, 0.10979794085958394, -2.7510376076234824, 3.6047462550546334, 5.34358795457148, 1.0, 0.0, 0.0
1.6199999999999999, 0.625, 0.0, 0.7974706282279825, 0.06862371303723996, 0.11068040493477094, -2.7670996126839538, 3.508712936965504, 5.439911409785935, 1.0, 0.0, 0.0
1.6199999999999999, 0.9375, 0.0, 0.7957047848235907, 0.10339451435002503, 0.11213068113271399, -2.7939656164504214, 3.367078721920986, 5.581067102500516, 1.0, 0.0, 0.0
1.6199999999999999, 1.25, 0.0, 0.7930856063787654, 0.1387053887451862, 0.11412138101168848, -2.831777476262006, 3.1946826606760457, 5.750829596587911, 1.0, 0.0, 0.0
1.6199999999999999, 1.5625, 0.0, 0.7894719688667138, 0.17472037748233032, 0.11662028563530566, -2.880729865935493, 3.0016595330044407, 5.937219945285809, 1.0, 0.0, 0.0
1.6199999999999999, 1.875, 0.0, 0.784688756925649, 0.21159306726725224, 0.1195953549788232, -2.9410670895978663, 2.793996650087329, 6.1320248108363415, 1.0, 0.0, 0.0
1.6199999999999999, 2.1875, 0.0, 0.7785261117190995, 0.24946747434409483, 0.12301948306698574, -3.013079902280598, 2.5748965849982794, 6.3295006437889905, 1.0, 0.0, 0.0
1.6199999999999999, 2.5, 0.0, 0.7707445021031026, 0.28848024418411833, 0.12687588357301421, -3.0971028366367275, 2.345840458843926, 6.5254012296265405, 1.0, 0.0, 0.0
1.6199999999999999, 2.8125, 0.0, 0.7610670107253894, 0.3287649015772287, 0.13116352851415228, -3.19351252574135, 2.107219486447575, 6.7163464553828405, 1.0, 0.0, 0.0
1.6199999999999999, 3.125, 0.0, 0.749172518466625, 0.3704574495054635, 0.13590150402334453, -3.302727516395687, 1.8587227633731405, 6.899463552275768, 1.0, 0.0, 0.0
1.6199999999999999, 3.4375, 0.0, 0.7346881158418557, 0.41370334159181904, 0.1411386390202379, -3.4252101321217943, 1.5995683668012612, 7.072173567081622, 1.0, 0.0, 0.0
1.6199999999999999, 3.75, 0.0, 0.7171531560395683, 0.4586690988931122, 0.14696536685944314, -3.5614711320411305, 1.3285637648773447, 7.2319867561657585, 1.0, 0.0, 0.0
1.6199999999999999, 4.0625, 0.0, 0.695995155688988, 0.505556695878971, 0.1535337842423071, -3.7120783276992624, 1.0441560637524492, 7.37638087068747, 1.0, 0.0, 0.0
1.6199999999999999, 4.375, 0.0, 0.6704600445880142, 0.5546277140445541, 0.16110097539151624, -3.8776711826865795, 0.7443563452269913, 7.5026165788468635, 1.0, 0.0, 0.0
1.6199999999999999, 4.6875, 0.0, 0.6394955066621988, 0.6062448054986687, 0.170115456279008, -4.058985260625441, 0.42655061784996534, 7.6074760294860235, 1.0, 0.0, 0.0
1.6199999999999999, 5.0, 0.0, 0.6015264022383578, 0.6609498742189341, 0.17505621990484954, -4.256894640142858, 0.08710332421468993, 7.686817834975563, 1.0, 0.0, 0.0
1.7466666666666666, 0.0, 0.0, 0.8098272659093992, 0.0, 0.10652699739531699, -2.909688815712318, 4.041702396381402, 5.740980797456044, 1.0, 0.0, 0.0
1.7466666666666666, 0.3125, 0.0, 0.8094548787525427, 0.03328968668603656, 0.10675275581654102, -2.9148884834542805, 4.008257251270818, 5.773305521471268, 1.0, 0.0, 0.0
1.7466666666666666, 0.625, 0.0, 0.8083243670748774, 0.06672047238533814, 0.10742685698831814, -2.9305095670140124, 3.9146003496958146, 5.86341904134948, 1.0, 0.0, 0.0
1.7466666666666666, 0.9375, 0.0, 0.8063889584126145, 0.10043147230373539, 0.10853985747363096, -2.9566179786160287, 3.7752905833043835, 5.996087368356415, 1.0, 0.0, 0.0
1.7466666666666666, 1.25, 0.0, 0.8035774865400734, 0.13455788330635748, 0.11007735277174469, -2.9933225243348685, 3.6043401680825364, 6.15629857288711, 1.0, 0.0, 0.0
1.7466666666666666, 1.5625, 0.0, 0.7997888568613952, 0.16922981778607582, 0.11202251235086105, -3.0407734943030005, 3.4116731269539597, 6.332762349286726, 1.0, 0.0, 0.0
1.7466666666666666, 1.875, 0.0, 0.7948972403712352, 0.20457195352564564, 0.11435848078117479, -3.099160990494657, 3.2033971291314645, 6.517673222747164, 1.0, 0.0, 0.0
1.7466666666666666, 2.1875, 0.0, 0.7887491597511033, 0.24070386827431006, 0.1170711835971074, -3.168713249984391, 2.9829852129080745, 6.705600676922657, 1.0, 0.0, 0.0
1.7466666666666666, 2.5, 0.0, 0.7811651694866921, 0.27774144327383776, 0.1201520818254859, -3.2496952500035285, 2.752226998048027, 6.892565658486861, 1.0, 0.0, 0.0
1.7466666666666666, 2.8125, 0.0, 0.7719377644266385, 0.31579891941523874, 0.12360424735531357, -3.3424078995825592, 2.511858391161779, 7.075464592261051, 1.0, 0.0, 0.0
1.7466666666666666, 3.125, 0.0, 0.760819212715769, 0.35499409787090874, 0.1274409102829151, -3.4471881474565516, 2.2618552779077588, 7.251642935152587, 1.0, 0.0, 0.0
1.7466666666666666, 3.4375, 0.0, 0.7475284631541177, 0.3954494883420607, 0.13169512829633723, -3.5644103897109702, 2.001804165928709, 7.418817847993482, 1.0, 0.0, 0.0
1.7466666666666666, 3.75, 0.0, 0.7317168961331469, 0.4373035530561195, 0.13642855155857286, -3.694489676977788, 1.7308288851904132, 7.574753456050618, 1.0, 0.0, 0.0
1.7466666666666666, 4.0625, 0.0, 0.7129600643102643, 0.4807173330661687, 0.14173834626300463, -3.8378874528346336, 1.4477538783094703, 7.717245998505109, 1.0, 0.0, 0.0
1.7466666666666666, 4.375, 0.0, 0.6907149853708895, 0.5258900194704974, 0.1477841439073595, -3.995121008967516, 1.1510427809737385, 7.84395576767949, 1.0, 0.0, 0.0
1.7466666666666666, 4.6875, 0.0, 0.6642564806014588, 0.5730824230082684, 0.15482968506137454, -4.166778746217935, 0.8387053041290806, 7.952238855645793, 1.0, 0.0, 0.0
1.7466666666666666, 5.0, 0.0, 0.6325615236501761, 0.6226585726338565, 0.1586436788018819, -4.353545239379846, 0.508076561638469, 8.038874019380593, 1.0, 0.0, 0.0
1.873333333333333, 0.0, 0.0, 0.8183029807619663, 0.0, 0.10330159251024211, -3.0776475994316836, 4.440177027349112, 6.16399665594879, 1.0, 0.0, 0.0
1.873333333333333, 0.3125, 0.0, 0.8179166825065772, 0.03228174765945066, 0.10347877679637732, -3.0826901778708953, 4.407655872286142, 6.194457407536509, 1.0, 0.0, 0.0
1.873333333333333, 0.625, 0.0, 0.8167472804575198, 0.06467423549773582, 0.10400853196933828, -3.097835230818495, 4.316161849088461, 6.279610169165296, 1.0, 0.0, 0.0
1.873333333333333, 0.9375, 0.0, 0.8147633775450603, 0.09728708014028709, 0.10488593135572954, -3.1231345379497086, 4.179188931174675, 6.405496900557799, 1.0, 0.0, 0.0
1.873333333333333, 1.25, 0.0, 0.8119107594192949, 0.1302279425950668, 0.10610353063728092, -3.1586738464054296, 4.01000965140238, 6.558048651170976, 1.0, 0.0, 0.0
1.873333333333333, 1.5625, 0.0, 0.8081141296711273, 0.16360178678858767, 0.10765238082360722, -3.2045721275729853, 3.8183112921884086, 6.7265253016644495, 1.0, 0.0, 0.0
1.873333333333333, 1.875, 0.0, 0.8032815477653162, 0.1975106806098213, 0.10952344182985976, -3.2609806988509678, 3.610257952044501, 6.903454534427416, 1.0, 0.0, 0.0
1.873333333333333, 2.1875, 0.0, 0.7972977618413402, 0.23205393793225002, 0.11171021575639388, -3.3280823567186943, 3.389510641922483, 7.083655763716958, 1.0, 0.0, 0.0
1.873333333333333, 2.5, 0.0, 0.7900245182835147, 0.2673295654575675, 0.11420988385526117, -3.406090691834307, 3.1580671233286464, 7.263343982282864, 1.0, 0.0, 0.0
1.873333333333333, 2.8125, 0.0, 0.781301835843259, 0.30343511534178824, 0.11702518378523549, -3.4952497788886796, 2.916899085494995, 7.43961312698427, 1.0, 0.0, 0.0
1.873333333333333, 3.125, 0.0, 0.770941575754473, 0.34047030532333966, 0.12016821873285596, -3.5958344596031284, 2.6662805336205344, 7.610058197307993, 1.0, 0.0, 0.0
1.873333333333333, 3.4375, 0.0, 0.7587219547447934, 0.3785402520498232, 0.12366318014693958, -3.7081514793486128, 2.406000126007547, 7.77255860264655, 1.0, 0.0, 0.0
1.873333333333333, 3.75, 0.0, 0.7443787208408001, 0.4177597929151769, 0.12755145991027578, -3.8325418131619764, 2.135484959717419, 7.925137322906625, 1.0, 0.0, 0.0
1.873333333333333, 4.0625, 0.0, 0.7275898974770402, 0.4582599144937456, 0.13189935807443645, -3.9693846545358324, 1.8538506014668727, 8.065844183765059, 1.0, 0.0, 0.0
1.873333333333333, 4.375, 0.0, 0.7079529753020193, 0.5001968917116997, 0.13681068952597003, -4.119103792830358, 1.5599088334260345, 8.19265383932833, 1.0, 0.0, 0.0
1.873333333333333, 4.6875, 0.0, 0.6849475547324773, 0.5437665954474769, 0.14244868799530758, -4.2821775789836245, 1.2521178234510575, 8.303341334301809, 1.0, 0.0, 0.0
1.873333333333333, 5.0, 0.0, 0.6578726505102291, 0.5892273217087669, 0.14547432403612817, -4.4591546103545285, 0.9284722262735199, 8.395317228624915, 1.0, 0.0, 0.0
2.0, 0.0, 0.0, 0.8249767699251019, 0.0, 0.09999905456134436, -3.2487245966431577, 4.835609439200162, 6.580144707045659, 1.0, 0.0, 0.0
2.0, 0.3125, 0.0, 0.824590592959416, 0.031249704550420115, 0.100141458596042, -3.2536062038511044, 4.803909501046918, 6.609090838041968, 1.0, 0.0, 0.0
2.0, 0.625, 0.0, 0.8234245063264408, 0.06258841162252625, 0.10056727174190927, -3.2682649295878665, 4.714396493967111, 6.6902019608674, 1.0, 0.0, 0.0
2.0, 0.9375, 0.0, 0.8214592172878298, 0.09410424938911341, 0.10127425182440712, -3.2927423947317895, 4.579720350662066, 6.8105729281152, 1.0, 0.0, 0.0
2.0, 1.25, 0.0, 0.8186484749353844, 0.1258848190127807, 0.10225853858310133, -3.327107676221166, 4.412468149031023, 6.956861763014129, 1.0, 0.0, 0.0
2.0, 1.5625, 0.0, 0.8149385955343977, 0.15801583600355174, 0.10351524041574658, -3.3714569187723886, 4.222131438560108, 7.118824588708971, 1.0, 0.0, 0.0
2.0, 1.875, 0.0, 0.8102567057252137, 0.1905818442726223, 0.10504023651219807, -3.4259128847329894, 4.014864756920568, 7.289239720529853, 1.0, 0.0, 0.0
2.0, 2.1875, 0.0, 0.8045147032874483, 0.22366598382367553, 0.10683056824263452, -3.490624529618978, 3.794442009067662, 7.463111127980728, 1.0, 0.0, 0.0
2.0, 2.5, 0.0, 0.7976055054113538, 0.2573509494242689, 0.10888623877236174, -3.565766709601977, 3.5630375658873668, 7.636830572039324, 1.0, 0.0, 0.0
2.0, 2.8125, 0.0, 0.7894036057831183, 0.2917198830564016, 0.11121112248832805, -3.6515401455205705, 3.3218000577647424, 7.807646676345309, 1.0, 0.0, 0.0
2.0, 3.125, 0.0, 0.7797614456883332, 0.3268579009794739, 0.11381510721267371, -3.7481717896351645, 3.071198617599156, 7.973321071015142, 1.0, 0.0, 0.0
2.0, 3.4375, 0.0, 0.7685062698960804, 0.3628543250643227, 0.11671609699432617, -3.8559157726212376, 2.8112281308072986, 8.131910590385575, 1.0, 0.0, 0.0
2.0, 3.75, 0.0, 0.7554312302222521, 0.3998054616009278, 0.11994398882626509, -3.9750551585832987, 2.541538534204388, 8.281633684204872, 1.0, 0.0, 0.0
2.0, 4.0625, 0.0, 0.7402884405458292, 0.4378193180807384, 0.12354540324961416, -4.1059048212094655, 2.2614796321895816, 8.420750353437388, 1.0, 0.0, 0.0
2.0, 4.375, 0.0, 0.7227726785169364, 0.47702133863193663, 0.1275903038718548, -4.248815901535813, 1.9701348279763673, 8.547485985755266, 1.0, 0.0, 0.0
2.0, 4.6875, 0.0, 0.7024986390032019, 0.5175632580006476, 0.1321856668621372, -4.40418257059358, 1.6663036953491965, 8.659939409436307, 1.0, 0.0, 0.0
2.0, 5.0, 0.0, 0.6789657095700966, 0.5596373804207724, 0.13463719174439923, -4.572452305969568, 1.348428509882212, 8.755956790197535, 1.0, 0.0, 0.0
