J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5 
0.16129032258064516, 1.129032258064516, 0.0, 1.9653916656911437e-07, 8.647402003815632e-16, 1.259551177941914e-14, -3.9999999999999636, -1.1290322580644725, 3.8953720017114495e-14, 1.1290322580645387, 2.0000000000000573, 2.0000000000000724, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 1.2903225806451613, 0.0, -3.4599641351819375e-07, 8.030253403053816e-15, -1.7841202884454466e-16, -3.99999999999966, -1.2903225806447736, 3.300853465575196e-13, 1.2903225806453578, 2.0000000000005027, 2.000000000000688, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 1.4516129032258065, 0.0, 2.04178522105749e-07, 8.071879330123553e-16, 1.9662015962714047e-15, -3.9999999999999494, -1.4516129032257437, 4.309624909652536e-14, 1.4516129032258478, 2.0000000000000786, 2.0000000000001066, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 1.6129032258064515, 0.0, 9.626074586352007e-08, 8.664511982496205e-15, 1.4321114504336536e-14, -3.9999999999998455, -1.6129032258062685, 1.8912920265926315e-13, 1.6129032258063416, 2.00000000000021, 2.000000000000518, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 1.7741935483870968, 0.0, -6.223743015757317e-08, 5.426902289249947e-15, 9.554388131921926e-14, -3.999999999999792, -1.7741935483868474, 1.7726162730642696e-13, 1.7741935483870728, 2.0000000000003206, 2.000000000000579, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 1.935483870967742, 0.0, -7.062439986276648e-07, 3.948511885966371e-14, 1.7498502096913946e-13, -3.9999999999987503, -1.9354838709662217, 1.074225077582374e-12, 1.9354838709633637, 2.0000000000020375, 2.000000000007645, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 2.096774193548387, 0.0, -1.1128521225827669e-07, 6.187368324703687e-14, -1.1323813325389864e-13, -3.999999999999268, -2.096774193547448, 8.53268885437302e-13, 1.9999999999959441, 2.000000000001013, 2.09677419355449, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 2.258064516129032, 0.0, 2.2999295886214782e-07, 2.956688777760923e-15, 3.891350929091425e-13, -3.9999999999999245, -2.258064516128939, 6.121055931468458e-14, 2.000000000000025, 2.0000000000001235, 2.2580645161292, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 2.4193548387096775, 0.0, -6.85943775943807e-07, 1.8740113257256672e-13, 8.961557670965719e-13, -3.999999999996695, -2.419354838705476, 2.8707518718991195e-12, 2.000000000002152, 2.0000000000055804, 2.4193548387162433, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 2.5806451612903225, 0.0, -7.100898188331148e-07, 2.9203919429278414e-13, 2.712048430501339e-12, -3.9999999999909117, -2.5806451612790577, 6.6535077745885196e-12, 2.0000000000095848, 2.0000000000166795, 2.5806451613036394, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 2.7419354838709675, 0.0, -1.507847594195606e-07, 1.0622554649923535e-12, -6.241016670012976e-13, -3.9999999999563878, -2.7419354838173997, 2.992850366362024e-11, 2.0000000000498632, 2.000000000082685, 2.7419354839288452, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 2.903225806451613, 0.0, -6.678572581216402e-08, 9.07160759052688e-14, 5.600332892827291e-13, -3.9999999999995732, -2.903225806450975, 4.68048089979386e-13, 2.000000000000403, 2.000000000000711, 2.903225806452459, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 3.064516129032258, 0.0, -7.771192025551061e-07, 1.2429113647609758e-12, 1.0373230068324242e-13, -3.9999999999924265, -3.064516129021539, 6.808186713204348e-12, 2.000000000008603, 2.0000000000139213, 3.0645161290444687, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 3.225806451612903, 0.0, -3.9352894106797945e-08, 1.241781083837341e-13, 6.914349033960569e-12, -3.999999999999866, -3.2258064516125953, 2.3611480513853097e-13, 2.000000000000145, 2.0000000000002416, 3.2258064516132743, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 3.3870967741935485, 0.0, -6.363679046216442e-07, 3.4733465370063206e-12, 7.563774231500141e-11, -3.9999999999980473, -3.387096774187579, 4.197132482988623e-12, 2.000000000002862, 2.000000000004515, 3.3870967741999434, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 3.5483870967741935, 0.0, -7.501250970492403e-07, 2.4523449822900318e-11, 0.22840211506478972, -3.999999999996, -3.548387096749057, 1.5701341174429437e-11, 2.0000000000105693, 2.0000000000165996, 3.5483870967971716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 3.7096774193548385, 0.0, 0.22410597631312107, 0.07367810163727648, 0.9918479517601424, -4.001715551223097, -3.6631202153883, 0.02430170329320826, 2.017917787326775, 2.024301710715279, 3.7441247852062722, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 3.870967741935484, 0.0, 0.40691315691098734, 0.3199509522052145, 1.4887075856284446, -4.033645941467288, -3.689162292529858, 0.08011854343864741, 2.061622600344187, 2.080118544842927, 3.981659806153389, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 4.032258064516129, 0.0, 0.43988822748181716, 0.553906355065807, 1.4203103331061777, -4.104264775165658, -3.754494749505843, 0.09362983296527974, 2.0742641858039863, 2.0936298334954087, 4.159014670337122, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 4.193548387096774, 0.0, 0.3722742724550542, 0.7781155757878525, 1.3658390563326963, -4.211802589542128, -3.8572474062694515, 0.06705878120391523, 2.0544610261133616, 2.0670587844568296, 4.28282409126483, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 4.354838709677419, 0.0, 0.06666081228522085, 0.9944995990440961, 0.6878417148856887, -4.3548501526584715, -3.9959515095797453, 0.0021706076249015317, 2.0017868513875388, 2.002180164445713, 4.357687684552239, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 4.516129032258064, 0.0, -1.2201705035343245e-06, 0.9999999999445263, 0.017051242740591877, -4.516129032244857, -3.999999999927592, 4.561488634352601e-11, 2.000000000037711, 2.000000000047559, 4.516129032317339, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 4.67741935483871, 0.0, -1.410052158133765e-06, 0.999999999928158, 1.5342612735835814e-10, -4.677419354772782, -3.999999999836484, 1.1208635324649917e-10, 2.0000000001105405, 2.0000000001365126, 4.677419354989851, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 4.838709677419355, 0.0, -3.9166286884284646e-07, 0.9999999999940186, 2.204764704138995e-10, -4.838709677410649, -3.9999999999811635, 1.3749345848140816e-11, 2.0000000000132605, 2.000000000015945, 4.838709677437464, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16129032258064516, 5.0, 0.0, -3.5927128541549233e-07, 0.9999999999992795, 3.2617597511830355e-11, -4.999999999998538, -3.999999999997073, 2.248962601638519e-12, 2.0000000000020837, 2.0000000000024727, 5.000000000002881, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 0.0, 0.0, 3.949939185286669e-08, 0.0, 1.791228096147609e-13, -3.999999999995161, 2.0704629441055503e-12, 6.182987582089555e-12, 6.275788839214896e-12, 2.000000000007161, 2.0000000000108455, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 0.16129032258064516, 0.0, -5.716036648032493e-07, 2.8890775744316274e-14, 8.504573467872011e-13, -3.9999999999931024, -0.16129032257367215, 7.232729713089014e-12, 0.16129032258709633, 2.000000000010491, 2.000000000015186, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 0.3225806451612903, 0.0, 9.289164777104286e-07, 2.7434107960877455e-13, -6.789484711904382e-14, -3.9999999999761364, -0.3225806451384564, 3.0362287123727086e-11, 0.32258064517913054, 2.0000000000311493, 2.0000000000584377, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 0.4838709677419355, 0.0, 7.669071740117282e-07, 6.989212157527944e-15, -8.442729804880486e-13, -3.9999999999996025, -0.48387096774153865, 5.071252788581929e-13, 0.48387096774220306, 2.0000000000005853, 2.0000000000009237, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 0.6451612903225806, 0.0, 3.8896003561956477e-07, 1.9949568706943476e-15, 8.6445451350616e-15, -3.999999999999738, -0.645161290322265, 1.8216858621190082e-13, 0.6451612903228587, 2.000000000000403, 2.0000000000005804, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 0.8064516129032258, 0.0, 7.665492806411457e-07, 9.777775104322008e-15, 5.539381457246662e-14, -3.999999999999688, -0.806451612902895, 4.015050980327121e-13, 0.806451612903366, 2.0000000000004095, 2.000000000000823, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 0.967741935483871, 0.0, 9.84517545640556e-07, 1.9863929313425516e-14, 2.888312290966762e-14, -3.9999999999994964, -0.9677419354833111, 6.557980729800271e-13, 0.9677419354840255, 2.0000000000006697, 2.000000000001417, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 1.129032258064516, 0.0, 8.760940751113448e-07, 1.9094911526795434e-14, -5.109278925731744e-14, -3.999999999999602, -1.1290322580640608, 5.177049827527524e-13, 1.129032258064558, 2.000000000000527, 2.000000000001194, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 1.2903225806451613, 0.0, 3.297581402432958e-07, 3.3823843917102145e-15, 9.745677800805098e-12, -3.999999999999913, -1.290322580645056, 8.855037907229044e-14, 1.2903225806451872, 2.0000000000001408, 2.00000000000024, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 1.4516129032258065, 0.0, 3.643718647413502e-06, 3.162861944044569e-12, 5.3503769202744626e-14, -3.999999999949192, -1.4516129031628138, 6.198908460157625e-11, 1.4516129032026783, 2.0000000000743983, 2.000000000180403, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 1.6129032258064515, 0.0, 6.920170980722454e-07, 2.064166477969235e-14, -9.721579652773413e-12, -3.9999999999997637, -1.612903225806146, 3.2362360246269717e-13, 1.612903225806063, 2.00000000000033, 2.000000000001147, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 1.7741935483870968, 0.0, 7.149091712793795e-07, 2.6868507666048806e-14, 5.429191532446757e-13, -3.9999999999997, -1.7741935483866933, 3.730132385786965e-13, 1.774193548386156, 2.0000000000004676, 2.0000000000018927, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 1.935483870967742, 0.0, 1.7870518192882284e-06, 1.9577687550378128e-13, 1.1155987843230276e-12, -3.99999999999788, -1.9354838709648516, 2.391618950796455e-12, 1.9354838709413846, 2.0000000000034315, 2.0000000000330007, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 2.096774193548387, 0.0, 2.2573332270976916e-06, 3.867390832541222e-13, 3.051803586989379e-13, -3.9999999999961915, -2.0967741935430544, 4.0808071404107006e-12, 1.9999999999742848, 2.0000000000065383, 2.0967741935859947, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 2.258064516129032, 0.0, 1.9224863749401733e-06, 2.9422215250343866e-13, 1.2164105653304429e-14, -3.9999999999966165, -2.258064516124288, 2.9939789216539974e-12, 1.9999999999980302, 2.0000000000064038, 2.258064516141326, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 2.4193548387096775, 0.0, 2.6072830943091275e-06, 3.9066298830357525e-13, 1.010867800527876e-12, -3.999999999994954, -2.419354838702617, 3.842209951473595e-12, 2.000000000002958, 2.000000000010345, 2.4193548387216683, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 2.5806451612903225, 0.0, 2.0469583331180624e-06, 6.203085397704954e-13, -3.662314221360041e-13, -3.999999999996315, -2.5806451612846337, 3.740755132048984e-12, 2.0000000000017004, 2.0000000000071756, 2.5806451613003816, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 2.7419354838709675, 0.0, 1.4626241330727326e-06, 2.725238198726062e-13, 1.0754432919459397e-12, -3.999999999998307, -2.74193548386837, 1.4785067906020167e-12, 2.0000000000015654, 2.000000000003553, 2.7419354838746686, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 2.903225806451613, 0.0, 2.003530405572315e-06, 9.672257307207985e-13, -8.302777465812707e-13, -3.9999999999979634, -2.9032258064475367, 2.9455520549623705e-12, 2.00000000000146, 2.0000000000040465, 2.9032258064579057, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 3.064516129032258, 0.0, -1.1003534591954786e-08, 4.692288717357589e-15, -2.499986908379889e-12, -3.999999999999944, -3.0645161290321767, 3.1708817895014077e-14, 2.00000000000007, 2.0000000000001346, 3.0645161290323424, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 3.225806451612903, 0.0, 4.812365541764827e-07, 1.607783409208344e-13, 3.197918481041128e-10, -3.9999999999997975, -3.2258064516124403, 2.7047310189196616e-13, 2.000000000000267, 2.0000000000004956, 3.2258064516134466, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 3.3870967741935485, 0.0, 6.988310700877171e-06, 1.0316335296746342e-10, 0.07833064060044374, -3.999999999955944, -3.3870967740241045, 9.849285147139615e-11, 2.0000000000777294, 2.0000000001500635, 3.3870967743753626, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 3.5483870967741935, 0.0, 0.1368306765481038, 0.025267948580949082, 0.643027682295341, -4.000272506802436, -3.5258536748057177, 0.012501888075746079, 2.0073473528317245, 2.0125018881974914, 3.568786380959802, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 3.7096774193548385, 0.0, 0.3600051192382909, 0.20742828471456368, 1.0970442913442235, -4.019197632236027, -3.535863415753759, 0.08654184339603004, 2.055914103290348, 2.0865418616706406, 3.8453143000705374, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 3.870967741935484, 0.0, 0.4373769091568201, 0.3791532038532793, 1.0397458147931244, -4.066624166285041, -3.5754139273317027, 0.12773807115377567, 2.087858585275785, 2.1277380711563545, 4.065131792960358, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 4.032258064516129, 0.0, 0.4549074681447617, 0.5428301604542812, 0.9951054776967899, -4.141073147977216, -3.642818268683974, 0.13818305768999392, 2.099431613548516, 2.138183060591815, 4.237192031048876, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 4.193548387096774, 0.0, 0.42305006287482255, 0.7001549708522438, 0.9596129369893786, -4.2413897926740525, -3.7367795986060752, 0.11950667992834804, 2.0890083886997846, 2.119506680250029, 4.367187721980735, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 4.354838709677419, 0.0, 0.3306489541121271, 0.8523827207734356, 0.9294893826353012, -4.3666557409721705, -3.8562807136618016, 0.07300337853359767, 2.0558813921265013, 2.073003378659403, 4.4590685765165725, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 4.516129032258064, 0.0, 0.002934401238529838, 0.9999902555733087, 0.45761356543280995, -4.516129027216342, -3.9999895748073846, 5.759080701072888e-06, 2.0000045019364867, 2.0000057652819647, 4.516137130208801, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.22258064516129034, 4.67741935483871, 0.0, 3.186030222975943e-06, 0.9999999999453097, 3.020772090697177e-05, -4.67741935482036, -3.9999999999060214, 5.749269553487893e-11, 2.000000000049654, 2.000000000069411, 4.677419354921929, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
