J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2, boundary 
, 00.5290322580645161, 4.354838709677419, 0.0, -4.464877342006746e-06, 0.9999999999081062, 3.3856021319778054e-10, -3.3548387096118972, -1.99999999970037, 5.354838709920513, 1.0, 0.0, 0.0
, 00.5290322580645161, 4.516129032258064, 0.0, -7.461093603867904e-07, 0.9999999999979572, 2.846106683662697e-10, -3.5161290322558885, -1.9999999999920575, 5.516129032264752, 1.0, 0.0, 0.0
, 00.5290322580645161, 4.67741935483871, 0.0, 4.6788084098728144e-07, 0.9999999999999161, -6.119327267128938e-12, -3.677419354838583, -1.999999999999617, 5.677419354839033, 1.0, 0.0, 0.0
, 00.5290322580645161, 4.838709677419355, 0.0, -1.5508452178184185e-06, 0.9999999999959832, -3.771956080811379e-11, -3.8387096774115923, -1.9999999999787665, 5.838709677438239, 1.0, 0.0, 0.0
, 00.5290322580645161, 5.0, 0.0, -1.749702533589137e-07, 0.9999999999877485, -5.105542655314821e-11, -3.9999999999700497, -1.9999999999258018, 6.000000000067395, 1.0, 0.0, 0.0
, 00.5903225806451613, 0.0, 0.0, -5.253507180400175e-08, 0.0, 1.3964632773036118e-13, -1.9999999999996156, 0.9999990881712738, 1.0000009118311581, 1.0, 0.0, 0.0
, 00.5903225806451613, 0.16129032258064516, 0.0, 6.28588520002847e-08, 2.2523601246832447e-14, 2.555265755062395e-13, -1.999999999999567, 0.838709677417838, 1.1612903225849052, 1.0, 0.0, 0.0
, 00.5903225806451613, 0.3225806451612903, 0.0, -1.2578074533632508e-07, 8.24279275826579e-14, 5.195942400254438e-13, -1.9999999999992324, 0.6774193548386299, 1.322580645166312, 1.0, 0.0, 0.0
, 00.5903225806451613, 0.4838709677419355, 0.0, -1.4537540093910038e-07, 1.9013464641633045e-13, 2.130257247105649e-12, -1.9999999999988805, 0.5161290322593063, 1.4838709677480992, 1.0, 0.0, 0.0
, 00.5903225806451613, 0.6451612903225806, 0.0, -1.2838995332730855e-07, 7.696076847135123e-13, 8.416417001867197e-12, -1.9999999999968507, 0.35483870968312525, 1.6451612903385393, 1.0, 0.0, 0.0
, 00.5903225806451613, 0.8064516129032258, 0.0, -5.185263921291287e-07, 2.9051078728251034e-12, 4.6068826101479063e-11, -1.9999999999914033, 0.19354838711697445, 1.8064516129453343, 1.0, 0.0, 0.0
, 00.5903225806451613, 0.967741935483871, 0.0, -1.4423481798773357e-06, 1.563051933035192e-11, -6.847653115250104e-12, -1.9999999999662836, 0.03225806461280752, 1.9677419356499761, 1.0, 0.0, 0.0
, 00.5903225806451613, 1.129032258064516, 0.0, 3.284827994086539e-07, 6.961875130670055e-13, -2.3653770624319923e-11, -1.99999999999892, -0.12903225806077215, 2.129032258070082, 1.0, 0.0, 0.0
, 00.5903225806451613, 1.2903225806451613, 0.0, 1.8340276279797512e-06, 8.000270741861623e-12, -9.252020423911088e-13, -1.9999999999913454, -0.2903225806082793, 2.290322580693807, 1.0, 0.0, 0.0
, 00.5903225806451613, 1.4516129032258065, 0.0, 1.0748366144211663e-06, 3.977352413279382e-13, 4.6446813475847946e-10, -1.9999999999997198, -0.45161290322425474, 2.4516129032276517, 1.0, 0.0, 0.0
, 00.5903225806451613, 1.6129032258064515, 0.0, 1.4052992832029514e-05, 1.5782870130911306e-10, 9.843414139533642e-09, -1.9999999999360256, -0.6129032252922284, 2.612903226359351, 1.0, 0.0, 0.0
, 00.5903225806451613, 1.7741935483870968, 0.0, 6.106305866442318e-05, 3.1756926189618576e-09, 0.24432468687971862, -1.9999999994682394, -0.7741935398899938, 2.774193556666206, 1.0, 0.0, 0.0
, 00.5903225806451613, 1.935483870967742, 0.0, 0.33130377414644696, 0.07881441528031857, 0.4488399939529793, -2.0041369345379376, -0.7207709756449815, 3.1136802171471363, 1.0, 0.0, 0.0
, 00.5903225806451613, 2.096774193548387, 0.0, 0.43617150093501017, 0.14478709799923434, 0.3857215859676703, -2.0223769737556103, -0.7028415009880411, 3.399065699630124, 1.0, 0.0, 0.0
, 00.5903225806451613, 2.258064516129032, 0.0, 0.4954978717974342, 0.20324073333440576, 0.3588540015645076, -2.050480002618149, -0.7219069862583906, 3.6420123582822708, 1.0, 0.0, 0.0
, 00.5903225806451613, 2.4193548387096775, 0.0, 0.5343828956433189, 0.2605464533426239, 0.3572443550434468, -2.0878818367125325, -0.7608121531834438, 3.8601466518793246, 1.0, 0.0, 0.0
, 00.5903225806451613, 2.5806451612903225, 0.0, 0.5596091081250011, 0.3184808478645499, 0.3636676476743689, -2.1345623816463055, -0.8149862506802616, 4.058735241929282, 1.0, 0.0, 0.0
, 00.5903225806451613, 2.7419354838709675, 0.0, 0.5739117859359111, 0.3778585977537106, 0.37417779731987977, -2.1906955641535975, -0.88271318171665, 4.240022138401815, 1.0, 0.0, 0.0
, 00.5903225806451613, 2.903225806451613, 0.0, 0.5784609839095484, 0.4391833631290272, 0.3874863731627884, -2.256557147642736, -0.9633159265023254, 4.405061492229994, 1.0, 0.0, 0.0
, 00.5903225806451613, 3.064516129032258, 0.0, 0.5734818871800192, 0.5028542019997714, 0.4033113786756169, -2.3324937513086215, -1.056796410380496, 4.554168124897728, 1.0, 0.0, 0.0
, 00.5903225806451613, 3.225806451612903, 0.0, 0.558491132852618, 0.5692838078630972, 0.4220331377715618, -2.4189163197243313, -1.163531947637519, 4.687222291783317, 1.0, 0.0, 0.0
, 00.5903225806451613, 3.3870967741935485, 0.0, 0.5321502926263171, 0.6389939238615655, 0.4448206343107663, -2.516309663049432, -1.2843338774255075, 4.803664049380738, 1.0, 0.0, 0.0
, 00.5903225806451613, 3.5483870967741935, 0.0, 0.4917378606701351, 0.7127743350601186, 0.47449401681274334, -2.625261347696681, -1.4206482500213877, 4.902357089429129, 1.0, 0.0, 0.0
, 00.5903225806451613, 3.7096774193548385, 0.0, 0.4314846619057897, 0.7920565099301924, 0.5196212464503204, -2.7465298102452906, -1.575163918053027, 4.981127690517868, 1.0, 0.0, 0.0
, 00.5903225806451613, 3.870967741935484, 0.0, 0.3355847288626175, 0.8803940919795767, 0.6446248017769074, -2.8812363564927685, -1.7545762144262778, 5.034696467344798, 1.0, 0.0, 0.0
, 00.5903225806451613, 4.032258064516129, 0.0, 4.69517474489242e-05, 0.999999994374356, 0.37077831405300854, -3.0322580643038486, -1.9999999886476407, 5.032258072616091, 1.0, 0.0, 0.0
, 00.5903225806451613, 4.193548387096774, 0.0, 1.402633056975182e-05, 0.9999999997386118, 1.737665474843553e-08, -3.193548387035126, -1.9999999993457627, 5.193548387593344, 1.0, 0.0, 0.0
, 00.5903225806451613, 4.354838709677419, 0.0, 1.4398560894082807e-06, 0.9999999999797285, 7.183050820813719e-10, -3.3548387096676104, -1.999999999938547, 5.354838709726403, 1.0, 0.0, 0.0
, 00.5903225806451613, 4.516129032258064, 0.0, -2.1831960829770606e-06, 0.9999999999703231, 6.188883849844728e-11, -3.516129032234882, -1.9999999998930664, 5.516129032346733, 1.0, 0.0, 0.0
, 00.5903225806451613, 4.67741935483871, 0.0, 6.638518863906701e-07, 0.9999999999996927, 3.4616531863207456e-11, -3.6774193548383636, -1.9999999999987037, 5.677419354839815, 1.0, 0.0, 0.0
, 00.5903225806451613, 4.838709677419355, 0.0, -2.8853160390811843e-06, 0.9999999999814897, -1.876065969241836e-12, -3.8387096773912126, -1.9999999999097837, 5.838709677498745, 1.0, 0.0, 0.0
, 00.5903225806451613, 5.0, 0.0, -5.795345140090007e-07, 0.9999999999990875, 1.0910643499784101e-10, -3.999999999998214, -1.9999999999949185, 6.000000000004581, 1.0, 0.0, 0.0
, 00.6516129032258065, 0.0, 0.0, -2.8056122979366074e-07, 0.0, 2.4793401277284866e-12, -1.9999999999952944, 0.9999963669234178, 1.0000036331123898, 1.0, 0.0, 0.0
, 00.6516129032258065, 0.16129032258064516, 0.0, -3.0302424114505487e-07, 3.9989356898846557e-13, 3.66378091742363e-12, -1.9999999999941052, 0.8387096773906586, 1.1612903226545128, 1.0, 0.0, 0.0
, 00.6516129032258065, 0.3225806451612903, 0.0, -1.1978275182752398e-07, 1.1818648120721387e-12, 8.362133854323768e-12, -1.9999999999915767, 0.6774193548350029, 1.3225806452307336, 1.0, 0.0, 0.0
, 00.6516129032258065, 0.4838709677419355, 0.0, -5.981556332277917e-07, 3.097356102641294e-12, 2.7027112901252006e-11, -1.9999999999861218, 0.5161290322739359, 1.483870967837991, 1.0, 0.0, 0.0
, 00.6516129032258065, 0.6451612903225806, 0.0, -3.894075930950709e-07, 9.900288328605044e-12, -8.677705537924349e-12, -1.99999999996946, 0.3548387097408083, 1.6451612905178508, 1.0, 0.0, 0.0
, 00.6516129032258065, 0.8064516129032258, 0.0, 1.071157435303039e-06, 2.980962516979558e-13, -2.4936919955051305e-11, -1.9999999999993474, 0.19354838709861882, 1.806451612907318, 1.0, 0.0, 0.0
, 00.6516129032258065, 0.967741935483871, 0.0, 1.1163772549475121e-06, 1.8561206011691393e-12, 6.516981935937223e-11, -1.9999999999971019, 0.03225806452650549, 1.9677419355024912, 1.0, 0.0, 0.0
, 00.6516129032258065, 1.129032258064516, 0.0, 2.942130076434297e-06, 2.1320618625688998e-11, -9.987261435955433e-13, -1.9999999999768545, -0.12903225795982487, 2.12903225822494, 1.0, 0.0, 0.0
, 00.6516129032258065, 1.2903225806451613, 0.0, 1.888645637619466e-06, 1.5339508774286415e-12, 1.5247617878180168e-09, -1.9999999999989089, -0.2903225806386559, 2.290322580653922, 1.0, 0.0, 0.0
, 00.6516129032258065, 1.4516129032258065, 0.0, 2.404186501288594e-05, 5.131792598573073e-10, 4.7870520480580225e-09, -1.9999999997863485, -0.4516129013719341, 2.4516129054543985, 1.0, 0.0, 0.0
, 00.6516129032258065, 1.6129032258064515, 0.0, 5.216154350648261e-05, 1.5457442889606616e-09, 0.2615256642582387, -1.9999999997208115, -0.6129032211175708, 2.612903230874121, 1.0, 0.0, 0.0
, 00.6516129032258065, 1.7741935483870968, 0.0, 0.36646313901277633, 0.0843631180158369, 0.4249331778701813, -2.005855855364009, -0.49346804556278, 3.0243739389968303, 1.0, 0.0, 0.0
, 00.6516129032258065, 1.935483870967742, 0.0, 0.45271069122526497, 0.1370752202135447, 0.3129893956387726, -2.023838785212515, -0.48296535081346026, 3.308080677779993, 1.0, 0.0, 0.0
, 00.6516129032258065, 2.096774193548387, 0.0, 0.5053482368380426, 0.1853274391896345, 0.2981056583316206, -2.049857962121889, -0.5042763118180493, 3.5525767507894526, 1.0, 0.0, 0.0
, 00.6516129032258065, 2.258064516129032, 0.0, 0.5417103024578931, 0.23323833580439007, 0.2997718911025229, -2.0836070062512952, -0.5430704842544491, 3.773980209240813, 1.0, 0.0, 0.0
, 00.6516129032258065, 2.4193548387096775, 0.0, 0.5670635691608645, 0.2820280492227064, 0.3069265116480157, -2.125144373994735, -0.5951640787604716, 3.9775078963106116, 1.0, 0.0, 0.0
, 00.6516129032258065, 2.5806451612903225, 0.0, 0.5836682219351335, 0.3322468879489113, 0.3167847678518403, -2.174660987995836, -0.6589035143914004, 4.165469787053858, 1.0, 0.0, 0.0
, 00.6516129032258065, 2.7419354838709675, 0.0, 0.5925881298359491, 0.38421668401362263, 0.32838454743791784, -2.232415064854737, -0.7336342467386565, 4.338970990154822, 1.0, 0.0, 0.0
, 00.6516129032258065, 2.903225806451613, 0.0, 0.5942323069831553, 0.43817738712243315, 0.3414327742492263, -2.2987089090525084, -0.8192171154149304, 4.498481410919975, 1.0, 0.0, 0.0
, 00.6516129032258065, 3.064516129032258, 0.0, 0.5885639717504173, 0.49435628861014724, 0.3559982703600804, -2.3738818344281905, -0.9158435880940208, 4.644068323810768, 1.0, 0.0, 0.0
, 00.6516129032258065, 3.225806451612903, 0.0, 0.5751303274371963, 0.5530155388514914, 0.37244406534502983, -2.4583119406656753, -1.0239723148916875, 4.775490282415063, 1.0, 0.0, 0.0
, 00.6516129032258065, 3.3870967741935485, 0.0, 0.5529646144779159, 0.6144995354956407, 0.3915474938332533, -2.55242546431017, -1.144321068973472, 4.892224200380319, 1.0, 0.0, 0.0
, 00.6516129032258065, 3.5483870967741935, 0.0, 0.5203402510382604, 0.6793211820235086, 0.41489619145165113, -2.656716360751461, -1.2780506186996556, 4.9933355702260505, 1.0, 0.0, 0.0
, 00.6516129032258065, 3.7096774193548385, 0.0, 0.47400033315931, 0.7483370166090766, 0.44618633460695534, -2.7717853674242874, -1.4270597370929459, 5.077248714457469, 1.0, 0.0, 0.0
, 00.6516129032258065, 3.870967741935484, 0.0, 0.4069588945285068, 0.8232522577031716, 0.49822439520485134, -2.8984282747677965, -1.5950157587424527, 5.140947247509997, 1.0, 0.0, 0.0
, 00.6516129032258065, 4.032258064516129, 0.0, 0.2973531731862816, 0.9090545634493512, 0.5479179936726144, -3.0379098358976613, -1.792491236703983, 5.1760876996357545, 1.0, 0.0, 0.0
, 00.6516129032258065, 4.193548387096774, 0.0, 4.796739940993256e-05, 0.9999999975975633, 0.281930853250698, -3.193548386879564, -1.999999994336246, 5.193548391311385, 1.0, 0.0, 0.0
, 00.6516129032258065, 4.354838709677419, 0.0, 4.431663027458759e-06, 0.9999999999818344, 7.425725512266724e-09, -3.354838709672008, -1.9999999999483076, 5.354838709717936, 1.0, 0.0, 0.0
, 00.6516129032258065, 4.516129032258064, 0.0, 1.4046298240265001e-06, 0.9999999999929586, 2.2192370163764963e-11, -3.5161290322541903, -1.9999999999762563, 5.516129032277474, 1.0, 0.0, 0.0
, 00.6516129032258065, 4.67741935483871, 0.0, -1.686927544013937e-06, 0.9999999999889932, 2.1356383328452468e-11, -3.6774193548293983, -1.9999999999566709, 5.677419354875381, 1.0, 0.0, 0.0
, 00.6516129032258065, 4.838709677419355, 0.0, 1.3580370554954887e-07, 0.9999999999998478, 1.8212742425305352e-11, -3.8387096774191787, -1.9999999999993103, 5.838709677419956, 1.0, 0.0, 0.0
, 00.6516129032258065, 5.0, 0.0, -2.263237813068157e-06, 0.9999999999948683, -3.0872659984027e-11, -3.9999999999919598, -1.9999999999734257, 6.000000000023726, 1.0, 0.0, 0.0
, 00.7129032258064516, 0.0, 0.0, -3.5488061318915735e-07, 0.0, 3.356529357041335e-11, -1.9999999999462843, 0.9999858554471728, 1.0000141450604112, 1.0, 0.0, 0.0
, 00.7129032258064516, 0.16129032258064516, 0.0, -4.974763214702412e-07, 5.413757027486024e-12, 3.030047924131269e-13, -1.9999999999399594, 0.838709677011057, 1.161290323560847, 1.0, 0.0, 0.0
, 00.7129032258064516, 0.3225806451612903, 0.0, 2.1820145070011492e-07, 9.774348142358932e-14, -1.6275795662745476e-11, -1.9999999999994784, 0.6774193548382272, 1.3225806451668563, 1.0, 0.0, 0.0
, 00.7129032258064516, 0.4838709677419355, 0.0, 6.082360400134388e-07, 1.635003620842578e-13, 2.9471630468871536e-12, -1.9999999999994575, 0.516129032258712, 1.483870967746817, 1.0, 0.0, 0.0
, 00.7129032258064516, 0.6451612903225806, 0.0, 1.2386607817549355e-06, 1.0484412384839615e-12, 2.0364698794240958e-11, -1.999999999997645, 0.3548387096832544, 1.6451612903423805, 1.0, 0.0, 0.0
, 00.7129032258064516, 0.8064516129032258, 0.0, 2.6351883243782453e-06, 6.732758037645857e-12, 2.733230472911004e-10, -1.999999999989495, 0.1935483871341713, 1.8064516129913961, 1.0, 0.0, 0.0
, 00.7129032258064516, 0.967741935483871, 0.0, 5.421116086491481e-06, 8.921716617109699e-11, 2.2550970156963383e-11, -1.9999999999045657, 0.03225806497095948, 1.9677419363349784, 1.0, 0.0, 0.0
, 00.7129032258064516, 1.129032258064516, 0.0, 5.3074566826725245e-06, 1.400726453989211e-11, -2.1990015743036203e-10, -1.9999999999902212, -0.1290322580011633, 2.129032258164486, 1.0, 0.0, 0.0
, 00.7129032258064516, 1.2903225806451613, 0.0, 7.032288872858756e-06, 1.82816315161415e-11, 1.0011681438001722e-11, -1.9999999999925575, -0.29032258057321647, 2.290322580743988, 1.0, 0.0, 0.0
, 00.7129032258064516, 1.4516129032258065, 0.0, 5.723335547514551e-06, 1.723683919731202e-11, 0.2889911072574233, -1.999999999996961, -0.45161290316767333, 2.4516129032965246, 1.0, 0.0, 0.0
, 00.7129032258064516, 1.6129032258064515, 0.0, 0.4158693299671811, 0.09322293784325687, 0.414544047918537, -2.010250555724922, -0.2289048604972423, 2.9789210285038643, 1.0, 0.0, 0.0
, 00.7129032258064516, 1.7741935483870968, 0.0, 0.4795530636799313, 0.13372388644257135, 0.24747075514230887, -2.028593640775433, -0.2359593609484755, 3.2482294714366384, 1.0, 0.0, 0.0
, 00.7129032258064516, 1.935483870967742, 0.0, 0.5227285565889748, 0.17305221369561458, 0.24579623505615286, -2.05333207396914, -0.26511511755479933, 3.487230520849468, 1.0, 0.0, 0.0
, 00.7129032258064516, 2.096774193548387, 0.0, 0.5543554178674378, 0.2130129945252013, 0.25160352889141985, -2.0844525231878404, -0.3078694490899909, 3.7068158199734023, 1.0, 0.0, 0.0
, 00.7129032258064516, 2.258064516129032, 0.0, 0.5777036023133034, 0.25421464237026614, 0.2601775530037178, -2.122113225841646, -0.3613704752911919, 3.9110310826840315, 1.0, 0.0, 0.0
, 00.7129032258064516, 2.4193548387096775, 0.0, 0.5943153587218849, 0.2969412374296264, 0.2701361412576376, -2.166539666464731, -0.42441416378880636, 4.101783713695629, 1.0, 0.0, 0.0
, 00.7129032258064516, 2.5806451612903225, 0.0, 0.6049631830503387, 0.34135533309853633, 0.2809720932289923, -2.2179917040026265, -0.4965491188998212, 4.279992718101481, 1.0, 0.0, 0.0
, 00.7129032258064516, 2.7419354838709675, 0.0, 0.6099904874291083, 0.38757739653575296, 0.29254023622197717, -2.2767515352763006, -0.5777207681288834, 4.44604943147835, 1.0, 0.0, 0.0
, 00.7129032258064516, 2.903225806451613, 0.0, 0.60948062306214, 0.435723151234658, 0.3048771514799266, -2.343120084550916, -0.6680442888287494, 4.600078240813366, 1.0, 0.0, 0.0
, 00.7129032258064516, 3.064516129032258, 0.0, 0.60324808558797, 0.4859248647550841, 0.31815367567110814, -2.4174179209360616, -0.7679017037924826, 4.741906527208563, 1.0, 0.0, 0.0
, 00.7129032258064516, 3.225806451612903, 0.0, 0.5908905908971724, 0.53835336919308, 0.3326744280557249, -2.4999896165203115, -0.8777678053579031, 4.871220836562378, 1.0, 0.0, 0.0
, 00.7129032258064516, 3.3870967741935485, 0.0, 0.5716997853285071, 0.5932391963859631, 0.34899627595763794, -2.591211921718933, -0.9982780951616781, 4.9875245167929, 1.0, 0.0, 0.0
, 00.7129032258064516, 3.5483870967741935, 0.0, 0.5444635278698954, 0.6509328130503825, 0.3681033508687459, -2.6915076473606128, -1.1304610982751677, 5.089967305834743, 1.0, 0.0, 0.0
, 00.7129032258064516, 3.7096774193548385, 0.0, 0.5071643295592431, 0.711982212795236, 0.39191972356702004, -2.801370044842543, -1.275743410469797, 5.177331032376018, 1.0, 0.0, 0.0
, 00.7129032258064516, 3.870967741935484, 0.0, 0.4560505165164846, 0.7773585303300664, 0.425241607997794, -2.921410343388665, -1.4365326350045164, 5.247569124992418, 1.0, 0.0, 0.0
, 00.7129032258064516, 4.032258064516129, 0.0, 0.38263791053541996, 0.8491569250525889, 0.4885399436928455, -3.05247024535258, -1.6178154044710928, 5.296550039644245, 1.0, 0.0, 0.0
, 00.7129032258064516, 4.193548387096774, 0.0, 0.2543906470308032, 0.934952060553565, 0.4676135281090483, -3.1960286466240784, -1.8374065635804957, 5.310231645670671, 1.0, 0.0, 0.0
, 00.7129032258064516, 4.354838709677419, 0.0, 3.334515142690469e-05, 0.9999999986361529, 0.2016486122766774, -3.354838709481037, -1.999999996329128, 5.354838712509316, 1.0, 0.0, 0.0
, 00.7129032258064516, 4.516129032258064, 0.0, 1.002248452938883e-06, 0.9999999999976544, 4.224924310403111e-09, -3.5161290322572243, -1.9999999999925386, 5.516129032264088, 1.0, 0.0, 0.0
, 00.7129032258064516, 4.67741935483871, 0.0, 6.28959197268586e-07, 0.9999999999990317, 3.991329489139162e-12, -3.677419354838122, -1.9999999999964138, 5.6774193548417085, 1.0, 0.0, 0.0
, 00.7129032258064516, 4.838709677419355, 0.0, -1.4662803461503089e-07, 0.999999999998942, -1.3791063846468888e-10, -3.8387096774183984, -1.9999999999954914, 5.8387096774232505, 1.0, 0.0, 0.0
, 00.7129032258064516, 5.0, 0.0, -5.163812362501245e-06, 0.9999999999545444, -2.7526509960296154e-10, -3.9999999999435825, -1.999999999779432, 6.000000000195314, 1.0, 0.0, 0.0
, 00.7741935483870968, 0.0, 0.0, 1.2095815476728664e-06, 0.0, 2.4123953839868083e-12, -1.9999999999974143, 0.9999963533655233, 1.0000036466662439, 1.0, 0.0, 0.0
, 00.7741935483870968, 0.16129032258064516, 0.0, 1.1885610033955797e-06, 3.890960296752916e-13, 4.348662768923777e-12, -1.9999999999968836, 0.8387096773888113, 1.1612903226498965, 1.0, 0.0, 0.0
, 00.7741935483870968, 0.3225806451612903, 0.0, 1.7771406599022287e-06, 1.4027944415883152e-12, 1.786846616132426e-11, -1.9999999999946465, 0.6774193548296645, 1.3225806452390696, 1.0, 0.0, 0.0
, 00.7741935483870968, 0.4838709677419355, 0.0, 3.3419514677392664e-06, 6.153117372037957e-12, 1.678918971007712e-10, -1.9999999999856177, 0.5161290322764029, 1.4838709679195676, 1.0, 0.0, 0.0
, 00.7741935483870968, 0.6451612903225806, 0.0, 5.942437307811631e-06, 5.5561470925708055e-11, -5.673472775985537e-12, -1.9999999999142724, 0.3548387099475019, 1.6451612913328086, 1.0, 0.0, 0.0
, 00.7741935483870968, 0.8064516129032258, 0.0, 3.4152142435874928e-06, 4.322964863655526e-12, 7.305107497258543e-10, -1.9999999999955644, 0.1935483871184802, 1.8064516129575336, 1.0, 0.0, 0.0
, 00.7741935483870968, 0.967741935483871, 0.0, 2.243608040470118e-05, 2.91210099869532e-10, 2.2236991445912777e-11, -1.9999999998091964, 0.032258065880008804, 1.9677419381412562, 1.0, 0.0, 0.0
, 00.7741935483870968, 1.129032258064516, 0.0, 4.881140324721125e-06, 1.1496187910724163e-11, 7.399482845808933e-10, -1.9999999999957254, -0.12903225801626936, 2.1290322581428156, 1.0, 0.0, 0.0
, 00.7741935483870968, 1.2903225806451613, 0.0, 5.983035252545769e-06, 5.299030948956266e-10, 0.3115682401813353, -1.9999999999205769, -0.29032257869611855, 2.290322583373454, 1.0, 0.0, 0.0
, 00.7741935483870968, 1.4516129032258065, 0.0, 0.47002670766221555, 0.10050588394095918, 0.40805562995864547, -2.0186547123291874, 0.06672308218626463, 2.9781771584129855, 1.0, 0.0, 0.0
, 00.7741935483870968, 1.6129032258064515, 0.0, 0.5134234864677993, 0.1316308489036597, 0.19586660171660913, -2.037368669864154, 0.03782953326996527, 3.2240340568002823, 1.0, 0.0, 0.0
, 00.7741935483870968, 1.7741935483870968, 0.0, 0.5462817177429407, 0.16368865868825244, 0.2030239649111854, -2.061168209494182, -0.003295232491071491, 3.4506908487707064, 1.0, 0.0, 0.0
, 00.7741935483870968, 1.935483870967742, 0.0, 0.5719442676797389, 0.19712245048791305, 0.21207500845892444, -2.09024590472982, -0.05343527720178257, 3.66320724867297, 1.0, 0.0, 0.0
, 00.7741935483870968, 2.096774193548387, 0.0, 0.591940538306554, 0.2320999517395184, 0.2218766038160032, -2.1248392146038615, -0.11132933532073983, 3.8638010118519692, 1.0, 0.0, 0.0
, 00.7741935483870968, 2.258064516129032, 0.0, 0.6070544205961634, 0.26869554849307536, 0.23204576417172354, -2.165203835399705, -0.1765061642039765, 4.053521188901307, 1.0, 0.0, 0.0
, 00.7741935483870968, 2.4193548387096775, 0.0, 0.6177119533448224, 0.3069534240529776, 0.2424606792832497, -2.2116045331517675, -0.24883424437001728, 4.232877942499592, 1.0, 0.0, 0.0
, 00.7741935483870968, 2.5806451612903225, 0.0, 0.6240978158431243, 0.34690867084251076, 0.2531192284984754, -2.264312260647372, -0.3284384768590416, 4.402024264315616, 1.0, 0.0, 0.0
, 00.7741935483870968, 2.7419354838709675, 0.0, 0.6262705897927463, 0.38860478808474386, 0.26408581907067324, -2.323604152680414, -0.4154828833283465, 4.560987916168045, 1.0, 0.0, 0.0
, 00.7741935483870968, 2.903225806451613, 0.0, 0.6241338026617508, 0.4320976447362763, 0.2754774045091265, -2.3897652233904187, -0.5103283230164081, 4.709575845102194, 1.0, 0.0, 0.0
, 00.7741935483870968, 3.064516129032258, 0.0, 0.6174603733821972, 0.47746846695865564, 0.28747444361935, -2.4630914414242837, -0.6134024188657818, 4.847495501875695, 1.0, 0.0, 0.0
, 00.7741935483870968, 3.225806451612903, 0.0, 0.6058940582811783, 0.5248313362263892, 0.30033531263705576, -2.5438943267698537, -0.725196054453134, 4.974364698408368, 1.0, 0.0, 0.0
, 00.7741935483870968, 3.3870967741935485, 0.0, 0.588865529547443, 0.5743508258738349, 0.31445803261933314, -2.6325076567725647, -0.846362748474966, 5.089638403028447, 1.0, 0.0, 0.0
, 00.7741935483870968, 3.5483870967741935, 0.0, 0.5655107783972667, 0.6262694112648838, 0.3304809493403424, -2.729297546910733, -0.9777512504504171, 5.192582731399901, 1.0, 0.0, 0.0
, 00.7741935483870968, 3.7096774193548385, 0.0, 0.5344806228617168, 0.6809575837255583, 0.3495343828015682, -2.8346785645304835, -1.1205204290943511, 5.28217984981176, 1.0, 0.0, 0.0
, 00.7741935483870968, 3.870967741935484, 0.0, 0.49351331085060535, 0.7390224379750671, 0.37394668126967995, -2.9491419666560663, -1.2764122361569235, 5.356903665655067, 1.0, 0.0, 0.0
, 00.7741935483870968, 4.032258064516129, 0.0, 0.43830694241512924, 0.801585545425455, 0.41001698910820417, -3.073312508072127, -1.4484474490153227, 5.414155228493424, 1.0, 0.0, 0.0
, 00.7741935483870968, 4.193548387096774, 0.0, 0.35838811784767605, 0.8712859828486813, 0.49642914471150046, -3.2080927591024073, -1.6434916698980724, 5.448227728905242, 1.0, 0.0, 0.0
, 00.7741935483870968, 4.354838709677419, 0.0, 0.19644467785684647, 0.9617239792033584, 0.3990134529753221, -3.3553175093741676, -1.8968300106376477, 5.431406360632733, 1.0, 0.0, 0.0
, 00.7741935483870968, 4.516129032258064, 0.0, 8.8520622695678e-06, 0.9999999999374949, 0.11865566405727436, -3.5161290322457117, -1.999999999811262, 5.516129032408342, 1.0, 0.0, 0.0
, 00.7741935483870968, 4.67741935483871, 0.0, 2.065995163913015e-06, 0.9999999998669953, 6.718869904887015e-12, -3.6774193547831313, -1.9999999995333841, 5.677419355224895, 1.0, 0.0, 0.0
, 00.7741935483870968, 4.838709677419355, 0.0, -2.1258976286865064e-06, 0.9999999999396623, 4.1091351432598343e-10, -3.8387096773786546, -1.9999999997569664, 5.83870967762712, 1.0, 0.0, 0.0
, 00.7741935483870968, 5.0, 0.0, -6.94087612405026e-07, 0.999999999999548, 3.7129173069416766e-10, -3.9999999999995675, -1.999999999997929, 6.0000000000018145, 1.0, 0.0, 0.0
, 00.8354838709677419, 0.0, 0.0, 1.5862438018030551e-06, 0.0, 9.053037555469513e-13, -1.9999999999994282, 0.9999979151505807, 1.0000020848592548, 1.0, 0.0, 0.0
, 00.8354838709677419, 0.16129032258064516, 0.0, 1.5398319275949453e-06, 1.460167347656373e-13, 5.826219186608038e-12, -1.9999999999992164, 0.838709677407509, 1.1612903226062505, 1.0, 0.0, 0.0
, 00.8354838709677419, 0.3225806451612903, 0.0, 4.07079846356786e-06, 1.879425544067109e-12, 7.520693728525011e-11, -1.9999999999952556, 0.6774193548241639, 1.3225806452630697, 1.0, 0.0, 0.0
, 00.8354838709677419, 0.4838709677419355, 0.0, 1.0541274510110809e-05, 2.4406319084846317e-11, 5.02735347843596e-10, -1.9999999999633504, 0.5161290323103993, 1.483870968426121, 1.0, 0.0, 0.0
