J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3 
0.6066666666666666, 0.7142857142857142, 0.0, 0.6256500153911863, 0.11324897684807574, 0.20129155654221997, -2.0748323710714125, -0.08532836719596903, 1.0352177725311293, 3.024721776406573, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.7936507936507936, 0.0, 0.6354110149281793, 0.12965459306609403, 0.21200690010743597, -2.0844657659094197, -0.12670460008310322, 1.1064643699013774, 3.0642255357276924, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.873015873015873, 0.0, 0.6449320287811076, 0.14690086575401795, 0.2224033714899299, -2.095434702371181, -0.16685285277917386, 1.1761940868869702, 3.1047759364789753, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.9523809523809523, 0.0, 0.6540397102857607, 0.16495671552481306, 0.23238424202585006, -2.107804741357405, -0.20609301092067406, 1.244143218371136, 3.14585494880787, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.0317460317460316, 0.0, 0.6626066017472066, 0.18378725337716875, 0.24188818747324323, -2.121638799330068, -0.24468922896247317, 1.3101111833568353, 3.1870607537244333, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.1111111111111112, 0.0, 0.6705135233095029, 0.20335166591739134, 0.25087922935892903, -2.136996744385542, -0.28291487601560544, 1.3739160234724168, 3.2279978918423544, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.1904761904761905, 0.0, 0.677675530349416, 0.22360935327541145, 0.2593332614920568, -2.15393518169484, -0.32099089000046, 1.4354232986279316, 3.26836759032232, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.2698412698412698, 0.0, 0.6839936959056505, 0.24451567567803528, 0.2672599373640511, -2.172507379412803, -0.35918175702450256, 1.4944913895459513, 3.3078170119342527, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.349206349206349, 0.0, 0.6894195623165545, 0.26603156555541957, 0.2746874705432517, -2.1927632941345276, -0.39764969363644104, 1.551042741485523, 3.3461563419836065, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.4285714285714284, 0.0, 0.6938947293345489, 0.2881168614785514, 0.2816197679584748, -2.2147496648872593, -0.43658051962452465, 1.604995999124525, 3.383165144387261, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.507936507936508, 0.0, 0.697362882635649, 0.31073311602501874, 0.2880891858569116, -2.2385101507255447, -0.47615520185930094, 1.6562795777816912, 3.4186345266479377, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.5873015873015872, 0.0, 0.6997880934982319, 0.3338453036780612, 0.29412655328134074, -2.264085494447247, -0.5165038253750986, 1.7048506839876882, 3.4524323530598386, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.6666666666666665, 0.0, 0.7011289709429971, 0.35741987051412044, 0.2997560613045508, -2.291513699625628, -0.5577621261894319, 1.7506673764429135, 3.484418949879109, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.746031746031746, 0.0, 0.7013467704236073, 0.38142563086925974, 0.30500802512412895, -2.3208302117867357, -0.6000507261763551, 1.7936972223606908, 3.514476707971071, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.8253968253968254, 0.0, 0.7003972058162011, 0.40583384275604567, 0.30991010789596, -2.352068097779345, -0.6434925845147972, 1.8339090746027253, 3.5424845878672726, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.9047619047619047, 0.0, 0.698248313207005, 0.4306177114876661, 0.31448487303889106, -2.3852582191594696, -0.6881678975455444, 1.871290946280876, 3.568381267894801, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.984126984126984, 0.0, 0.6948605501911979, 0.45575207657174266, 0.3187658504227032, -2.4204293973492943, -0.7341597534627754, 1.9058300938173254, 3.592099737703845, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.0634920634920633, 0.0, 0.6901735768793238, 0.4812154655230158, 0.32277076242353125, -2.4576085690677365, -0.7815843036102839, 1.937501650976671, 3.613525916434124, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.142857142857143, 0.0, 0.684150243266305, 0.5069855309246841, 0.32651518611374136, -2.4968209311074796, -0.8304813963770448, 1.9663107707206129, 3.6326503054510484, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.2222222222222223, 0.0, 0.6767281264246953, 0.5330432728426573, 0.3300263154498443, -2.5380900750053526, -0.880929101368348, 1.9922476905838025, 3.649408664220807, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.3015873015873014, 0.0, 0.6678411124598836, 0.5593706603611673, 0.3333215447069512, -2.581438111087577, -0.9329875485368216, 2.015309398823401, 3.663759961374154, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.380952380952381, 0.0, 0.6574102430722251, 0.5859514545421733, 0.3364175209894602, -2.6268857827485523, -0.9867161771650897, 2.0354929430414157, 3.6756625486248815, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.46031746031746, 0.0, 0.6453448553547612, 0.6127702668674309, 0.339323119687718, -2.6744525713574143, -1.0421647362373514, 2.052798560031819, 3.6850863951518846, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.5396825396825395, 0.0, 0.6315384577278522, 0.6398122671910175, 0.34205472849481244, -2.724156792435878, -1.0993750738431334, 2.067228805753206, 3.6920105243459447, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.619047619047619, 0.0, 0.6158584728223306, 0.6670646682158138, 0.34464287531082777, -2.7760156837233434, -1.158393950568395, 2.07878410864258, 3.696405841797525, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.698412698412698, 0.0, 0.5981385580529911, 0.6945174854943235, 0.3470806421883718, -2.8300454858244684, -1.2192745806870076, 2.087462470055109, 3.698233375192572, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.7777777777777777, 0.0, 0.5781874251228368, 0.7221568336425395, 0.3493630253655641, -2.886261515906628, -1.28203631047955, 2.093272672343316, 3.697497877770391, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.8571428571428568, 0.0, 0.5557535675443004, 0.7499719339650479, 0.3515414750951818, -2.9446782352632845, -1.3467129250383592, 2.096218112592433, 3.6941834228173573, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.9365079365079363, 0.0, 0.5305010681479078, 0.7779570677846318, 0.35360348947946435, -3.0053093111006755, -1.4133560363365592, 2.096296193159301, 3.688249467923417, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.015873015873016, 0.0, 0.5020046680582119, 0.8060994719776613, 0.3555367709250231, -3.068167673060758, -1.481975900873877, 2.0935169807259757, 3.679708752912858, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.095238095238095, 0.0, 0.46966179465772157, 0.8343914758679688, 0.3573885495476495, -3.133265565132967, -1.5526038855413684, 2.087883360844353, 3.6685450404359523, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.1746031746031744, 0.0, 0.4325943432359927, 0.8628278131757009, 0.3591334863867069, -3.200614593158464, -1.625275440012825, 2.0793966610207786, 3.6547358141664166, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.253968253968254, 0.0, 0.3894571626806299, 0.8913967911674461, 0.3607912549758944, -3.27022576846898, -1.6999972119459563, 2.0680664445394488, 3.6382950010624766, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.333333333333333, 0.0, 0.3379094009417385, 0.9200962663464778, 0.362372245509045, -3.3421095479264573, -1.7768085914344298, 2.0538920969084975, 3.6191930534005277, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.4126984126984126, 0.0, 0.2732319756313385, 0.9489161952165008, 0.36386716544864456, -3.4162758707838377, -1.8557174037627064, 2.036881932780879, 3.5974403998020086, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.492063492063492, 0.0, 0.18189397790343095, 0.9778529592748341, 0.3218279371129601, -3.492734192540997, -1.9367509214146341, 2.0170382053475877, 3.57302147647395, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.571428571428571, 0.0, 9.014686841663866e-05, 0.9999999947582405, 0.13952635656486073, -3.5714285713287577, -1.9999999846400678, 2.0000000044039496, 3.57142859109264, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.6507936507936507, 0.0, 9.473380936604386e-07, 0.9999999999994151, 3.284098393230295e-08, -3.650793650793591, -1.9999999999981612, 2.0000000000005778, 3.6507936507960053, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.73015873015873, 0.0, 7.339109187438908e-06, 0.9999999999710951, 3.0145885787646876e-12, -3.7301587301530468, -1.9999999999026536, 2.0000000000333613, 3.7301587302837516, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.8095238095238093, 0.0, 2.1918634991640652e-07, 0.9999999999998936, 1.818265538133801e-10, -3.8095238095237764, -1.9999999999996185, 2.0000000000001394, 3.8095238095242983, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.888888888888889, 0.0, 6.149567317837671e-08, 0.9999999999999565, -9.579488202682285e-10, -3.8888888888888724, -1.999999999999834, 2.000000000000062, 3.8888888888891042, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.968253968253968, 0.0, 1.8995687318188424e-05, 0.9999999998478383, -1.428970941574903e-10, -3.968253968174985, -1.9999999993807884, 2.000000000257142, 3.9682539690513443, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.0476190476190474, 0.0, 7.6197186557038984e-06, 0.9999999999772744, 9.452162053058545e-10, -4.047619047604476, -1.999999999901934, 2.0000000000428417, 4.04761904774538, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.1269841269841265, 0.0, 2.3819296205939127e-06, 0.9999999999978726, 1.4064349684872468e-10, -4.126984126982484, -1.9999999999902849, 2.0000000000044436, 4.1269841269966445, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.2063492063492065, 0.0, 1.0830889792490207e-06, 0.9999999999995988, 1.3391487918568146e-11, -4.206349206348843, -1.9999999999980635, 2.000000000000925, 4.2063492063517, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.285714285714286, 0.0, 2.5697298593903945e-08, 0.9999999999999982, 2.380196040263627e-12, -4.28571428571428, -1.9999999999999951, 2.000000000000003, 4.285714285714292, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.365079365079365, 0.0, -3.264693990975365e-08, 0.9999999999999766, -4.0287773117597683e-13, -4.365079365079335, -1.9999999999998739, 2.000000000000065, 4.365079365079524, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.444444444444445, 0.0, 3.911505626395614e-07, 0.9999999999999343, 1.3569145806968664e-13, -4.444444444444355, -1.9999999999996323, 2.0000000000001963, 4.4444444444449225, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.523809523809524, 0.0, 6.486580244319971e-08, 0.9999999999999981, 2.699840351283456e-13, -4.523809523809522, -1.9999999999999891, 2.000000000000006, 4.523809523809539, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.603174603174603, 0.0, 2.503469907990891e-07, 0.9999999999999771, -4.707234602108202e-13, -4.603174603174563, -1.999999999999859, 2.0000000000000795, 4.603174603174786, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.682539682539682, 0.0, 5.000635155787272e-07, 0.9999999999999234, -2.3780977187470853e-13, -4.682539682539538, -1.9999999999995044, 2.000000000000285, 4.6825396825403285, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.761904761904762, 0.0, -1.8516708879008224e-07, 0.9999999999999394, -1.1191048088221578e-13, -4.761904761904637, -1.9999999999995912, 2.0000000000002416, 4.761904761905292, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.841269841269841, 0.0, 5.481540555474995e-07, 0.9999999999999056, -7.595923889880396e-13, -4.841269841269632, -1.9999999999993303, 2.0000000000004037, 4.841269841270696, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.92063492063492, 0.0, 9.4144881831673e-07, 0.9999999999998188, -1.0285692297884453e-10, -4.920634920634478, -1.9999999999986602, 2.0000000000008242, 4.920634920636639, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 5.0, 0.0, -4.9883097742422504e-08, 0.9999999999835791, -2.046199210070654e-10, -4.999999999956556, -1.9999999998733153, 2.000000000079124, 5.000000000162361, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.0, 0.0, 0.7315273294976343, 0.0, 0.18253631926410227, -2.1484848484597867, 0.7848604489214274, 0.7848607702309477, 3.7182060676121607, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.07936507936507936, 0.0, 0.7317184968635361, 0.014487009465404942, 0.18285743750431838, -2.14905956032147, 0.7311767062765917, 0.8393650391038974, 3.7196013057019677, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.15873015873015872, 0.0, 0.7323020261568827, 0.029024990080050536, 0.18381123281546594, -2.150785723749264, 0.6784452404129324, 0.8946024482932778, 3.7238334124554777, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.23809523809523808, 0.0, 0.7332525049728816, 0.04366339562659001, 0.1853694815727305, -2.1536693613575677, 0.6267204344518214, 0.9504133246255669, 3.7308031204349565, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.31746031746031744, 0.0, 0.7345364471103815, 0.05844871731381728, 0.1874876163043318, -2.1577203118135193, 0.5760343165459196, 1.0066274737125807, 3.740382102072022, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.3968253968253968, 0.0, 0.736110495772924, 0.07342333472251569, 0.19010824065237877, -2.1629519477639025, 0.5263902695957048, 1.063061805566337, 3.7524040229259508, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.47619047619047616, 0.0, 0.7379227419485728, 0.08862462852848058, 0.19316451388965855, -2.1693808111628092, 0.4777635684644431, 1.1195243525849734, 3.7666687322122234, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.5555555555555556, 0.0, 0.7399136664198174, 0.10408436867325514, 0.19658453919596322, -2.1770261910722555, 0.43010138027971173, 1.1758171720679675, 3.7829447434199306, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.6349206349206349, 0.0, 0.7420197249432846, 0.11982852363895093, 0.2002953085590148, -2.1859096700211187, 0.3833296911783404, 1.231743907289498, 3.8009832684889586, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.7142857142857142, 0.0, 0.744174404762919, 0.13587727479373368, 0.20422847908039668, -2.196054663317441, 0.3373549408478802, 1.2871119902847477, 3.820521594450072, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.7936507936507936, 0.0, 0.746319238162384, 0.1522457425406012, 0.2083153659680267, -2.2074859720873987, 0.29209171516687926, 1.3417526735705592, 3.841330360824837, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.873015873015873, 0.0, 0.7483795175347565, 0.16894320589976966, 0.21249504754985077, -2.220229365793028, 0.2474012367105116, 1.39547634326854, 3.863106945772084, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.9523809523809523, 0.0, 0.7502958947822921, 0.18597511516756163, 0.21671788537109182, -2.2343112054364846, 0.2031722176057421, 1.4481299762612976, 3.8856133993035247, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.0317460317460316, 0.0, 0.7520076307145186, 0.2033428702443874, 0.22093816050341838, -2.2497581132902837, 0.15927950542222843, 1.4995658927596527, 3.9086035114721627, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.1111111111111112, 0.0, 0.7534579639842703, 0.2210446644538185, 0.2251188953354456, -2.2665966915731985, 0.11559917213166658, 1.5496509447764018, 3.9318468084812705, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.1904761904761905, 0.0, 0.7545932940783023, 0.23907602823414068, 0.22922998231049346, -2.284853289183644, 0.07200785508031793, 1.5982645273589813, 3.955125671622942, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.2698412698412698, 0.0, 0.755362806913395, 0.2574303759316746, 0.23324814512808206, -2.3045538135454238, 0.02838321811218974, 1.6452974940875384, 3.978234525745154, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.349206349206349, 0.0, 0.7557230932256834, 0.27609954333383624, 0.23715557083503544, -2.3257235833000482, -0.015381560850119465, 1.690659248844966, 4.001001271294896, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.4285714285714284, 0.0, 0.7556205802973408, 0.2950741173340612, 0.2409391724094611, -2.3483872169622892, -0.05942557662039948, 1.7342487966358735, 4.023210436977763, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.507936507936508, 0.0, 0.7550263668406875, 0.3143438564147031, 0.2445905904550087, -2.3725685523249225, -0.10382054794202293, 1.776010670841342, 4.044758675224244, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.5873015873015872, 0.0, 0.7538944414627939, 0.33389802058088797, 0.24810446519266033, -2.3982905918604596, -0.1486873516282152, 1.8158673829758145, 4.065470623208052, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.6666666666666665, 0.0, 0.7521893868745219, 0.3537255175563952, 0.2514780490359774, -2.425575469406256, -0.194116296045247, 1.8537636589768285, 4.0852228323378394, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.746031746031746, 0.0, 0.749875394173862, 0.3738151712215193, 0.2547107784651727, -2.4544444341179625, -0.2401969859408481, 1.889648765850573, 4.103896214027686, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.8253968253968254, 0.0, 0.7469182107372554, 0.39415579985245436, 0.25780413663599566, -2.484917848136572, -0.2870114893722547, 1.9234794757296871, 4.1213858344940135, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.9047619047619047, 0.0, 0.7432828931184964, 0.4147364627510424, 0.2607608061069963, -2.5170151949310857, -0.33463963977437744, 1.9552167201021255, 4.137592275258834, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.984126984126984, 0.0, 0.7389352158242042, 0.435546403996422, 0.2635840434747243, -2.550755095780384, -0.38315367740837314, 1.984827753418195, 4.152429171790204, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.0634920634920633, 0.0, 0.7338400373482383, 0.45657519981052247, 0.2662784432784726, -2.5861553322942545, -0.43262172604262755, 2.012283913927421, 4.165817520179047, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.142857142857143, 0.0, 0.7279607730430949, 0.47781282356443355, 0.2688485498011725, -2.6232328732664465, -0.48310796503228126, 2.037560167161489, 4.177685075395653, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.2222222222222223, 0.0, 0.7212594326107408, 0.49924957279483556, 0.27129926899275103, -2.662003904482672, -0.5346710114014162, 2.0606355075160443, 4.187968400597298, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.3015873015873014, 0.0, 0.7136952094322474, 0.520876199595029, 0.2736361775277302, -2.702483860390182, -0.5873663569403903, 2.0814915227089097, 4.196609026158706, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.380952380952381, 0.0, 0.705223988924369, 0.5426838866881261, 0.2758657831134716, -2.744687456769365, -0.6412458384666301, 2.100112403826256, 4.203554022128997, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.46031746031746, 0.0, 0.6957968278604302, 0.5646644191368498, 0.2779881735642716, -2.7886287237403966, -0.6963597142247094, 2.116483842829245, 4.208752852344936, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.5396825396825395, 0.0, 0.6853633132043886, 0.5868089936030898, 0.2800150069393432, -2.8343210386043394, -0.7527443303884255, 2.130598085575637, 4.212174793791548, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.619047619047619, 0.0, 0.6738590851394932, 0.6091112456351583, 0.2819432193326332, -2.881777158110605, -0.8104543228383924, 2.142440118272069, 4.21376295354428, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.698412698412698, 0.0, 0.6612230044802992, 0.6315618855606506, 0.2837766306487914, -2.9310092499273663, -0.8695098225358692, 2.152009683387472, 4.213509110778967, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.7777777777777777, 0.0, 0.6473732575594174, 0.6541551552619506, 0.2855515392846774, -2.982028923018281, -0.92995844155304, 2.159295369722221, 4.211365851187463, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.8571428571428568, 0.0, 0.6322112360297409, 0.6768875267169486, 0.2872382577542664, -3.0348472569981606, -0.9918559975749633, 2.1642830686642425, 4.20727432808744, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.9365079365079363, 0.0, 0.6156427942726715, 0.6997485295086595, 0.2888334668010047, -3.0894748299471773, -1.0552010867838784, 2.16698150052749, 4.201255243690779, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.015873015873016, 0.0, 0.5975359756814014, 0.7227341087488541, 0.2903660188472694, -3.145921745301413, -1.1200371599637549, 2.167381603849077, 4.193266189186733, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.095238095238095, 0.0, 0.5777380181598526, 0.7458383737701308, 0.2918304345123848, -3.2041976571519175, -1.1863898295990218, 2.1654814013057306, 4.183289228858623, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.1746031746031744, 0.0, 0.5560587595247479, 0.7690563999412962, 0.2932346884335207, -3.26431179434882, -1.2542873157008185, 2.1612779248973926, 4.171302403545392, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.253968253968254, 0.0, 0.532259224642801, 0.7923835624103722, 0.29457425539824983, -3.326272983304316, -1.3237559472674891, 2.154768935105405, 4.157285971142232, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.333333333333333, 0.0, 0.5060345090844556, 0.8158142182584787, 0.29585585117511864, -3.3900896695463927, -1.394813793763075, 2.145955171958413, 4.1412310477417345, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.4126984126984126, 0.0, 0.4769744326093201, 0.839344808628645, 0.2970840977371982, -3.45576993806264, -1.4674873682654124, 2.1348342223968335, 4.123116792194059, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.492063492063492, 0.0, 0.4445170333999112, 0.8629704242485101, 0.2982664639049969, -3.523321532490784, -1.541793827474627, 2.1214069802239632, 4.102934685240118, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.571428571428571, 0.0, 0.40783982987147865, 0.8866886917881683, 0.2993983132207451, -3.5927518732049424, -1.617759816241381, 2.105670908275815, 4.080662965239371, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.6507936507936507, 0.0, 0.36567218479991215, 0.9104939660295808, 0.30048463189841385, -3.6640680743404426, -1.6953952133944619, 2.0876292438237267, 4.056302104769709, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.73015873015873, 0.0, 0.3158074271582132, 0.9343846651053769, 0.3015204913123975, -3.7372769598341167, -1.7747256248989203, 2.0672796626415746, 4.029830997576769, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.8095238095238093, 0.0, 0.25374806425272584, 0.9583543614759931, 0.30249444507414036, -3.812385078523582, -1.855755303772028, 2.044627005434857, 4.001256780186412, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.888888888888889, 0.0, 0.16634992248152872, 0.9823996563869865, 0.26236750446279533, -3.8893987183192547, -1.9384999576656152, 2.019672028036307, 3.9705707886899444, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.968253968253968, 0.0, 6.857023062894303e-05, 0.9999999971050082, 0.11088216475783068, -3.9682539681912488, -1.9999999896589862, 2.000000003452368, 3.9682539819846294, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.0476190476190474, 0.0, 7.437759615521441e-07, 0.9999999999993405, 1.8056118900044995e-08, -4.047619047618982, -1.9999999999975093, 2.0000000000008895, 4.047619047622358, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.1269841269841265, 0.0, 7.289575884402615e-06, 0.9999999999710588, 1.5835333044833534e-12, -4.126984126978465, -1.9999999998844638, 2.000000000043803, 4.126984127137806, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.2063492063492065, 0.0, 4.03076200724569e-07, 0.9999999999995919, 1.8108164967500784e-10, -4.206349206349081, -1.9999999999982825, 2.0000000000006875, 4.206349206351502, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.285714285714286, 0.0, 6.412079124625653e-07, 0.9999999999998019, 1.84092741051245e-12, -4.285714285714209, -1.9999999999991238, 2.0000000000003686, 4.285714285715451, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.365079365079365, 0.0, 4.3055361485121277e-07, 0.9999999999998841, -3.133997061866012e-10, -4.365079365079303, -1.9999999999994629, 2.000000000000236, 4.365079365080081, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.444444444444445, 0.0, 1.1012610260531042e-05, 0.999999999950056, -5.4202442534290186e-11, -4.444444444413774, -1.9999999997558733, 2.000000000111638, 4.4444444447695375, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.523809523809524, 0.0, 4.7376398418339134e-06, 0.9999999999912805, 3.1019556923084227e-10, -4.523809523803132, -1.9999999999553253, 2.0000000000212004, 4.523809523869009, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.603174603174603, 0.0, 1.2832257855500137e-06, 0.9999999999992933, 5.4091930934419e-11, -4.603174603173999, -1.9999999999962115, 2.0000000000018585, 4.6031746031796485, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.682539682539682, 0.0, 5.278826320482361e-07, 0.9999999999998666, 4.300859668404656e-12, -4.682539682539546, -1.999999999999253, 2.000000000000379, 4.68253968254068, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.761904761904762, 0.0, 1.2202825507137238e-07, 0.999999999999976, 7.470024598887904e-13, -4.761904761904741, -1.999999999999859, 2.000000000000075, 4.761904761904951, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.841269841269841, 0.0, -7.723735889794822e-08, 0.9999999999999851, -8.253397965063415e-14, -4.8412698412698285, -1.9999999999999123, 2.0000000000000484, 4.841269841269958, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.92063492063492, 0.0, 1.571898729076469e-07, 0.9999999999999629, -1.5646484108344794e-12, -4.920634920634872, -1.9999999999997606, 2.0000000000001306, 4.920634920635237, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 5.0, 0.0, 8.010268731401281e-07, 0.9999999999997368, -2.8495206194634194e-12, -4.999999999999592, -1.9999999999982565, 2.0000000000009805, 5.0000000000023155, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.0, 0.0, 0.8136211513869467, 0.0, 0.19247121621867466, -2.3013953488365386, 1.1386023826918468, 1.1386066775758976, 4.578604409104282, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.07936507936507936, 0.0, 0.8136255540471782, 0.015275493350688465, 0.19257686558988765, -2.302001463589045, 1.0924826568579569, 1.1847510483060915, 4.579235168753098, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.15873015873015872, 0.0, 0.8136372383203694, 0.03056775644283931, 0.19289212101772743, -2.3038204742075155, 1.0464307956026615, 1.2308683155984725, 4.5811195854086435, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.23809523809523808, 0.0, 0.8136512916740364, 0.045893290337629324, 0.1934119756725064, -2.306854369074971, 1.0004841309117805, 1.2768936491718241, 4.584232149158573, 1.0, 0.0, 0.0, 0.0
