J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2, boundary 
0.48, 4.666666666666666, 1.5, -2.043697745299656e-06, 0.7497234083842853, 0.127002571231968, -3.6666666666514796, -1.9999999999586062, 5.666666666702891, 0.7512144410325802, 0.24729452632364035, 0.0014910326437778817, 0 
0.48, 4.666666666666666, 2.0, 3.0358685782226657e-07, 0.686007771806479, 0.1141420253602104, -3.6666666666666305, -1.9999999999999076, 5.666666666666753, 0.6925199262511462, 0.3009679193041936, 0.006512154444659338, 0 
0.48, 5.0, 0.0, 6.925617071612116e-07, 0.9999999999916643, 5.439482197999723e-11, -3.999999999975649, -1.9999999999455442, 6.000000000049823, 1.0, 0.0, 0.0, 0 
0.48, 5.0, 0.5, 1.2721826201754353e-07, 0.9820137860226097, 0.04937698959953851, -3.9999999999876583, -1.9999999999724019, 6.000000000025251, 0.9820137880507732, 0.017986209925147094, 2.0240812764732028e-09, 0 
0.48, 5.0, 1.0, -1.0337669380945326e-07, 0.8807218714357025, 0.1191837210093627, -3.999999999999965, -1.9999999999999134, 6.0000000000000755, 0.8807618579622015, 0.11919815551131363, 3.998652648895799e-05, 0 
0.48, 5.0, 1.5, -2.4345313470973406e-06, 0.7895890852713935, 0.11959703066132454, -3.9999999999644906, -1.999999999920605, 6.000000000072648, 0.7905952234833594, 0.2083986383120799, 0.0010061382045578127, 0 
0.48, 5.0, 2.0, 2.893030566568046e-07, 0.722573467750791, 0.10969708783293608, -3.9999999999999556, -1.9999999999998934, 6.000000000000102, 0.7274751568004717, 0.2676231541498566, 0.0049016890496728265, 0 
0.6066666666666666, 0.0, 0.0, -1.4248694956387904e-07, 0.0, 3.813685983305149e-13, -1.9999999999991125, 0.9999985657230275, 1.0000014342828651, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 0.0, 0.5, -8.549613255484577e-08, 0.0, 0.010601274613721656, -1.999999999999367, 0.999998790323728, 1.0000012096804645, 0.9950669512572865, 0.0024665303387601104, 0.002466518403955403, 0 
0.6066666666666666, 0.0, 1.0, -3.857311425784363e-06, 0.0, 0.09177730659693595, -1.9999999999854963, 0.9999942072644687, 1.0000057928316528, 0.909442998514124, 0.04527876303149433, 0.04527823845438199, 0 
0.6066666666666666, 0.0, 1.5, -7.092650553080931e-07, 0.0, 0.14242878853070046, -1.9999999999988336, 0.9999983566290422, 1.0000016433786942, 0.7869860421618002, 0.10650709560635878, 0.10650686223184151, 0 
0.6066666666666666, 0.0, 2.0, 1.09850451784227e-06, 0.0, 0.15433308971248555, -1.9999999999995572, 0.9999989877341535, 1.0000010122687826, 0.6914384540363097, 0.15428085106853703, 0.1542806948951533, 0 
0.6066666666666666, 0.3333333333333333, 0.0, 2.83696243819221e-07, 1.2712286611017163e-13, 2.6454226611815345e-12, -1.999999999998936, 0.666666666666601, 1.3333333333406112, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 0.3333333333333333, 0.5, 7.438215548635302e-08, 0.0035337582045738853, 0.012994570058725665, -1.9999999999988531, 0.6666666666665957, 1.3333333333411863, 0.993936407658017, 0.004798675273233056, 0.0012649170687508903, 0 
0.6066666666666666, 0.3333333333333333, 1.0, -4.110992445790289e-06, 0.03059243553231198, 0.09542312268348103, -1.9999999999835012, 0.6666666666656509, 1.333333333446168, 0.904848449345645, 0.06287199309523692, 0.03227955755911851, 0 
0.6066666666666666, 0.3333333333333333, 1.5, -6.952553112510167e-07, 0.04747626284356682, 0.14365847529836204, -1.9999999999988831, 0.6666666666665985, 1.333333333340963, 0.7828515806206825, 0.1323123411116853, 0.08483607826763168, 0 
0.6066666666666666, 0.3333333333333333, 2.0, 1.0814242613496494e-06, 0.05144436323749518, 0.15448096755529298, -1.9999999999995755, 0.6666666666666405, 1.333333333336222, 0.688481079062315, 0.18148164208769457, 0.13003727884998964, 0 
0.6066666666666666, 0.6666666666666666, 0.0, -2.8652263731793507e-07, 1.7636151074543563e-12, 6.968789298968871e-11, -1.9999999999935851, 0.33333333334587917, 1.6666666667009018, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 0.6666666666666666, 0.5, 7.24441562213255e-08, 0.00866304670581711, 0.021175812161268997, -1.9999999999956686, 0.3333333333418038, 1.666666666689782, 0.9900431807472396, 0.009309932978760874, 0.0006468862739983356, 0 
0.6066666666666666, 0.6666666666666666, 1.0, -4.804164767195361e-06, 0.06361541512232069, 0.10626262848059112, -1.9999999999774765, 0.33333333337737997, 1.6666666667868657, 0.8908420096594637, 0.08638670273110022, 0.02277128760943797, 0 
0.6066666666666666, 0.6666666666666666, 1.5, -6.859529707019804e-07, 0.09577231686557469, 0.14720490661416516, -1.9999999999990028, 0.3333333333352839, 1.6666666666719918, 0.7705071930680509, 0.1626325618988228, 0.06686024503312656, 0 
0.6066666666666666, 0.6666666666666666, 2.0, 1.1525220799638368e-06, 0.10298731170352864, 0.1548803019703669, -1.9999999999995488, 0.3333333333342172, 1.6666666666690801, 0.6796789063656684, 0.21165420266897134, 0.10866689096536052, 0 
0.6066666666666666, 1.0, 0.0, -2.7198076331430468e-06, 4.6585718192569315e-11, 7.540949855461324e-11, -1.999999999913313, 2.730299640161489e-10, 2.0000000004593703, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 1.0, 0.5, -1.9209284916121632e-06, 0.017650966312086548, 0.03841522449005404, -1.9999999999627283, 1.1738667676776399e-10, 2.000000000197502, 0.9816903928284336, 0.017980286732704215, 0.00032932043885934125, 0 
0.6066666666666666, 1.0, 1.0, -6.113013436105704e-06, 0.10143418785270605, 0.12390130141313144, -1.9999999999661398, 1.066536325068581e-10, 2.0000000001794453, 0.8668133322067422, 0.11731042781893207, 0.015876239974327723, 0 
0.6066666666666666, 1.0, 1.5, -6.271372542497741e-07, 0.14561286725301026, 0.15264662504813084, -1.9999999999992153, 2.4748535151735617e-12, 2.000000000004161, 0.7501421954516182, 0.19773533590067194, 0.05212246864771046, 0 
0.6066666666666666, 1.0, 2.0, 1.2727235197490168e-06, 0.15469789788440644, 0.1554030729278219, -1.9999999999995146, 1.5265737027050298e-12, 2.0000000000025704, 0.6652409557749689, 0.24472847105472434, 0.09003057317030651, 0 
0.6066666666666666, 1.3333333333333333, 0.0, 3.1525893656832637e-06, 5.203661414386318e-11, 1.0701083797688005e-10, -1.999999999954512, -0.33333333310874574, 2.3333333336225177, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 1.3333333333333333, 0.5, 1.5056660356008203e-06, 0.03427319636585313, 0.0708452345382171, -1.9999999999953972, -0.3333333333105996, 2.333333333362608, 0.9653942595764362, 0.0344394683923566, 0.00016627203121026102, 0 
0.6066666666666666, 1.3333333333333333, 1.0, -8.033033356976885e-06, 0.14621628273107498, 0.1473696557557973, -1.9999999999517886, -0.33333333309528906, 2.3333333336398425, 0.8319472180760256, 0.15713453231331254, 0.010918249610662267, 0 
0.6066666666666666, 1.3333333333333333, 1.5, -6.778227729329099e-07, 0.19753673356432858, 0.1593061930422439, -1.9999999999994582, -0.33333333333066234, 2.3333333333367725, 0.7221097809393577, 0.23771347631240194, 0.04017674274823984, 0 
0.6066666666666666, 1.3333333333333333, 2.0, 1.4755372780655015e-06, 0.20658936032207656, 0.15585178700966595, -1.9999999999995013, -0.33333333333087306, 2.3333333333365025, 0.645512343881948, 0.28053850822002446, 0.07394914789802753, 0 
0.6066666666666666, 1.6666666666666665, 0.0, 1.4052619975284652e-05, 1.1792627684382268e-10, 0.18403081776925864, -1.9999999999692692, -0.6666666663130807, 2.666666667034929, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 1.6666666666666665, 0.5, 2.042644866950286e-06, 0.06488112267089795, 0.12732745904204795, -1.9999999999993143, -0.6666666666587502, 2.666666666674911, 0.9349535270814587, 0.0649637977936113, 8.267512493549999e-05, 0 
0.6066666666666666, 1.6666666666666665, 1.0, 2.5521131843669068e-08, 0.19968062502323758, 0.17475777355369979, -1.9999999999999365, -0.6666666666659702, 2.666666666667393, 0.785545522069234, 0.2070675514769435, 0.007386926453820106, 0 
0.6066666666666666, 1.6666666666666665, 1.5, -6.704378356256792e-07, 0.2518169959478395, 0.16629821769013853, -1.9999999999997653, -0.6666666666639606, 2.666666666669487, 0.686971852422086, 0.28242257176274405, 0.03060557581517027, 0 
0.6066666666666666, 1.6666666666666665, 2.0, 1.7817376752420462e-06, 0.25859908922418373, 0.15598188214363917, -1.9999999999996343, -0.666666666662475, 2.66666666667103, 0.6209679437952447, 0.31881557271433714, 0.06021648349041779, 0 
0.6066666666666666, 2.0, 0.0, 0.41313582365491713, 0.12268721189820903, 0.3566914691584105, -2.015350476272834, -0.6466065041553303, 3.2832392801486026, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 2.0, 0.5, 1.4828910974864853e-05, 0.11915816906055175, 0.21555766595777548, -2.0000000000253406, -0.9999999995365817, 3.0000000003882246, 0.8807618580648479, 0.11919815540869312, 3.9986526460545676e-05, 0 
0.6066666666666666, 2.0, 1.0, -2.0514668136036867e-07, 0.26272146510020816, 0.20295640892368255, -2.000000000000082, -0.9999999999985366, 3.000000000001229, 0.7274751568007716, 0.2676231541495616, 0.0049016890496685625, 0 
0.6066666666666666, 2.0, 1.5, -5.712959238125829e-07, 0.3084022120244209, 0.17261113957661345, -2.000000000000116, -0.999999999997923, 3.00000000000174, 0.6455398213887041, 0.331431195317718, 0.023028983293578643, 0 
0.6066666666666666, 2.0, 2.0, 2.1895455921065434e-06, 0.31057728175116933, 0.15553012710511965, -2.0000000000004143, -0.9999999999924495, 3.0000000000063265, 0.5922010701871034, 0.359188105781681, 0.04861082403121594, 0 
0.6066666666666666, 2.333333333333333, 0.0, 0.5270071903853351, 0.23779431289019992, 0.3454284904353964, -2.0756710041465842, -0.6924669500053505, 3.7791007557738716, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 2.333333333333333, 0.5, 1.2954751881054838e-05, 0.20858623330941492, 0.36086915585897306, -2.000000000664382, -1.333333330641667, 3.333333335027264, 0.7913768755505397, 0.20860467816591324, 1.84462835473848e-05, 0 
0.6066666666666666, 2.333333333333333, 1.0, -9.656672199021533e-08, 0.33498489763902595, 0.2277862272046432, -2.000000000000593, -1.3333333333309327, 3.333333333334844, 0.6586551936850816, 0.3381648519766362, 0.0031799543382822477, 0 
0.6066666666666666, 2.333333333333333, 1.5, -6.696363967750908e-07, 0.36689108899891515, 0.1772239212021898, -2.0000000000005738, -1.3333333333310025, 3.3333333333348008, 0.5988935241344983, 0.38399878243199836, 0.017107693433502873, 0 
0.6066666666666666, 2.333333333333333, 2.0, 2.687089098615777e-06, 0.36228584062759683, 0.15424586985883534, -2.0000000000036047, -1.333333333318734, 3.3333333333425204, 0.55990578655575, 0.40119002703498824, 0.03890418640926196, 0 
0.6066666666666666, 2.6666666666666665, 0.0, 0.5742625589346769, 0.3529728721884733, 0.3568199576203278, -2.17398046657322, -0.8095991641597844, 4.183969687516966, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 2.6666666666666665, 0.5, 0.4024793169113038, 0.3597376062998671, 0.42043672845786073, -2.148908931122695, -1.1845081606911927, 3.923059342137185, 0.8731126532345719, 0.12688270133830631, 4.645427123748806e-06, 0 
0.6066666666666666, 2.6666666666666665, 1.0, -1.6679259127718788e-07, 0.41457894990330363, 0.24473750908949102, -2.0000000000025517, -1.6666666666618615, 3.666666666668467, 0.5813984965337505, 0.4165902266838941, 0.002011276782354789, 0 
0.6066666666666666, 2.6666666666666665, 1.5, -2.9981347897973935e-07, 0.4265514928258808, 0.17924525841950043, -2.0000000000006946, -1.6666666666653602, 3.666666666667154, 0.5483626017164581, 0.4390944455545549, 0.0125429527289872, 0 
0.6066666666666666, 2.6666666666666665, 2.0, 3.3506102516251253e-06, 0.41340786165705956, 0.15192121929217486, -2.000000000019778, -1.666666666629435, 3.6666666666805994, 0.5248522261936869, 0.44427781772844677, 0.03086995607786686, 0 
0.6066666666666666, 3.0, 0.0, 0.5806886576403014, 0.4756742846370851, 0.38441918743682435, -2.3118309132587824, -0.9806896669925859, 4.519927111000969, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 3.0, 0.5, 0.40665708110550397, 0.4888773856146554, 0.4087991392060351, -2.2829806316672454, -1.3720456685483293, 4.256972035836003, 0.8607888059180954, 0.13920939783554956, 1.7962463547122726e-06, 0 
0.6066666666666666, 3.0, 1.0, -9.976207801981312e-08, 0.49814323703201996, 0.25022821584978583, -2.000000781604837, -1.9999992183940234, 4.000000000000876, 0.4993814693506342, 0.4993806887127314, 0.0012378419366350217, 0 
0.6066666666666666, 3.0, 1.5, 3.372258959928026e-07, 0.48638792794524877, 0.17804866216624526, -2.0000003567820595, -1.9999996432177045, 4.000000000000183, 0.49546276042600396, 0.49546252472968333, 0.009074714844313107, 0 
0.6066666666666666, 3.0, 2.0, 4.102865562581315e-06, 0.46356665348904674, 0.14841601632484702, -2.0000037761269005, -1.9999962238465132, 4.000000000020421, 0.48785647226590934, 0.4878546300549539, 0.0242888976791365, 0 
0.6066666666666666, 3.333333333333333, 0.0, 0.5475990622322395, 0.6092523304796895, 0.4243543446386582, -2.4923007776398283, -1.2058022759269629, 4.7896111030020165, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 3.333333333333333, 0.5, 0.3257859456979972, 0.6322703657705572, 0.4537702222865459, -2.450895502834349, -1.6589864315333942, 4.496218674515451, 0.8297439442306456, 0.17025528883642294, 7.669329319769522e-07, 0 
0.6066666666666666, 3.333333333333333, 1.0, -5.573987118098089e-06, 0.5813977604698275, 0.24284465695347243, -2.3333333335689406, -1.9999999995473028, 4.333333333494926, 0.5821386099163736, 0.4171205408118771, 0.0007408492717502807, 0 
0.6066666666666666, 3.333333333333333, 1.5, 2.2347924308263806e-07, 0.545250600936711, 0.17336960815781932, -2.333333333333566, -1.99999999999955, 4.33333333333349, 0.5517299120323591, 0.44179077687210905, 0.006479311095531424, 0 
0.6066666666666666, 3.333333333333333, 2.0, 5.106644845301222e-06, 0.5123518725402909, 0.14367401633818158, -2.333333333378552, -1.9999999999131142, 4.333333333364345, 0.5313056674007078, 0.44974053775580375, 0.018953794843487925, 0 
0.6066666666666666, 3.6666666666666665, 0.0, 0.4611519222548686, 0.7585771810628572, 0.5026288513649084, -2.719721490384353, -1.4932524581746665, 4.987060860796767, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 3.6666666666666665, 0.5, 2.666430352333223e-05, 0.7913908671390193, 0.3727897886696581, -2.6666666671042583, -1.99999999800615, 4.666666667794526, 0.7913912060959951, 0.20860845604241907, 3.3786158684075836e-07, 0 
0.6066666666666666, 3.6666666666666665, 1.0, -2.442723463128705e-06, 0.6600396750010016, 0.22385458880884773, -2.666666666678565, -1.999999999945771, 4.666666666697347, 0.6604712216168451, 0.3390972317840336, 0.00043154659911928304, 0 
0.6066666666666666, 3.6666666666666665, 1.5, 1.8001104494347168e-07, 0.6019676667171283, 0.16533695761411366, -2.6666666666666816, -1.9999999999999307, 4.666666666666703, 0.6065347424715097, 0.3888981817741232, 0.00456707575436656, 0 
0.6066666666666666, 3.6666666666666665, 2.0, 6.295205212565121e-06, 0.5593493310478345, 0.13772808932010605, -2.6666666666846273, -1.9999999999181708, 4.666666666712959, 0.574022219074742, 0.4113048929115776, 0.014672888013680696, 0 
0.6066666666666666, 4.0, 0.0, 0.23174626486855826, 0.9443382313896285, 0.3621342281305348, -3.001591620616539, -1.8834360288235499, 5.080516122426152, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 4.0, 0.5, 1.861697281840727e-06, 0.8807968915503293, 0.21545986501217357, -3.000000000000125, -1.999999999990925, 5.000000000006342, 0.8807969906746445, 0.11920291020471582, 9.912064323648684e-08, 0 
0.6066666666666666, 4.0, 1.0, -7.359442493611807e-07, 0.7306341530090593, 0.19666148800258437, -3.0000000000000506, -1.9999999999959008, 5.0000000000028635, 0.7308793357127239, 0.2688754815846361, 0.00024518270263711807, 0 
0.6066666666666666, 4.0, 1.5, 3.4330687634380783e-07, 0.6554752393461201, 0.15442955659986374, -3.0000000000000036, -1.9999999999998082, 5.000000000000139, 0.6586551936844398, 0.33816485197727497, 0.003179954338285534, 0 
0.6066666666666666, 4.0, 2.0, 7.595617373834568e-06, 0.6041705987536949, 0.1306941796941693, -3.000000000001269, -1.9999999999049118, 5.000000000066445, 0.6154428273487432, 0.3732849440692572, 0.011272228581999515, 0 
0.6066666666666666, 4.333333333333333, 0.0, 2.1063567918321323e-06, 0.9999999998165471, 0.08349265291439772, -3.333333333260615, -1.9999999994667192, 5.333333333753922, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 4.333333333333333, 0.5, -3.5178171291028258e-06, 0.935030777147135, 0.1271368469151239, -3.333333333296608, -1.9999999997306759, 5.333333333545744, 0.9350308049649154, 0.06496916729837304, 2.7736707030975186e-08, 0 
0.6066666666666666, 4.333333333333333, 1.0, -5.164142790509309e-07, 0.7911473336693912, 0.16553971713526605, -3.3333333333308874, -1.99999999998206, 5.333333333347487, 0.7912836182357579, 0.2085800972015713, 0.00013628456267198135, 0 
0.6066666666666666, 4.333333333333333, 1.5, 1.0752579158453673e-06, 0.7049207044503708, 0.14137225355871236, -3.3333333333331017, -1.9999999999983025, 5.333333333334673, 0.7071096237049473, 0.2907014570407322, 0.00218891925432035, 0 
0.6066666666666666, 4.333333333333333, 2.0, 8.066973824622152e-07, 0.6464787841772807, 0.12275575957910995, -3.333333333333081, -1.9999999999981453, 5.333333333334799, 0.6550758215618007, 0.3363271410538986, 0.008597037384300597, 0 
0.6066666666666666, 4.666666666666666, 0.0, -9.947318686962458e-08, 0.999999999999227, 2.7403412872217814e-10, -3.666666666665875, -1.9999999999968325, 5.6666666666693715, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 4.666666666666666, 0.5, -1.6791898028550213e-07, 0.9655547894937452, 0.07047451329858523, -3.666666666666504, -1.9999999999993523, 5.666666666667221, 0.9655547970438868, 0.03444519540611784, 7.549993834586466e-09, 0 
0.6066666666666666, 4.666666666666666, 1.0, -3.6176396926291874e-07, 0.84099396443257, 0.13436180664945813, -3.6666666666664796, -1.9999999999992508, 5.666666666667304, 0.8410683375730469, 0.1588572892866059, 7.437314034872505e-05, 0 
0.6066666666666666, 4.666666666666666, 1.5, 2.348960103060482e-06, 0.7497234083852616, 0.1270025712339809, -3.6666666666647982, -1.9999999999925278, 5.66666666667304, 0.7512144410300169, 0.24729452632619314, 0.0014910326437892276, 0 
0.6066666666666666, 4.666666666666666, 2.0, 9.408870803941319e-07, 0.6860077718064349, 0.11414202536017992, -3.6666666666661425, -1.9999999999978955, 5.6666666666684495, 0.6925199262513086, 0.3009679193040348, 0.006512154444656931, 0 
0.6066666666666666, 5.0, 0.0, -9.72571338164577e-07, 0.9999999999992365, 2.864375403532904e-14, -3.9999999999985905, -1.9999999999958307, 6.000000000003737, 1.0, 0.0, 0.0, 0 
0.6066666666666666, 5.0, 0.5, -7.759952967463654e-07, 0.9820137860128585, 0.049376989557339934, -3.999999999970699, -1.9999999999134201, 6.000000000077765, 0.9820137880522669, 0.01798620992366281, 2.024081276332349e-09, 0 
0.6066666666666666, 5.0, 1.0, 1.0302867720620113e-07, 0.8807218714356966, 0.11918372100937968, -3.9999999999999676, -1.9999999999998992, 6.000000000000094, 0.8807618579622, 0.11919815551131142, 3.998652648895707e-05, 0 
0.6066666666666666, 5.0, 1.5, 4.393457584458812e-06, 0.7895890852730247, 0.1195970306632893, -3.9999999999918887, -1.999999999976027, 6.000000000021535, 0.7905952234802711, 0.20839863831515923, 0.0010061382045697892, 0 
0.6066666666666666, 5.0, 2.0, 1.0465716894617803e-06, 0.7225734677507339, 0.10969708783289711, -3.999999999999177, -1.999999999997561, 6.000000000002193, 0.7274751568006254, 0.2676231541497052, 0.004901689049670646, 0 
0.7333333333333333, 0.0, 0.0, 6.603160706787234e-07, 0.0, 6.309926912133998e-13, -1.999999999999375, 0.999998394521695, 1.00000160548471, 1.0, 0.0, 0.0, 0 
0.7333333333333333, 0.0, 0.5, 4.6252706422510625e-07, 0.0, 0.010601274613897203, -1.9999999999994986, 0.999998562927442, 1.0000014370776895, 0.995066951257283, 0.0024665314605193836, 0.002466517282196119, 0 
0.7333333333333333, 0.0, 1.0, 7.681315302052828e-08, 0.0, 0.0917773065959129, -1.9999999999978049, 0.9999969911403871, 1.0000030088821092, 0.9094429985131143, 0.04527863698060418, 0.04527836450628114, 0 
0.7333333333333333, 0.0, 1.5, -4.833070720333302e-06, 0.0, 0.14242878853051394, -1.9999999999712428, 0.9999891085740957, 1.0000108917206731, 0.7869860421704373, 0.10650775226715929, 0.10650620556240385, 0 
0.7333333333333333, 0.0, 2.0, 5.937606772356976e-06, 0.0, 0.1543330897121434, -1.9999999999893852, 0.9999933829834248, 1.0000066171253754, 0.6914384540397306, 0.1542812834235471, 0.15428026253672217, 0 
0.7333333333333333, 0.3333333333333333, 0.0, 1.0007644555589758e-06, 2.1033089707113327e-13, 6.15480247550332e-12, -1.9999999999990297, 0.6666666666657696, 1.3333333333445885, 1.0, 0.0, 0.0, 0 
0.7333333333333333, 0.3333333333333333, 0.5, 8.944126305199111e-07, 0.0035337582046324006, 0.012994570060278309, -1.9999999999990563, 0.6666666666657974, 1.3333333333442399, 0.9939364076580166, 0.004798675273238764, 0.0012649170687426508, 0 
0.7333333333333333, 0.3333333333333333, 1.0, 1.2852927146172327e-07, 0.03059243553197097, 0.09542312268213506, -1.9999999999975602, 0.6666666666644152, 1.3333333333615878, 0.9048484493443156, 0.06287199309433832, 0.03227955756134748, 0 
0.7333333333333333, 0.3333333333333333, 1.5, -4.777641394564507e-06, 0.047476262843504646, 0.14365847529812079, -1.9999999999728224, 0.6666666666416009, 1.333333333647838, 0.7828515806295899, 0.13231234111769458, 0.08483607825271484, 0 
0.7333333333333333, 0.3333333333333333, 2.0, 6.0950434279180424e-06, 0.051444363237381135, 0.1544809675549008, -1.999999999989204, 0.6666666666567093, 1.3333333334582733, 0.6884810790660463, 0.1814816420905204, 0.1300372788434331, 0 
0.7333333333333333, 0.6666666666666666, 0.0, 1.982708522608011e-06, 4.103201650335547e-12, 4.850975938387539e-12, -1.9999999999921985, 0.3333333333553958, 1.666666666739194, 1.0, 0.0, 0.0, 0 
0.7333333333333333, 0.6666666666666666, 0.5, 1.935880802558315e-06, 0.008663046706852206, 0.0211758121385504, -1.999999999995402, 0.3333333333463446, 1.6666666667094387, 0.9900431807473521, 0.009309932978682349, 0.0006468862739733227, 0 
0.7333333333333333, 0.6666666666666666, 1.0, 8.137216378404472e-08, 0.06361541512142337, 0.10626262847824777, -1.9999999999964595, 0.3333333333433457, 1.6666666666995786, 0.8908420096569176, 0.08638670273215357, 0.02277128761092826, 0 
0.7333333333333333, 0.6666666666666666, 1.5, -4.706078215923517e-06, 0.09577231686541385, 0.14720490661379204, -1.9999999999767082, 0.333333333399206, 1.6666666668832086, 0.7705071930780167, 0.16263256189641295, 0.0668602450255704, 0 
0.7333333333333333, 0.6666666666666666, 2.0, 6.485114268281608e-06, 0.10298731170326719, 0.15488030196979719, -1.999999999989139, 0.3333333333640484, 1.6666666667676342, 0.6796789063703201, 0.2116542026683646, 0.10866689096131504, 0 
0.7333333333333333, 1.0, 0.0, 3.2780198016179367e-06, 3.444314855996159e-12, 2.345202375441243e-10, -1.9999999999970792, 1.6699608544509595e-11, 2.000000000030476, 1.0, 0.0, 0.0, 0 
0.7333333333333333, 1.0, 0.5, 1.0771259642786603e-06, 0.017650966296999332, 0.03841522449460873, -1.999999999999527, 2.700778121973247e-12, 2.000000000004931, 0.9816903928255861, 0.017980286735452926, 0.0003293204389609839, 0 
0.7333333333333333, 1.0, 1.0, -8.027265845089726e-08, 0.10143418785080281, 0.12390130140938117, -1.9999999999944402, 3.177506558232062e-11, 2.000000000057989, 0.8668133322007231, 0.11731042782358159, 0.01587623997569644, 0 
0.7333333333333333, 1.0, 1.5, -4.581098687564111e-06, 0.14561286725269934, 0.15264662504763665, -1.9999999999836267, 9.355964471313695e-11, 2.0000000001707456, 0.7501421954630193, 0.19773533589372502, 0.05212246864325577, 0 
0.7333333333333333, 1.0, 2.0, 7.2220844244452514e-06, 0.15469789788391258, 0.15540307292687122, -1.9999999999896776, 5.898792481221084e-11, 2.000000000107656, 0.665240955781698, 0.24472847105137233, 0.09003057316692953, 0 
0.7333333333333333, 1.3333333333333333, 0.0, 1.9874849981047697e-05, 1.6045002667975175e-10, 0.18125267136729015, -1.9999999999590345, -0.33333333274012167, 2.333333334125709, 1.0, 0.0, 0.0, 0 
0.7333333333333333, 1.3333333333333333, 0.5, 5.092319004810887e-06, 0.03427319636992469, 0.07084523474630622, -1.999999999997097, -0.33333333329126497, 2.333333333389528, 0.9653942595778451, 0.03443946839095803, 0.00016627203120098626, 0 
0.7333333333333333, 1.3333333333333333, 1.0, -4.992176988011482e-07, 0.14621628272767748, 0.14736965576780525, -1.9999999999936475, -0.3333333332413523, 2.333333333456201, 0.8319472180611153, 0.15713453232687044, 0.010918249612014607, 0 
0.7333333333333333, 1.3333333333333333, 1.5, -4.3724837695629135e-06, 0.19753673356383827, 0.15930619304171856, -1.9999999999930733, -0.3333333332330761, 2.333333333467251, 0.7221097809521941, 0.2377134763021744, 0.04017674274563025, 0 
0.7333333333333333, 1.3333333333333333, 2.0, 8.350751696014827e-06, 0.20658936032118133, 0.15585178701040897, -1.9999999999932156, -0.3333333332350838, 2.3333333334645725, 0.6455123438929588, 0.2805385082122551, 0.07394914789478599, 0 
0.7333333333333333, 1.6666666666666665, 0.0, 0.47387169401075463, 0.1208351142483044, 0.29579800773519394, -2.0242042982608717, -0.1401526405143165, 3.1523966406842723, 1.0, 0.0, 0.0, 0 
0.7333333333333333, 1.6666666666666665, 0.5, -2.0085596862784547e-06, 0.06488112279453681, 0.2480023506329642, -2.000000000026207, -0.6666666660212615, 2.666666667342607, 0.9349535271622644, 0.06496379771290449, 8.267512482779498e-05, 0 
0.7333333333333333, 1.6666666666666665, 1.0, -1.0445555111886565e-06, 0.19968062502933964, 0.174757773558842, -2.000000000010404, -0.6666666664104571, 2.666666666934999, 0.7855455221141131, 0.20706755143369754, 0.007386926452188019, 0 
0.7333333333333333, 1.6666666666666665, 1.5, -4.275570533340402e-06, 0.2518169959471784, 0.16629821768974687, -2.00000000000399, -0.6666666665684073, 2.6666666667695753, 0.6869718524364538, 0.2824225717498644, 0.030605575813682, 0 
0.7333333333333333, 1.6666666666666665, 2.0, 7.492600778195871e-07, 0.25859908922418523, 0.15598188214498726, -2.0000000000001474, -0.666666666663128, 2.6666666666703733, 0.6209679437952291, 0.31881557271435146, 0.0602164834904206, 0 
0.7333333333333333, 2.0, 0.0, 0.5525803458840303, 0.1971986719839126, 0.23670133950716493, -2.0771310244461563, -0.21224264310594876, 3.632891117206757, 1.0, 0.0, 0.0, 0 
0.7333333333333333, 2.0, 0.5, 0.4951947586937917, 0.1996080967919008, 0.3266443277105988, -2.074826452195333, -0.35748419552872013, 3.5112809425562346, 0.9687579081645157, 0.03122847161848432, 1.3620217004537087e-05, 0 
0.7333333333333333, 2.0, 1.0, 5.857046229422007e-07, 0.2627214651002388, 0.2029564089145477, -2.0000000000006084, -0.9999999999965394, 3.000000000002836, 0.7274751568012702, 0.2676231541490697, 0.004901689049661465, 0 
0.7333333333333333, 2.0, 1.5, -4.165202015241854e-06, 0.3084022120236695, 0.17261113957666216, -2.0000000000157474, -0.9999999999102117, 3.000000000073548, 0.6455398214043115, 0.3314311953028971, 0.023028983292792998, 0 
0.7333333333333333, 2.0, 2.0, 9.550915589984088e-07, 0.31057728175117283, 0.1555301271051234, -2.000000000001128, -0.999999999993577, 3.0000000000052647, 0.5922010701870545, 0.35918810578172555, 0.048610824031220384, 0 
