J, B, T, O, m, chi, E0, E1, E2, E3, E4, E5, p0, p1, p2, p3, p4, p5, boundary 
0.01, 0.873015873015873, 1.0, 2.9674246290717354e-05, 0.033681137399462706, 0.04682174721154355, -3.999999999940271, -0.8730158729557338, 5.93399602908509e-11, 0.8730158730753714, 2.000000000061024, 2.0000000000623284, 0.9304288179550401, 0.04079915814379157, 0.017041398241342938, 0.007118020744355967, 0.002306302457736176, 0.002306302457733168, 0 
0.01, 0.873015873015873, 1.5, 2.4680889688974417e-05, 0.06737966811368412, 0.08269866138224177, -3.9999999999782583, -0.8730158729940404, 2.1861834740711502e-11, 0.8730158730372671, 2.0000000000220752, 2.0000000000229154, 0.7878419362328877, 0.09796804916119917, 0.054741976747510995, 0.030588381047531175, 0.014429828405439509, 0.014429828405431425, 0 
0.01, 0.873015873015873, 2.0, 1.5790815042548978e-05, 0.0796053544436961, 0.09374416800025628, -3.9999999999917204, -0.8730158730075644, 8.341164980849413e-12, 0.8730158730240013, 2.000000000008392, 2.0000000000087463, 0.6528358102785516, 0.13670613131772114, 0.08835171929104862, 0.057100776874031256, 0.03250278111932628, 0.03250278111932052, 0 
0.01, 0.9523809523809523, 0.0, 3.743067702152714e-05, 6.271919308346822e-14, 7.617899821990498e-13, -3.9999999999182956, -0.9523809522987188, 8.148964049714525e-11, 0.9523809524619125, 2.0000000000835936, 2.000000000085379, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 0.9523809523809523, 0.5, 5.989748909429604e-05, 0.002197810220605542, 0.00460420005433481, -3.9999999998907763, -0.9523809522713163, 1.1032261296681389e-10, 0.9523809524876531, 2.0000000001104734, 2.0000000001159934, 0.9973557497100708, 0.002247614499297324, 0.0003345755807506849, 4.9804278834568336e-05, 6.127965518016219e-06, 6.127965517948566e-06, 0 
0.01, 0.9523809523809523, 1.0, 4.220124479450971e-05, 0.03748823742208794, 0.049235710090608065, -3.999999999937925, -0.9523809523185993, 6.245406852695039e-11, 0.9523809524418532, 2.000000000063, 2.0000000000655977, 0.927806000173751, 0.04404463765269631, 0.016993359657976822, 0.006556400230668119, 0.002299801142452666, 0.002299801142446691, 0 
0.01, 0.9523809523809523, 1.5, 2.973105331813275e-05, 0.0740018418955415, 0.0842426214304605, -3.9999999999706364, -0.9523809523514601, 2.959512890778105e-11, 0.9523809524097155, 2.000000000029775, 2.00000000003109, 0.7849011372706319, 0.10290556657571864, 0.054537639886257, 0.028903724680203316, 0.014375965793601734, 0.014375965793589133, 0 
0.01, 0.9523809523809523, 2.0, 1.727185459206304e-05, 0.08707239165362267, 0.09445236179354886, -3.999999999987755, -0.9523809523686371, 1.2277617618560622e-11, 0.952380952393023, 2.000000000012473, 2.0000000000128835, 0.6506805052523755, 0.1417704531625553, 0.08806003047487106, 0.05469806150894091, 0.032395474800632575, 0.032395474800625934, 0 
0.01, 1.0317460317460316, 0.0, 5.335448140655896e-05, 1.275826437929555e-13, 4.580622770225255e-13, -3.999999999899787, -1.0317460316453015, 1.0083338138662221e-10, 1.0317460318440987, 2.0000000001017484, 2.000000000106125, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 1.0317460317460316, 0.5, 5.307068335738685e-05, 0.002590775752616018, 0.0053601340941874355, -3.999999999892973, -1.03174603163841, 1.0746850713974481e-10, 1.0317460318510356, 2.0000000001088405, 2.0000000001130545, 0.996977567807908, 0.0026332539729818968, 0.0003344487148564001, 4.247822048966626e-05, 6.125641888094242e-06, 6.1256418880426165e-06, 0 
0.01, 1.0317460317460316, 1.0, 5.1069581314455714e-05, 0.041496329477337, 0.05188993797143377, -3.999999999911513, -1.0317460316571034, 8.9115775798051e-11, 1.0317460318325269, 2.0000000000897633, 2.0000000000938267, 0.9249038107925465, 0.04753354990550359, 0.016940204205279752, 0.00603722042826339, 0.0022926073342061084, 0.0022926073341967925, 0 
0.01, 1.0317460317460316, 1.5, 3.0452128903971087e-05, 0.08075151278518579, 0.08591016508139011, -3.9999999999571476, -1.0317460317029121, 4.2863068134418266e-11, 1.0317460317882676, 2.000000000043723, 2.000000000045033, 0.7816947739425031, 0.10805370487242234, 0.05431485069635241, 0.027302192087267457, 0.014317239200733281, 0.014317239200720774, 0 
0.01, 1.0317460317460316, 2.0, 2.0075934366259318e-05, 0.09459779282362449, 0.09521395308059648, -3.9999999999849036, -1.0317460317308533, 1.5166169524995627e-11, 1.0317460317608331, 2.000000000015348, 2.0000000000159535, 0.6483394353712003, 0.1469786583720945, 0.0877432011194239, 0.05238086554848252, 0.0322789197944042, 0.03227891979439443, 0 
0.01, 1.1111111111111112, 0.0, 5.157102962728699e-05, 1.3542749102355164e-13, 5.674925103519545e-13, -3.9999999998280353, -1.1111111109378349, 1.7104873460000086e-10, 1.1111111112814707, 2.0000000001759255, 2.00000000018005, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 1.1111111111111112, 0.5, 6.358032223285903e-05, 0.0030486251561908494, 0.0062492589074597555, -3.999999999850207, -1.1111111109604275, 1.505254934867964e-10, 1.1111111112575063, 2.000000000152273, 2.000000000158776, 0.9965323749380329, 0.003084852517808988, 0.0003342993692861541, 3.622736181416635e-05, 6.122906528555395e-06, 6.122906528475757e-06, 0 
0.01, 1.1111111111111112, 1.0, 5.942272743558741e-05, 0.045724735512791714, 0.054790841694323106, -3.9999999998768008, -1.1111111109872098, 1.2399524393870866e-10, 1.1111111112312706, 2.0000000001250786, 2.000000000130877, 0.9217095133483305, 0.05128207231630975, 0.0168816986067855, 0.0055573368036615925, 0.00228468946246197, 0.0022846894624487224, 0 
0.01, 1.1111111111111112, 1.5, 3.30188635400408e-05, 0.08763837603544469, 0.0876982630648657, -3.999999999942281, -1.1111111110529819, 5.756953846029309e-11, 1.1111111111680783, 2.0000000000589724, 2.0000000000606035, 0.7782207440707289, 0.11341847430262741, 0.05407346311121621, 0.025780098267222145, 0.014253610124109585, 0.014253610124094087, 0 
0.01, 1.1111111111111112, 2.0, 2.417632545134718e-05, 0.10218571753943163, 0.09602688492835894, -3.9999999999795133, -1.1111111110905063, 2.061957360651313e-11, 1.111111111131094, 2.0000000000208007, 2.0000000000217617, 0.6458131096351839, 0.15233251245466228, 0.08740130011038942, 0.05014679491525085, 0.032153141442264666, 0.03215314144224922, 0 
0.01, 1.1904761904761905, 0.0, 6.340996522166686e-05, 2.1766082003929747e-13, 2.026715811812041e-12, -3.999999999790809, -1.19047619026543, 2.087245137363479e-10, 1.1904761906820773, 2.0000000002137535, 2.000000000220213, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0 
0.01, 1.1904761904761905, 0.5, 7.767240256477403e-05, 0.0035827216109429634, 0.007293228456110238, -3.9999999997995084, -1.190476190274475, 2.0205755637810277e-10, 1.1904761906706227, 2.000000000203334, 2.0000000002141474, 0.9960091273319638, 0.0036136155281141467, 0.0003341238392686217, 3.089391749089701e-05, 6.119691584145916e-06, 6.119691584013564e-06, 0 
0.01, 1.1904761904761905, 1.0, 6.374516194472546e-05, 0.05019328847643591, 0.05794481726443266, -3.9999999998505933, -1.190476190325824, 1.5015974565893133e-10, 1.1904761906216554, 2.0000000001518656, 2.0000000001589098, 0.9182094251736123, 0.055307121912196534, 0.016817592255699405, 0.005113833435940535, 0.0022760136112790607, 0.0022760136112630284, 0 
0.01, 1.1904761904761905, 1.5, 4.490777224214204e-05, 0.09467187200183114, 0.08960350808475238, -3.999999999928491, -1.1904761904042298, 7.195876321949736e-11, 1.1904761905456984, 2.000000000072639, 2.000000000076182, 0.7744769212781688, 0.1190057710526289, 0.05381332938280101, 0.02433389905087793, 0.014185039617778866, 0.014185039617745358, 0 
0.01, 1.1904761904761905, 2.0, 2.4764401757498833e-05, 0.10984015551066559, 0.0968889335659841, -3.9999999999738414, -1.1904761904498504, 2.6208783595005646e-11, 1.1904761905017798, 2.000000000026665, 2.0000000000276845, 0.6431021149116211, 0.15783364790109036, 0.0870344068716267, 0.0479934923904485, 0.03201816896261467, 0.03201816896259834, 0 
