J, B, T, Ox, Oy, Oz, p1, p2, p3, p4, p5, p6, m, chi
0.6733333333333333, 4.666666666666666, 0.1, 0.5513347548221418, -8.153664866412393e-08, 1.8042430931095959e-06, 0.9987289837375288, 0.0012710162624834113, 5.3997273483720566e-21, 1.1129667585407639e-29, 1.1129667583888689e-29, 2.919416169507214e-41, 0.9987289837036665, 0.10615737400509744
0.6733333333333333, 4.666666666666666, 0.5, 0.5247028655014349, 2.25010148834506e-08, 2.4229735764726416e-06, 0.7913340613965056, 0.20859339384351203, 6.997528806682175e-05, 1.2816421074119624e-06, 1.2816421073517574e-06, 6.187704004082024e-09, 0.7913340551741619, 0.4180981143301995
0.6733333333333333, 5.0, 0.1, 0.5041744274755346, -2.3440761885373643e-07, -6.283904127266977e-08, 0.9999546021312972, 4.539786870241761e-05, 1.9286622868311539e-22, 3.975269258963064e-31, 3.975269258962499e-31, 3.7199070924988435e-44, 0.9999546021312791, 0.0039219789683603064
0.6733333333333333, 5.0, 0.5, 0.47582178263970176, 1.0197781001363289e-08, -1.823884251941508e-07, 0.880760566262631, 0.11919798069872246, 3.998646784587605e-05, 7.323777055011653e-07, 7.323777055010047e-07, 1.815382831652248e-09, 0.880760564447139, 0.2861648296735268
0.8059999999999999, 0.0, 0.1, -2.05883021837331e-06, -3.623361974866659e-08, -3.62336197486666e-08, 0.9999999999999978, 4.248354255291804e-18, 4.248354255291495e-18, 4.248354255291476e-18, 8.756510762696315e-27, 8.756510762695411e-27, 1.1257770972530322e-18, 3.817836475655414e-16
0.8059999999999999, 0.0, 0.5, -2.323494843690585e-06, -2.7137398096716605e-10, -4.848008276442458e-08, 0.9989823603370016, 0.0003351212478269108, 0.0003351212478269016, 0.00033512124782690144, 6.137959759139519e-06, 6.137959759139294e-06, 1.136193813403068e-18, 0.001537906574930224
0.8059999999999999, 0.3333333333333333, 0.1, -2.46482386377124e-07, -2.3601787388538946e-08, -4.255490072548039e-09, 1.0000000000000022, 1.1908827290339733e-16, 4.2483542552915496e-18, 1.515557614400422e-19, 8.75651076269654e-27, 8.756510762696447e-27, 1.2043316696148473e-16, 3.817836475655414e-16
0.8059999999999999, 0.3333333333333333, 0.5, -1.4380145459493877e-07, 1.419378453141793e-07, 2.364049144292276e-08, 0.9988279999075115, 0.0006526262044065438, 0.0003350694656715817, 0.0001720303997408942, 6.137011335881791e-06, 6.137011335881742e-06, 0.0004805958046656961, 0.001537906574930224
0.8059999999999999, 0.6666666666666666, 0.1, 5.3337981962900405e-06, 5.5120247990608965e-08, 2.062591213893361e-08, 0.9999999999999682, 3.338237795364975e-15, 4.248354255291524e-18, 5.406599225349956e-21, 8.756510762696397e-27, 8.756510762696087e-27, 3.4113305436034023e-15, 1.0530871605254137e-14
0.8059999999999999, 0.6666666666666666, 0.5, 4.381012285351905e-06, 1.6106012187898857e-08, 5.8669501124122526e-08, 0.9982941032140183, 0.0012704628194283698, 0.0003348903632837515, 8.827614134413605e-05, 6.1337309612222185e-06, 6.133730961221826e-06, 0.001182186678084819, 0.002245090794941193
0.8059999999999999, 1.0, 0.1, 3.7123578957600194e-08, 3.960508331771286e-08, 2.4653395354272056e-08, 0.9999999999998942, 9.357622968839086e-14, 4.2483542552910766e-18, 1.9287498479637718e-22, 8.756510762695501e-27, 8.75651076269494e-27, 9.37446955071691e-14, 2.890667678834102e-13
0.8059999999999999, 1.0, 0.5, -4.658625947314321e-08, 7.804496823122725e-08, 1.2776728278784993e-07, 0.9971363210495865, 0.0024716538262346847, 0.00033450197063631407, 4.5269918939281084e-05, 6.126617301744672e-06, 6.126617301742616e-06, 0.002426383907299868, 0.003981431133488157
0.8059999999999999, 1.3333333333333333, 0.1, -1.1651306219254056e-08, -7.446934929059801e-08, -7.204810116545515e-08, 0.9999999999973656, 2.623093769662207e-12, 4.248354255279913e-18, 6.880620924462899e-24, 8.756510762672518e-27, 8.756510762666048e-27, 2.6252277490460152e-12, 8.100745771324308e-12
0.8059999999999999, 1.3333333333333333, 0.5, -2.998691703388022e-07, -3.2156339019683123e-07, -6.401044078638128e-09, 0.9948278797580402, 0.004802979255941155, 0.00033372757485431635, 2.3188543669093796e-05, 6.1124337482446665e-06, 6.112433748244648e-06, 0.00477979071227208, 0.007530901775911078
0.8059999999999999, 1.6666666666666665, 0.1, 8.011023745974955e-07, 6.104110257846315e-08, 4.1302267617089956e-08, 0.9999999999264525, 7.352958060912993e-11, 4.248354254979033e-18, 2.4545922506682556e-25, 8.75651076205247e-27, 8.756510762048519e-27, 7.353059482160377e-11, 2.2689717463218483e-10
0.8059999999999999, 1.6666666666666665, 0.5, 2.945273042366612e-05, -3.684598353939639e-08, -1.637697500128862e-07, 0.990331119104473, 0.009312640625190199, 0.0003322190797083803, 1.185158123936155e-05, 6.084804695886293e-06, 6.084804695877962e-06, 0.009300789043966308, 0.014467194661421531
0.8059999999999999, 2.0, 0.1, 0.4132366420966666, -9.47938052028515e-08, -6.844836803093668e-07, 0.9999999979388607, 2.061153618158533e-09, 4.248354246469747e-18, 8.756698807069893e-27, 8.75651074446331e-27, 8.756322685910978e-27, 2.0616661146054904e-09, 6.362033663308437e-09
0.8059999999999999, 2.0, 0.5, 0.3865185572905362, -1.635018644305192e-07, -6.233163178187889e-07, 0.9816726293192277, 0.0179799613855205, 0.00032931447997057716, 6.03162837929783e-06, 6.0316050959672535e-06, 6.031581812726946e-06, 0.01797392978081827, 0.02775405035792628
0.8059999999999999, 2.333333333333333, 0.1, 0.5273047449507753, -1.3023859453239733e-07, 4.825503017261768e-07, 0.9999999422225141, 5.777748185528186e-08, 4.248354009790652e-18, 8.756510257343862e-27, 8.756510256647479e-27, 3.1237968861707135e-28, 5.777791613754398e-08, 1.7829200007340315e-07
0.8059999999999999, 2.333333333333333, 0.5, 0.513075739023208, -9.23884664932156e-08, 4.4584327508344163e-07, 0.9652277672280576, 0.03443352894660974, 0.0003237978433182628, 5.930564371243526e-06, 5.930564371164446e-06, 3.044853273641696e-06, 0.03443048409367069, 0.05266097380112773
0.8059999999999999, 2.6666666666666665, 0.1, 0.5856903209090194, -6.648134535005683e-08, 5.106772887144978e-07, 0.9999983804058473, 1.6195941691923631e-06, 4.248347374622433e-18, 8.756496580971334e-27, 8.756496580538976e-27, 1.114381352921779e-29, 1.6195950079588493e-06, 4.997814693828177e-06
0.8059999999999999, 2.6666666666666665, 0.5, 0.5748615872764077, 1.6119375664783822e-07, 2.4990685396548376e-06, 0.9347254819270281, 0.06494795242435909, 0.00031356546651395363, 5.743151853858449e-06, 5.743151852520417e-06, 1.5138783917715213e-06, 0.06494643856294358, 0.09765105430167324
0.8059999999999999, 3.0, 0.1, 0.6199281010333653, -7.181435096115146e-08, 4.539967817783473e-07, 0.9999546021312926, 4.539786870142339e-05, 4.24816138900085e-18, 8.756113235855038e-27, 8.756113235609534e-27, 3.975269258796507e-31, 4.539786995386855e-05, 0.00014009047982691106
0.8059999999999999, 3.0, 0.5, 0.6106594106588658, -5.7027251069885746e-08, 6.272888832464041e-08, 0.8805267293991084, 0.1191663343206265, 0.00029538381058261245, 5.410143208209889e-06, 5.410143208209317e-06, 7.321832634335768e-07, 0.11916560213738078, 0.17350132343819907
0.8059999999999999, 3.333333333333333, 0.1, 0.6387744661455318, -1.5741752302052983e-07, 1.9884697076292023e-06, 0.9987289837377847, 0.0012710162622017946, 4.242954526203348e-18, 8.745381094617702e-27, 8.745381090903303e-27, 1.4163991157571392e-32, 0.001271016318047508, 0.003921979033899647
0.8059999999999999, 3.333333333333333, 0.5, 0.630353286474684, 6.97080723872292e-09, -6.388260024421839e-07, 0.7911734687200757, 0.20855106210475174, 0.00026540913094135556, 4.8611378001297195e-06, 4.8611378000876025e-06, 3.3776863121735844e-07, 0.20855072433940602, 0.28603239104648076
0.8059999999999999, 3.6666666666666665, 0.1, 0.6457958620878361, -9.599847781943272e-08, 3.8997606310287275e-07, 0.9655548043356609, 0.034445195664341184, 4.102018861591676e-18, 8.454891035972919e-27, 8.454891035858654e-27, 4.885023416377897e-34, 0.03444519567247971, 0.10615737393418305
0.8059999999999999, 3.6666666666666665, 0.5, 0.6378486212073258, -8.818969074385052e-09, 1.7951410156373667e-06, 0.660604480289491, 0.3391656490101972, 0.00022160811493374358, 4.058894208124698e-06, 4.058894207894871e-06, 1.4479696496336636e-07, 0.3391655042716662, 0.41796729578323255
0.8059999999999999, 4.0, 0.1, 0.6425933243804736, 1.3827691169540077e-07, 5.826506189567508e-08, 0.5000007355818713, 0.49999926441812936, 2.1241771276433893e-18, 4.378255381344147e-27, 4.3782553813430584e-27, 9.024256939214623e-36, 0.5000000000000103, 1.4897753738480979
0.8059999999999999, 4.0, 0.5, 0.6348856330645454, -7.182992348252742e-08, 2.1660495874702376e-06, 0.4999184920475746, 0.4999076064055517, 0.0001677021452040835, 3.0715719325920466e-06, 3.071571932377451e-06, 5.6257802331299503e-08, 0.4999129929707928, 0.5143919638372051
0.8059999999999999, 4.333333333333333, 0.1, 0.629770749079548, -2.174413776612068e-08, -1.5300804723260783e-06, 0.9655548043640527, 0.03444519563592629, 1.463353935161801e-19, 3.016197264716395e-28, 3.01619726426055e-28, 2.2177971986788125e-38, 0.965554804240181, 1.4897753735685462
0.8059999999999999, 4.333333333333333, 0.5, 0.622118635362406, -9.990361621616533e-08, 7.679265748484356e-08, 0.6606784140444094, 0.3392036079455492, 0.00011379013371545128, 2.0841389982331034e-06, 2.084138998232948e-06, 1.959833143589304e-08, 0.6606783944459703, 0.5144492847205682
0.8059999999999999, 4.666666666666666, 0.1, 0.6072291812991277, -9.125600445957916e-08, -1.0566903189877992e-06, 0.9987289837372134, 0.0012710162628055922, 5.39972734914494e-21, 1.1129667586386548e-29, 1.1129667585696288e-29, 2.9194161701264044e-41, 0.9987289837215948, 0.10615737434052405
0.8059999999999999, 4.666666666666666, 0.5, 0.5994603654496207, -9.089435149748162e-08, 6.578216526649167e-08, 0.7913340613695438, 0.20859339387047243, 6.997528807089715e-05, 1.281642107441748e-06, 1.2816421074416873e-06, 6.187704004717002e-09, 0.7913340551818048, 0.41809811435467026
0.8059999999999999, 5.0, 0.1, 0.5741929537573726, 1.465406825473982e-07, -9.414212837076336e-07, 0.9999546021313049, 4.5397868697293914e-05, 1.9286622867024215e-22, 3.975269258820537e-31, 3.975269258652883e-31, 3.7199070921003644e-44, 0.9999546021258856, 0.003921978893730582
0.8059999999999999, 5.0, 0.5, 0.566116275009767, -3.615216282539192e-08, 8.701400676682801e-07, 0.880760566264588, 0.11919798069677284, 3.998646784552557e-05, 7.323777054984623e-07, 7.323777054932546e-07, 1.8153828316242725e-09, 0.8807605644456837, 0.2861648296444127
0.9386666666666665, 0.0, 0.1, 1.0672201391378165e-06, 1.321993392720904e-07, 2.8792340099447574e-08, 0.9999999999999922, 4.248354255291756e-18, 4.24835425529147e-18, 4.248354255291467e-18, 8.756510762696173e-27, 8.756510762695518e-27, 1.125775442891807e-18, 1.0763970072030986e-13
0.9386666666666665, 0.0, 0.5, 1.035598959254298e-06, 3.4387391995078823e-07, 2.1801839656418514e-07, 0.9989823603370022, 0.0003351212478270734, 0.00033512124782682093, 0.00033512124782682066, 6.13795975913806e-06, 6.1379597591318785e-06, 1.1361789243539904e-18, 0.0015379065749349797
0.9386666666666665, 0.3333333333333333, 0.1, 9.039949733470436e-06, -6.519227301893135e-08, 5.47843519300768e-07, 0.999999999999994, 1.1908827290355084e-16, 4.24835425525765e-18, 1.5155576144116184e-19, 8.756510762626441e-27, 8.7565107623407e-27, 3.3638532250539726e-14, 1.0763970072030986e-13
0.9386666666666665, 0.3333333333333333, 0.5, 2.9811708335465183e-06, -7.899950065578272e-09, 1.1799317015912146e-07, 0.9988279999075029, 0.0006526262044065456, 0.00033506946567155526, 0.00017203039974090446, 6.137011335881319e-06, 6.13701133587946e-06, 0.00048059580466718233, 0.0015379065749349797
0.9386666666666665, 0.6666666666666666, 0.1, -8.855096240485303e-06, -1.1070035824201858e-05, 3.365001095562057e-07, 0.9999999999999877, 3.3382377953637268e-15, 4.2483542552785264e-18, 5.40659922537487e-21, 8.756510762669784e-27, 8.75651076255163e-27, 2.9725968773929305e-14, -1.2520203125153347e-14
0.9386666666666665, 0.6666666666666666, 0.5, 1.3273052977360623e-06, 4.934052172952299e-07, -9.52947506594155e-06, 0.9982941032142221, 0.0012704628193502075, 0.0003348903631184565, 8.827614140953727e-05, 6.133730958194704e-06, 6.133730944943692e-06, 0.0011821866988879057, 0.0022450908615063146
0.9386666666666665, 1.0, 0.1, 0.5132553913874074, -1.3858724444390214e-08, 7.808426009883034e-08, 0.9999999999998895, 9.357622968838476e-14, 4.248354255290238e-18, 1.9287498479647668e-22, 8.756510762692629e-27, 8.756510762685038e-27, 9.655365875215055e-14, 2.1384860793030798e-13
0.9386666666666665, 1.0, 0.5, 0.5088828925623543, 1.237998385016574e-07, -6.584190542186236e-08, 0.997136321049584, 0.0024716538262347246, 0.00033450197063632665, 4.5269918939277174e-05, 6.1266173017448154e-06, 6.126617301744061e-06, 0.0024263839072975264, 0.0039814310669107865
0.9386666666666665, 1.3333333333333333, 0.1, 0.5824978898222212, 9.495737354258156e-08, 3.072974213349203e-08, 0.9999999999973572, 2.623093769662377e-12, 4.2483542552802975e-18, 6.880620924461033e-24, 8.756510762673254e-27, 8.75651076267142e-27, 2.6238230503011618e-12, 8.087262052956835e-12
0.9386666666666665, 1.3333333333333333, 0.5, 0.5796629270521968, -1.1984987293257625e-07, 2.4004430629226006e-07, 0.99482787975804, 0.0048029792559398194, 0.0003337275748541585, 2.3188543669137652e-05, 6.112433748240084e-06, 6.1124337482249535e-06, 0.0047797907123142205, 0.007530901776053421
0.9386666666666665, 1.6666666666666665, 0.1, 0.6257363437406308, 1.6943000046703936e-07, 1.394796472813713e-07, 0.999999999926487, 7.352958060907867e-11, 4.248354254975394e-18, 2.454592250686479e-25, 8.756510762040421e-27, 8.75651076196405e-27, 7.355223950269145e-11, 2.269709326476489e-10
0.9386666666666665, 1.6666666666666665, 0.5, 0.6233549199019766, 2.6469133827340604e-07, -1.96574946827427e-07, 0.9903311191044761, 0.009312640625188518, 0.0003322190797083038, 1.1851581239385e-05, 6.084804695883676e-06, 6.0848046958626534e-06, 0.009300789043992716, 0.014467194661371186
0.9386666666666665, 2.0, 0.1, 0.6563232156686715, -3.157713670356174e-06, -2.3662095157227312e-08, 0.999999997938823, 2.06115361819017e-09, 4.248354246534941e-18, 8.756518965523241e-27, 8.756510744647492e-27, 8.756502523779833e-27, 2.0611545975246503e-09, 6.3603275456702676e-09
0.9386666666666665, 2.0, 0.5, 0.6541556997138918, -3.3211686589159794e-07, -1.365366630972571e-07, 0.9816726293191781, 0.017979961385560836, 0.0003293144799713169, 6.031611623913015e-06, 6.031605095985339e-06, 6.031598568065315e-06, 0.01797392978049579, 0.027754050356809834
0.9386666666666665, 2.333333333333333, 0.1, 0.6780943275384985, 2.608530283089377e-07, 6.214439719230254e-08, 0.9999999422225108, 5.7777481855936474e-08, 4.24835400983135e-18, 8.756510256781189e-27, 8.756510256764422e-27, 3.1237968864439797e-28, 5.777749226683929e-08, 1.7829228054180682e-07
0.9386666666666665, 2.333333333333333, 0.5, 0.6760530040073326, 6.095102964860943e-07, -3.057216193633433e-07, 0.9652277672280318, 0.0344335289466298, 0.000323797843318422, 5.930564371223284e-06, 5.930564371168311e-06, 3.0448532736558916e-06, 0.03443048409358672, 0.05266097380189098
0.9386666666666665, 2.6666666666666665, 0.1, 0.6927561898757156, 2.86411646943828e-06, 1.5822218998282455e-07, 0.9999983804058168, 1.6195941692190123e-06, 4.248347374674031e-18, 8.756496580738308e-27, 8.756496580681377e-27, 1.114381352982671e-29, 1.6195942796112054e-06, 4.997813719501971e-06
0.9386666666666665, 2.6666666666666665, 0.5, 0.6907863351495828, -2.6947512876858246e-07, 2.018513033721598e-07, 0.934725481921615, 0.06494795242975722, 0.0003135654665326786, 5.743151853000975e-06, 5.743151852988824e-06, 1.5138783922090331e-06, 0.06494643855151855, 0.09765105426538186
0.9386666666666665, 3.0, 0.1, 0.7011888815885423, 1.3920689619010632e-08, 1.3082057833192807e-06, 0.9999546021312958, 4.539786869128142e-05, 4.248161388378613e-18, 8.756113236695046e-27, 8.756113234000317e-27, 3.975269257122423e-31, 4.539788249836653e-05, 0.00014009052230001703
0.9386666666666665, 3.0, 0.5, 0.6992563769716699, -3.681641665360767e-07, -9.714803086277663e-07, 0.8805267294019495, 0.11916633431779852, 0.00029538381057834276, 5.4101432082899336e-06, 5.410143208106715e-06, 7.321832633987234e-07, 0.11916560214022838, 0.17350132348387146
0.9386666666666665, 3.333333333333333, 0.1, 0.7038742884187142, 1.0430081311385559e-07, 8.111839348095046e-08, 0.9987289837369138, 0.0012710162630794317, 4.242954527938031e-18, 8.745381095108344e-27, 8.745381095100296e-27, 1.4163991169165286e-32, 0.0012710162632003873, 0.003921978818246467
0.9386666666666665, 3.333333333333333, 0.5, 0.7019505900595274, -1.9955673159949431e-07, -7.372971498732175e-08, 0.7911734687177752, 0.2085510621070466, 0.0002654091309427726, 4.861137800121192e-06, 4.861137800120468e-06, 3.377686312219455e-07, 0.2085507243384729, 0.2860323910343825
0.9386666666666665, 3.6666666666666665, 0.1, 0.7010287972132843, 1.5883543197769763e-07, 1.588354319776976e-07, 0.9655548043341946, 0.034445195665811945, 4.102018861683733e-18, 8.454891036090173e-27, 8.454891036066143e-27, 4.8850234165372955e-34, 0.03444519566754914, 0.10615737409391601
0.9386666666666665, 3.6666666666666665, 0.5, 0.6990999773144452, -1.0598224337596241e-07, -9.751983630419157e-07, 0.6606044802568333, 0.33916564904285296, 0.00022160811494028394, 4.058894208129744e-06, 4.058894208042652e-06, 1.4479696497249846e-07, 0.3391655042682474, 0.4179672957752783
0.9386666666666665, 4.0, 0.1, 0.6926984662717001, -9.536299245758247e-08, -1.3884250040758264e-06, 0.5000198374276207, 0.49998016257236483, 2.1241771258973374e-18, 4.378255378375602e-27, 4.378255377572654e-27, 9.024256930200955e-36, 0.50000000000763, 1.4897753738882589
0.9386666666666665, 4.0, 0.5, 0.6907451605161467, -1.2960777062853055e-07, 1.585837881722811e-08, 0.4999130944896875, 0.4999130039634265, 0.00016770214521629804, 3.0715719326477843e-06, 3.0715719326477737e-06, 5.625780233914772e-08, 0.4999129929687555, 0.5143919638416261
0.9386666666666665, 4.333333333333333, 0.1, 0.67876029613955, 0.0, 3.95403448696482e-07, 0.9655548043363628, 0.03444519566361681, 1.4633539357718502e-19, 3.0161972656553885e-28, 3.016197265616941e-28, 2.2177971998946041e-38, 0.9655548043257528, 1.4897753738179929
0.9386666666666665, 4.333333333333333, 0.5, 0.6767635411373825, -2.3497221767943225e-07, -4.3461728233939747e-07, 0.6606784140485221, 0.3392036079414352, 0.00011379013371504187, 2.084138998230402e-06, 2.084138998224003e-06, 1.959833143576577e-08, 0.6606783944457422, 0.5144492847263573
0.9386666666666665, 4.666666666666666, 0.1, 0.6589142358527917, 3.2538507559642e-07, 1.6308652291248119e-06, 0.9987289837377675, 0.0012710162622328756, 5.399727347771021e-21, 1.1129667584608812e-29, 1.1129667582520043e-29, 2.919416169025662e-41, 0.9987289836897181, 0.10615737396468887
0.9386666666666665, 4.666666666666666, 0.5, 0.6568511654841004, -1.0275383630103909e-07, -2.6031621782914333e-08, 0.7913340613695203, 0.2085933938704929, 6.997528807090034e-05, 1.2816421074417661e-06, 1.2816421074417536e-06, 6.187704004717499e-09, 0.7913340551818092, 0.41809811435541455
0.9386666666666665, 5.0, 0.1, 0.6326554899750326, -1.0560571068164348e-07, 4.5771155101460915e-07, 0.9999546021312992, 4.539786870084419e-05, 1.9286622867916138e-22, 3.97526925891888e-31, 3.975269258867797e-31, 3.7199070923764726e-44, 0.9999546021296228, 0.003921979007695242
0.9386666666666665, 5.0, 0.5, 0.6304997744621016, -2.268848676456067e-08, -5.3295275719867355e-08, 0.8807605662625864, 0.11919798069877506, 3.9986467845885526e-05, 7.323777055012395e-07, 7.32377705501212e-07, 1.815382831653001e-09, 0.880760564447186, 0.28616482964920564
1.0713333333333332, 0.0, 0.1, 0.7419079683362282, -5.984489997199512e-08, 0.0, 1.0000000000000377, 4.248354255291694e-18, 4.248354255291673e-18, 4.248354255291654e-18, 8.75651076269682e-27, 8.756510762696758e-27, 1.1257763030260054e-18, 3.991688274520148e-16
1.0713333333333332, 0.0, 0.5, 0.741692023261455, 9.756696347860764e-07, 9.756696347860764e-07, 0.9989823603370022, 0.00033512124783340513, 0.0003351212478236557, 0.00033512124782365555, 6.137959759030724e-06, 6.137959758891305e-06, 1.122503212112085e-18, 0.001537906574930464
1.0713333333333332, 0.3333333333333333, 0.1, 0.7430607037778029, -4.7137243229077985e-08, -5.668849582626508e-09, 1.0000000000000222, 1.1908827290339928e-16, 4.248354255291596e-18, 1.515557614400456e-19, 8.756510762696557e-27, 8.756510762696527e-27, 1.2586603488178063e-16, 3.991688274520148e-16
1.0713333333333332, 0.3333333333333333, 0.5, 0.7428397926702677, -3.05877017204167e-09, -2.409980187203813e-08, 0.9988279999075043, 0.000652626204406542, 0.0003350694656715801, 0.00017203039974089465, 6.137011335881744e-06, 6.137011335881657e-06, 0.00048059580466577114, 0.001537906574930464
1.0713333333333332, 0.6666666666666666, 0.1, 0.7462445089241644, 6.10297622218628e-08, 4.900684823863779e-07, 1.0000000000000093, 3.3382377953596957e-15, 4.2483542552379394e-18, 5.406599225452376e-21, 8.756510762499524e-27, 8.75651076218837e-27, 1.1161969608559926e-13, 3.567802561622959e-13
1.0713333333333332, 0.6666666666666666, 0.5, 0.7460163664238605, -1.6707339694269172e-07, -8.962130179453346e-09, 0.9982941032140257, 0.0012704628194283843, 0.0003348903632837575, 8.82761413441347e-05, 6.133730961222282e-06, 6.133730961222266e-06, 0.001182186678084286, 0.002245090794939247
1.0713333333333332, 1.0, 0.1, 0.7508057347511709, 9.397924161786125e-08, 6.275923544798833e-07, 0.9999999999999051, 9.357622968763471e-14, 4.2483542551995156e-18, 1.9287498480625312e-22, 8.756510762369383e-27, 8.756510761699629e-27, 3.8119144903913873e-13, 8.626296094513264e-13
1.0713333333333332, 1.0, 0.5, 0.7505548350799529, -9.731873256619799e-08, -9.235786930287779e-07, 0.9971363210495936, 0.002471653826226125, 0.00033450197063321683, 4.526991894027869e-05, 6.12661730164639e-06, 6.1266173014434e-06, 0.002426383907900304, 0.003981431135411257
1.0713333333333332, 1.3333333333333333, 0.1, 0.7558647366903679, 2.107117692464603e-07, -8.128024661623131e-08, 0.9999999999973663, 2.6230937696618182e-12, 4.248354255278828e-18, 6.880620924470432e-24, 8.756510762667982e-27, 8.756510762650967e-27, 2.630280689949288e-12, 7.197085570912477e-12
1.0713333333333332, 1.3333333333333333, 0.5, 0.7555944871969411, -5.464968833064552e-07, 3.1692803348658044e-07, 0.9948278797580387, 0.004802979255937821, 0.0003337275748539273, 2.3188543669201806e-05, 6.112433748232834e-06, 6.112433748196655e-06, 0.004779790712375777, 0.0075309017743215145
1.0713333333333332, 1.6666666666666665, 0.1, 0.7605783512345593, 1.1174337078471537e-06, -1.9933870677370316e-07, 0.9999999999264756, 7.352958060898352e-11, 4.2483542549686636e-18, 2.4545922507201468e-25, 8.756510762018173e-27, 8.756510761807684e-27, 7.359235668304887e-11, 2.2707864317791867e-10
1.0713333333333332, 1.6666666666666665, 0.5, 0.760291230078493, -2.595522653616134e-07, 4.423071127811443e-08, 0.9903311191044719, 0.00931264062519096, 0.00033221907970841324, 1.185158123935101e-05, 6.084804695886793e-06, 6.0848046958853616e-06, 0.009300789043954611, 0.014467194661052268
1.0713333333333332, 2.0, 0.1, 0.7642375660916069, 1.4660685907478653e-06, -2.131811726068321e-07, 0.9999999979388506, 2.061153618183732e-09, 4.248354246521694e-18, 8.756595843388518e-27, 8.756510744606481e-27, 8.756425646665518e-27, 2.0612585573756857e-09, 6.3605318422164376e-09
1.0713333333333332, 2.0, 0.5, 0.7639271293778304, -2.3796780220348058e-08, -2.00696112402914e-08, 0.9816726293191778, 0.017979961385564153, 0.00032931447997137757, 6.031606199515795e-06, 6.031605095987001e-06, 6.031603992458429e-06, 0.01797392978046906, 0.02775405035684624
1.0713333333333332, 2.333333333333333, 0.1, 0.7662700066408578, -1.4614115820119474e-06, 8.556866587020625e-08, 0.9999999422225194, 5.777748185591459e-08, 4.248354009829921e-18, 8.756510256801393e-27, 8.756510256760173e-27, 3.1237968864342177e-28, 5.7777507394448025e-08, 1.7829199627863147e-07
1.0713333333333332, 2.333333333333333, 0.5, 0.765940900201918, 1.26753785137399e-06, -8.091167298216961e-07, 0.9652277672284012, 0.03443352894626867, 0.00032379784331556865, 5.930564371592098e-06, 5.930564371093217e-06, 3.044853273401715e-06, 0.034430484095088885, 0.05266097380678344
1.0713333333333332, 2.6666666666666665, 0.1, 0.7662440600083682, -7.720518211673286e-07, -1.8881589560049845e-07, 0.9999983804058142, 1.6195941692157281e-06, 4.248347374667604e-18, 8.756496580766904e-27, 8.756496580663746e-27, 1.114381352975134e-29, 1.619594369612752e-06, 4.997813959098573e-06
1.0713333333333332, 2.6666666666666665, 0.5, 0.7658894106666952, -6.858916730873836e-07, -4.501239857984681e-07, 0.9347254819218751, 0.06494795242949356, 0.0003135654665317644, 5.743151853042825e-06, 5.743151852965995e-06, 1.513878392187676e-06, 0.06494643855207592, 0.09765105426235851
1.0713333333333332, 3.0, 0.1, 0.7638168455641712, -1.1795739263134168e-06, 1.1485680360473648e-07, 0.9999546021312937, 4.5397868702326645e-05, 4.248161389056268e-18, 8.756113235779487e-27, 8.756113235753482e-27, 3.975269258945622e-31, 4.5397868836543915e-05, 0.00014009047829417973
1.0713333333333332, 3.0, 0.5, 0.7634467229676914, -1.229038777724732e-06, 6.752912171494809e-07, 0.8805267294008382, 0.11916633431890414, 0.0002953838105800126, 5.41014320825833e-06, 5.410143208147191e-06, 7.321832634123527e-07, 0.11916560213911542, 0.1735013234785264
1.0713333333333332, 3.333333333333333, 0.1, 0.7587117356077916, -3.174081196999146e-07, 3.989694440404505e-08, 0.9987289837369177, 0.0012710162630807913, 4.242954527940629e-18, 8.745381095108998e-27, 8.745381095106575e-27, 1.4163991169182852e-32, 0.0012710162631174244, 0.003921978861698818
1.0713333333333332, 3.333333333333333, 0.5, 0.7583171527354444, -1.2752089434721853e-06, -1.1733848833524633e-06, 0.7911734687307178, 0.2085510620941174, 0.00026540913093478984, 4.8611378001672965e-06, 4.861137799937144e-06, 3.3776863119610464e-07, 0.20855072434372476, 0.28603239105474987
1.0713333333333332, 3.6666666666666665, 0.1, 0.7506814848673089, 1.0917292213923822e-06, 1.8796441304537822e-08, 0.9655548043337736, 0.03444519566620345, 4.102018861708227e-18, 8.45489103612157e-27, 8.454891036121151e-27, 4.885023416579734e-34, 0.03444519566623378, 0.10615737408997235
1.0713333333333332, 3.6666666666666665, 0.5, 0.7502658932097143, 1.453592286809647e-07, 4.809921560802124e-09, 0.660604480236581, 0.3391656490630879, 0.00022160811494433675, 4.058894208133573e-06, 4.058894208133562e-06, 1.447969649781579e-07, 0.3391655042661232, 0.41796729575167496
1.0713333333333332, 4.0, 0.1, 0.7394763227777669, -1.957003057551013e-06, -1.6624085522128033e-07, 0.5000026504186167, 0.49999734958135783, 2.1241771276145663e-18, 4.3782553812950055e-27, 4.378255381280913e-27, 9.024256939065755e-36, 0.5000000000001252, 1.4897753738684527
1.0713333333333332, 4.0, 0.5, 0.7390407507843956, 3.755150073842857e-07, -8.852726562119045e-08, 0.4999133314062063, 0.49991276704691223, 0.00016770214521626595, 3.0715719326476285e-06, 3.0715719326470643e-06, 5.625780233912718e-08, 0.49991299296876296, 0.5143919638484473
