J, B, T, Ox, Oy, p1, p2, p3, m, chi
1.0598425196850394, 0.1, 0.1, 0.7605469560675886, 8.084242299368403e-07, 1.000000000000006, 1.7998387536564092e-17, 1.5813688319555772e-23, 0.010228461723708027, 0.20456923447415998
1.0755118110236221, 0.0, 0.1, 0.7710083877115523, 7.278690922808624e-07, 0.9999999999999899, 8.379062339234808e-18, 6.986643720819641e-24, 3.851859888774472e-34, 0.2077066477984391
1.0755118110236221, 0.1, 0.1, 0.7712119664863674, 5.596908499828896e-07, 0.9999999999999982, 8.715895587258604e-18, 6.5131262233815094e-24, 0.010385332389921955, 0.2077066477984391
1.0911811023622047, 0.0, 0.1, 0.780891133439709, 9.345845745641276e-08, 0.9999999999999952, 4.071954912130301e-18, 2.9116820038952152e-24, 1.3877787807814457e-17, 0.21047479059438004
1.0911811023622047, 0.1, 0.1, 0.7810683890401244, 5.850292558544606e-07, 1.000000000000012, 4.2334384548106614e-18, 2.7195420086594905e-24, 0.010523739529719016, 0.21047479059438004
1.1068503937007874, 0.0, 0.1, 0.7900558788993425, 3.535560045121941e-08, 1.0000000000000022, 1.9838396840451617e-18, 1.2283061812137911e-24, 9.629658905485795e-35, 0.21291518493283243
1.1068503937007874, 0.1, 0.1, 0.7902102124824737, 3.4678623681375467e-07, 1.0000000000000118, 2.0615108686648476e-18, 1.1492609129633085e-24, 0.010645759246641621, 0.21291518493283243
1.1225196850393702, 0.0, 0.1, 0.7985816387444238, 1.400436022182625e-06, 1.0000000000000053, 9.686219427627064e-19, 5.237738515314661e-25, 1.3877787807814457e-17, 0.2150625920459022
1.1225196850393702, 0.1, 0.1, 0.7987108069262322, 6.173516016988858e-07, 0.9999999999999994, 1.0062758329270206e-18, 4.909661113021275e-25, 0.010753129602295124, 0.2150625920459022
1.138188976377953, 0.0, 0.1, 0.8065318736220723, 3.5420291365071963e-07, 1.000000000000001, 4.738887910579322e-19, 2.2553207769559404e-25, 1.3877787807814457e-17, 0.21694859969625532
1.138188976377953, 0.1, 0.1, 0.8066484690155967, 6.980489819431058e-07, 1.000000000000001, 4.920064009657327e-19, 2.11672883314501e-25, 0.01084742998481278, 0.21694859969625532
1.1538582677165354, 0.0, 0.1, 0.8139720989885595, 9.250816466843478e-11, 1.0000000000000036, 2.321828794120947e-19, 9.792744909990941e-26, 1.3877787807814457e-17, 0.218598687449087
1.1538582677165354, 0.1, 0.1, 0.8140729990914513, 9.004223212952681e-07, 1.0000000000000033, 2.409624467979911e-19, 9.203694086779779e-26, 0.010929934372454365, 0.218598687449087
1.1695275590551182, 0.0, 0.1, 0.8209465235302444, 7.197969815599638e-07, 0.9999999999999964, 1.1392201084529574e-19, 4.285063434444325e-26, 6.0185296412804846e-36, 0.2200357966144003
1.1695275590551182, 0.1, 0.1, 0.8210334264740269, 6.816759153573508e-08, 0.9999999999999952, 1.1818487852654008e-19, 4.032513721985037e-26, 0.011001789830720015, 0.2200357966144003
1.185196850393701, 0.0, 0.1, 0.8274979600256827, 5.858233328617445e-08, 0.9999999999999941, 5.596705743711042e-20, 1.8881945572134108e-26, 2.152394441202919e-42, 0.22128007527016122
1.185196850393701, 0.1, 0.1, 0.8275723393737373, 1.94588564238473e-07, 0.9999999999999913, 5.804047688175894e-20, 1.7790598270777515e-26, 0.011064003763508062, 0.22128007527016122
1.2008661417322835, 0.0, 0.1, 0.8336638174874894, 5.569758906211649e-07, 1.0000000000000082, 2.752577996704567e-20, 8.373281592190957e-27, 1.3877787807814457e-17, 0.22234931747386216
1.2008661417322835, 0.1, 0.1, 0.8337269758854366, 1.273662911258976e-06, 0.999999999999997, 2.8535812129956475e-20, 7.898277503381977e-27, 0.011117465873693123, 0.22234931747386216
1.2165354330708662, 0.0, 0.1, 0.8394769798860692, 6.683566373026834e-07, 1.000000000000001, 1.3551063275521976e-20, 3.734757865511707e-27, 1.3877787807814457e-17, 0.22325931489572742
1.2165354330708662, 0.1, 0.1, 0.8395300616730773, 4.968139493883708e-07, 0.9999999999999973, 1.4043751497787526e-20, 3.526653746876083e-27, 0.011162965744786386, 0.22325931489572742
1.232204724409449, 0.0, 0.1, 0.8449669568174017, 4.863888147374298e-07, 1.0000000000000029, 6.6769351723231804e-21, 1.6746553093482295e-27, 7.523164742093657e-37, 0.22402416143945633
1.232204724409449, 0.1, 0.1, 0.8450108867442926, 1.5412221807104302e-06, 0.9999999999999968, 6.917577781604183e-21, 1.582941377252737e-27, 0.011201208071972817, 0.22402416143945633
1.2478740157480315, 0.0, 0.1, 0.8501587047066467, 6.811560782268719e-07, 1.0000000000000038, 3.292498905471433e-21, 7.545987831628448e-28, 1.3877787807814457e-17, 0.22465642433109162
1.2478740157480315, 0.1, 0.1, 0.8501944342484085, 2.290195446601198e-06, 0.9999999999999998, 3.4101569767570195e-21, 7.139523137409753e-28, 0.011232821216554596, 0.22465642433109162
1.2635433070866142, 0.0, 0.1, 0.8550758379394738, 9.910019311065163e-07, 1.0000000000000024, 1.6246941092187872e-21, 3.415515674118391e-28, 2.7755575615628914e-17, 0.2251674446908467
1.2635433070866142, 0.1, 0.1, 0.8551041332317202, 2.7709542420946975e-06, 1.0000000000000075, 1.6822789168715372e-21, 3.234459386279544e-28, 0.011258372234542364, 0.2251674446908467
1.279212598425197, 0.0, 0.1, 0.8597389263035807, 1.7854808834989415e-06, 0.9999999999999983, 8.022036686829379e-22, 1.5523862581910456e-28, 4.7019762822503786e-38, 0.2255674195427435
1.279212598425197, 0.1, 0.1, 0.8597605085102847, 1.7030645699371644e-06, 0.9999999999999998, 8.3041135227287255e-22, 1.471353615088146e-28, 0.011278370977137176, 0.2255674195427435
1.2948818897637795, 0.0, 0.1, 0.8641666317269001, 2.17094637005376e-06, 0.999999999999995, 3.963098059508874e-22, 7.082918045500083e-29, 0.0, 0.22586556730216595
1.2948818897637795, 0.1, 0.1, 0.8641821191982342, 2.2340097129605267e-06, 1.0000000000000107, 4.101383985356402e-22, 6.718667119924041e-29, 0.011293278365108298, 0.22586556730216595
1.3105511811023622, 0.0, 0.1, 0.8683754626750371, 2.2726504586975002e-08, 1.0000000000000013, 1.9588564020293432e-22, 3.243250623101552e-29, 1.3877787807814457e-17, 0.2260702406069997
1.3105511811023622, 0.1, 0.1, 0.8683857627071886, 2.52232304643924e-08, 0.9999999999999998, 2.026665716793177e-22, 3.078789647386516e-29, 0.01130351203035, 0.2260702406069997
1.326220472440945, 0.0, 0.1, 0.8723812859726205, 7.43011488955777e-07, 1.0000000000000022, 9.686154609020412e-23, 1.4899829137610025e-29, 1.3877787807814457e-17, 0.22618901268390565
1.326220472440945, 0.1, 0.1, 0.8723844790697055, 3.5532748060661314e-07, 0.9999999999999968, 1.0020067469939119e-22, 1.4156338322430972e-29, 0.011309450634195297, 0.22618901268390565
1.3418897637795275, 0.0, 0.1, 0.8761971329970164, 2.6281979795320977e-08, 0.9999999999999998, 4.791566670938259e-23, 6.866494740098182e-30, 1.3877787807814457e-17, 0.22622882252636167
1.3418897637795275, 0.1, 0.1, 0.8761958839701163, 4.475287332861663e-07, 0.9999999999999912, 4.9555669762287763e-23, 6.528428266263442e-30, 0.011311441126318099, 0.22622882252636167
1.3575590551181103, 0.0, 0.1, 0.8798388987493275, 1.7801836383638403e-06, 1.0000000000000033, 2.3707697441747115e-23, 3.173017803689191e-30, 1.3877787807814457e-17, 0.2261959350832968
1.3575590551181103, 0.1, 0.1, 0.8798335542495185, 1.7563454431835327e-07, 1.0000000000000084, 2.4513562638543e-23, 3.018825159160381e-30, 0.011309796754164854, 0.2261959350832968
1.373228346456693, 0.0, 0.1, 0.8833088936070641, 2.169594945863837e-06, 0.9999999999999992, 1.1737486600565607e-23, 1.4707423433732928e-30, 7.346840568450837e-40, 0.22609615900618668
1.373228346456693, 0.1, 0.1, 0.883299349420924, 2.892673948104838e-07, 1.000000000000002, 1.213409525823208e-23, 1.4002095005357775e-30, 0.011304807950309335, 0.22609615900618668
1.3888976377952755, 0.0, 0.1, 0.886627200941731, 6.579524686108995e-07, 0.9999999999999951, 5.811744901952892e-24, 6.833128565896146e-31, 4.3790577010150533e-47, 0.22593468570016054
1.3888976377952755, 0.1, 0.1, 0.8866158457596021, 1.092508086687805e-08, 0.9999999999999971, 6.006341212334141e-24, 6.508847971754007e-31, 0.011296734285008027, 0.22593468570016054
1.4045669291338583, 0.0, 0.1, 0.8897992881526322, 1.962387205044942e-06, 1.000000000000003, 2.878487100754622e-24, 3.1824122550419722e-31, 1.3877787807814457e-17, 0.22571641991520036
1.4045669291338583, 0.1, 0.1, 0.8897848976306231, 1.0727941152002548e-08, 0.9999999999999997, 2.974242176022405e-24, 3.0331639717467825e-31, 0.011285820995760032, 0.22571641991520036
1.420236220472441, 0.0, 0.1, 0.8928346859887918, 4.309473413611109e-08, 0.9999999999999908, 1.4260057559652197e-24, 1.4854857862569877e-31, 1.3877787807814457e-17, 0.22544578456969228
1.420236220472441, 0.1, 0.1, 0.8928173419686062, 1.8336846385112345e-08, 1.0000000000000007, 1.473157309319622e-24, 1.4166337464877897e-31, 0.011272289228484628, 0.22544578456969228
1.4359055118110238, 0.0, 0.1, 0.8957415069239122, 1.2816170101101871e-07, 1.0000000000000022, 7.065906695316902e-25, 6.94864189064484e-32, 1.3877787807814457e-17, 0.22512686253412562
1.4359055118110238, 0.1, 0.1, 0.8957214075146398, 3.036166332773435e-09, 0.9999999999999982, 7.298194542515321e-25, 6.630259368400678e-32, 0.011256343126706295, 0.22512686253412562
1.4515748031496063, 0.0, 0.1, 0.8985272578138053, 1.6522056578308789e-06, 1.0000000000000073, 3.5018291681978902e-25, 3.2568571716425377e-32, 2.295887130258674e-41, 0.22476341153967688
1.4515748031496063, 0.1, 0.1, 0.8985047014100436, 2.1819899275525806e-08, 1.000000000000008, 3.616287816463426e-25, 3.109281756922044e-32, 0.011238170576983845, 0.22476341153967688
1.467244094488189, 0.0, 0.1, 0.9011989423563536, 8.304685327307443e-09, 0.9999999999999832, 1.7357712814062074e-25, 1.5293788216400218e-32, 1.3877787807814457e-17, 0.22435890600949776
1.467244094488189, 0.1, 0.1, 0.9011739242835075, 6.912888973199731e-09, 0.9999999999999984, 1.7922091144457794e-25, 1.460846329999025e-32, 0.011217945300474902, 0.22435890600949776
1.4829133858267718, 0.0, 0.1, 0.9037629617220954, 2.5254222503858138e-08, 1.0000000000000029, 8.605051387688795e-26, 7.194574538855383e-33, 1.3877787807814457e-17, 0.223916517839439
1.4829133858267718, 0.1, 0.1, 0.9037362838303434, 6.406000012054038e-08, 1.0, 8.883103883680163e-26, 6.87540600184881e-33, 0.011195825891971965, 0.223916517839439
1.4985826771653543, 0.0, 0.1, 0.9062247779995971, 1.6745467321060247e-06, 0.9999999999999973, 4.2666166223335336e-26, 3.390323934236471e-33, 1.3877787807814457e-17, 0.22343927687409412
1.4985826771653543, 0.1, 0.1, 0.9061958262681435, 5.169932037658932e-07, 1.0000000000000053, 4.403845145695489e-26, 3.241545468958714e-33, 0.01117196384370472, 0.22343927687409412
1.514251968503937, 0.0, 0.1, 0.9085918376312485, 1.8686876234764756e-07, 1.0000000000000053, 2.1155701793955196e-26, 1.6000454280894396e-33, 1.3877787807814457e-17, 0.22292982635705583
1.514251968503937, 0.1, 0.1, 0.9085604120959635, 5.2452702189684536e-08, 0.9999999999999964, 2.1833564891442515e-26, 1.530608665298949e-33, 0.011146491317852806, 0.22292982635705583
1.5299212598425198, 0.0, 0.1, 0.9108661827752222, 1.179681847298512e-07, 1.0000000000000009, 1.049202628077934e-26, 7.563602418347267e-34, 0.0, 0.22239073746547341
1.5299212598425198, 0.1, 0.1, 0.9108341551337998, 1.7391972045802976e-07, 0.9999999999999976, 1.0825860070413042e-26, 7.238137338816457e-34, 0.011119536873273671, 0.22239073746547341
1.5455905511811023, 0.0, 0.1, 0.9130537232683473, 7.585566384619312e-07, 0.9999999999999991, 5.204105618022535e-27, 3.580692321809581e-34, 3.587324068671532e-43, 0.2218244578791692
1.5455905511811023, 0.1, 0.1, 0.9130198444035068, 5.988183337871039e-08, 0.9999999999999956, 5.3689961582972805e-27, 3.4281815978978213e-34, 0.01109122289395846, 0.2218244578791692
1.561259842519685, 0.0, 0.1, 0.9151606293720688, 3.725051136579477e-08, 0.9999999999999929, 2.5812932804577707e-27, 1.6973361078995444e-34, 0.0, 0.22123296305885504
1.561259842519685, 0.1, 0.1, 0.9151259946252979, 1.1250649508956414e-07, 1.0000000000000009, 2.6625884808809e-27, 1.6256600018883698e-34, 0.011061648152942753, 0.22123296305885504
1.5769291338582678, 0.0, 0.1, 0.9171904158655714, 2.473368694533828e-07, 0.9999999999999974, 1.2803994790850407e-27, 8.056015495084201e-35, 8.9683104389553e-44, 0.22061846836857682
1.5769291338582678, 0.1, 0.1, 0.9171529844711168, 1.971725026644664e-06, 1.0000000000000024, 1.3206638262804709e-27, 7.719761986895084e-35, 0.011030923418428842, 0.22061846836857682
1.5925984251968504, 0.0, 0.1, 0.9191466246356126, 7.044220544252302e-07, 0.9999999999999996, 6.351493836619682e-28, 3.8283119605178193e-35, 4.484154952201179e-44, 0.21998272937566446
1.5925984251968504, 0.1, 0.1, 0.9191069734972497, 1.4946660898088114e-06, 0.9999999999999949, 6.550770963902939e-28, 3.6702400930285673e-35, 0.010999136468783224, 0.21998272937566446
1.608267716535433, 0.0, 0.1, 0.9210312081130265, 5.874268338587566e-07, 0.9999999999999999, 3.1511740425936158e-28, 1.821604028110369e-35, 1.3877787807814457e-17, 0.21932752618865814
1.608267716535433, 0.1, 0.1, 0.9209909302900794, 7.425194330432045e-08, 0.9999999999999891, 3.2495179509934743e-28, 1.7470114271005658e-35, 0.010966376309432922, 0.21932752618865814
1.6239370078740158, 0.0, 0.1, 0.9228474840768367, 7.157742156842901e-09, 1.0000000000000049, 1.5636376731736378e-28, 8.678428160476137e-36, 2.242077576329266e-44, 0.21865434283307442
1.6239370078740158, 0.1, 0.1, 0.9228104292938523, 7.542833980203227e-07, 0.9999999999999926, 1.6117840025683867e-28, 8.323752561159731e-36, 0.010932717141653722, 0.21865434283307442
1.6396062992125986, 0.0, 0.1, 0.9246041212270473, 6.414824219849657e-07, 1.0000000000000098, 7.7572581878759e-29, 4.1379160419573964e-36, 3.3409558876152446e-52, 0.21796496819456868
1.6396062992125986, 0.1, 0.1, 0.9245642114273502, 7.408957456648472e-07, 0.9999999999999919, 7.996119121082671e-29, 3.970783361769725e-36, 0.010898248409728434, 0.21796496819456868
1.6552755905511811, 0.0, 0.1, 0.9262964487346882, 3.8252961357570786e-10, 0.9999999999999998, 3.8495142180689426e-29, 1.9755467665692918e-36, 2.802596928649634e-45, 0.21726082209269626
1.6552755905511811, 0.1, 0.1, 0.9262552937145724, 1.5107360092690093e-07, 0.9999999999999925, 3.9676679297787944e-29, 1.8964787296916024e-36, 0.010863041104634813, 0.21726082209269626
1.6709448818897639, 0.0, 0.1, 0.9279329840037114, 1.3491691640630913e-08, 1.0000000000000044, 1.9101286676148853e-29, 9.439852092188563e-37, 4.176194859519056e-53, 0.21654287831735092
1.6709448818897639, 0.1, 0.1, 0.9278914705399102, 1.0091899489687228e-08, 0.999999999999999, 1.968466156253065e-29, 9.064894469570379e-37, 0.010827143915867546, 0.21654287831735092
1.6866141732283466, 0.0, 0.1, 0.9295150551790363, 1.394516467485995e-07, 1.0, 9.47793580990018e-30, 4.514781672849788e-37, 2.7755575615628914e-17, 0.21581255671802177
1.6866141732283466, 0.1, 0.1, 0.9294723981435203, 1.1118700358889136e-07, 1.0000000000000007, 9.766557098425069e-30, 4.33704259740265e-37, 0.010790627835901116, 0.21581255671802177
1.7022834645669291, 0.0, 0.1, 0.9310456921396597, 1.333652910225089e-06, 0.999999999999998, 4.702628861615425e-30, 2.1610623769199203e-37, 0.0, 0.2150709262107809
1.7022834645669291, 0.1, 0.1, 0.9310015242109059, 2.0460929456838577e-07, 1.0000000000000016, 4.845575398244199e-30, 2.0767952538347513e-37, 0.010753546310539045, 0.2150709262107809
1.7179527559055119, 0.0, 0.1, 0.9325235134882177, 6.52550424092812e-07, 0.999999999999997, 2.333751526743425e-30, 1.0355217770485072e-37, 1.7516230804060213e-46, 0.21431912240228979
1.7179527559055119, 0.1, 0.1, 0.9324801744495729, 3.042400341974276e-07, 1.000000000000003, 2.4041871003582452e-30, 9.953567481526025e-38, 0.01071595612011449, 0.21431912240228979
1.7336220472440946, 0.0, 0.1, 0.9339546231951223, 9.24477033187308e-07, 1.0000000000000022, 1.158074588300887e-30, 4.965625146452719e-38, 8.758115663042285e-47, 0.2135582154919373
1.7336220472440946, 0.1, 0.1, 0.933909564950513, 6.574464854843684e-07, 1.0000000000000002, 1.1929981151790837e-30, 4.77492342679258e-38, 0.010677910774596865, 0.2135582154919373
1.7492913385826772, 0.0, 0.1, 0.9353389746426269, 3.99760672848449e-07, 0.9999999999999968, 5.7471236846110635e-31, 2.383228511083348e-38, 4.3790577010150533e-47, 0.21278888374183894
1.7492913385826772, 0.1, 0.1, 0.9352949766461026, 3.277802236457095e-07, 0.9999999999999918, 5.919158803395611e-31, 2.2921299048360077e-38, 0.010639444187091947, 0.21278888374183894
1.76496062992126, 0.0, 0.1, 0.9366800412538129, 3.952534590200208e-07, 0.9999999999999961, 2.8519963472125285e-31, 1.1446487268826753e-38, 2.1895288505075267e-47, 0.21201224040610733
1.76496062992126, 0.1, 0.1, 0.936635186954209, 2.423749381441072e-08, 0.9999999999999892, 2.9371535974014916e-31, 1.101253801288153e-38, 0.010600612020305367, 0.21201224040610733
1.7806299212598427, 0.0, 0.1, 0.937978629900679, 2.6204102526349357e-08, 0.9999999999999859, 1.4153500028995793e-31, 5.501934725871477e-39, 1.3877787807814457e-17, 0.21122894044893223
1.7806299212598427, 0.1, 0.1, 0.9379339758706852, 1.6385818580730596e-08, 0.9999999999999958, 1.4573999853392778e-31, 5.2946301164828374e-39, 0.010561447022446626, 0.21122894044893223
1.7962992125984252, 0.0, 0.1, 0.9392374381611301, 3.19519516739037e-08, 0.9999999999999959, 7.023677361807198e-32, 2.6463795832279286e-39, 1.3877787807814457e-17, 0.21043975893320221
1.7962992125984252, 0.1, 0.1, 0.9391928206728176, 7.380468623589257e-08, 1.000000000000011, 7.231424528740447e-32, 2.5473042618314697e-39, 0.010521987946660125, 0.21043975893320221
1.811968503937008, 0.0, 0.1, 0.940457743087682, 4.015150288020582e-08, 0.9999999999999974, 3.485479241447171e-32, 1.2737485846852672e-39, 0.0, 0.20964536714147441
1.811968503937008, 0.1, 0.1, 0.9404137630107765, 2.0101108404390589e-07, 1.0000000000000044, 3.5879677518843744e-32, 1.2263053045989645e-39, 0.01048226835707372, 0.20964536714147441
1.8276377952755907, 0.0, 0.1, 0.941639337763679, 6.761484201618587e-07, 1.0000000000000142, 1.7298789747911668e-32, 6.135649767180842e-40, 1.368455572350357e-48, 0.20884680586432675
1.8276377952755907, 0.1, 0.1, 0.9415939413661625, 4.5872502094041067e-07, 0.9999999999999901, 1.780728014379266e-32, 5.909216980473191e-40, 0.010442340293216338, 0.20884680586432675
1.8433070866141732, 0.0, 0.1, 0.9427878031203663, 8.149111489546805e-07, 1.0000000000000115, 8.583993928916104e-33, 2.9568720339530596e-40, 1.3877787807814457e-17, 0.208044082915661
1.8433070866141732, 0.1, 0.1, 0.9427419270405982, 2.3982323480548843e-07, 0.9999999999999979, 8.835653534551773e-33, 2.848545480389434e-40, 0.010402204145783064, 0.208044082915661
1.858976377952756, 0.0, 0.1, 0.9439014468501719, 1.965844465049956e-07, 1.0000000000000058, 4.2597605462211554e-33, 1.425924066929579e-40, 1.7105694654379464e-49, 0.20723808078200803
1.858976377952756, 0.1, 0.1, 0.9438555563006089, 1.0370318390553859e-07, 1.000000000000004, 4.384179066369485e-33, 1.3740123853520282e-40, 0.010361904039100402, 0.20723808078200803
1.8746456692913387, 0.0, 0.1, 0.9449829691552002, 7.899077995039311e-08, 1.000000000000017, 2.1137684303836188e-33, 6.880117692527758e-41, 1.3877787807814457e-17, 0.2064292324998062
1.8746456692913387, 0.1, 0.1, 0.944937350517786, 1.0155585863991601e-07, 1.0000000000000002, 2.1752354303656002e-33, 6.631045817151735e-41, 0.010321461624990324, 0.2064292324998062
1.8903149606299212, 0.0, 0.1, 0.9460329420386439, 7.278320206858194e-08, 0.9999999999999859, 1.048888402289719e-33, 3.321595424851629e-41, 1.3877787807814457e-17, 0.2056181490706066
1.8903149606299212, 0.1, 0.1, 0.9459873775631532, 5.2435583945920924e-08, 1.0000000000000007, 1.07927667555127e-33, 3.202069953764127e-41, 0.010280907453530344, 0.2056181490706066
1.905984251968504, 0.0, 0.1, 0.947051923812453, 2.3621299919353622e-07, 1.0000000000000053, 5.20503095248908e-34, 1.6045909641327877e-41, 2.1382117680737565e-50, 0.20480534636907494
1.905984251968504, 0.1, 0.1, 0.9470063754014778, 1.1272815044445791e-07, 1.0000000000000049, 5.355306073949761e-34, 1.5471989002804037e-41, 0.010240267318453747, 0.20480534636907494
1.9216535433070867, 0.0, 0.1, 0.9480449660629845, 9.328451947222021e-08, 0.9999999999999922, 2.5822827594853586e-34, 7.75354329592719e-42, 1.3877787807814457e-17, 0.20399093446332844
1.9216535433070867, 0.1, 0.1, 0.9479990520675372, 3.6972235502967384e-08, 0.9999999999999991, 2.6566665192012316e-34, 7.478114658134513e-42, 0.010199546723166437, 0.20399093446332844
1.9373228346456695, 0.0, 0.1, 0.9490074800129753, 6.11213147973288e-09, 0.9999999999999984, 1.2813508446899498e-34, 3.7493139647383167e-42, 5.345529420184391e-51, 0.20317577376283646
1.9373228346456695, 0.1, 0.1, 0.9489616725953823, 4.087000041127102e-08, 1.0000000000000062, 1.318131061545584e-34, 3.6168901498317516e-42, 0.010158788688141823, 0.20317577376283646
1.952992125984252, 0.0, 0.1, 0.9499438045371816, 5.952755733013854e-08, 0.9999999999999929, 6.357716990843906e-35, 1.8138145597580828e-42, 2.6727647100921956e-51, 0.20236000658497774
1.952992125984252, 0.1, 0.1, 0.9498978855864787, 1.0487630152166783e-08, 0.9999999999999899, 6.539703879152984e-35, 1.7501472381725745e-42, 0.010118000329248887, 0.20236000658497774
1.9686614173228347, 0.0, 0.1, 0.9508546106494411, 4.82863969059511e-07, 1.0000000000000073, 3.154380010871227e-35, 8.77865477812073e-43, 1.3877787807814457e-17, 0.20154402208642205
1.9686614173228347, 0.1, 0.1, 0.9508083669444684, 9.257376041458852e-08, 0.9999999999999998, 3.2444891430203004e-35, 8.472557379177654e-43, 0.010077201104321117, 0.20154402208642205
1.9843307086614175, 0.0, 0.1, 0.9517381679018534, 5.666041580833106e-09, 1.0000000000000062, 1.5653204134431214e-35, 4.251583471142611e-43, 1.3877787807814457e-17, 0.20072820314947454
1.9843307086614175, 0.1, 0.1, 0.9516935812818655, 2.3812295256081618e-07, 1.0000000000000009, 1.6096837797022195e-35, 4.103614959567166e-43, 0.010036410157473741, 0.20072820314947454
2.0, 0.0, 0.1, 0.9525999519339012, 8.957207402710133e-07, 0.9999999999999984, 7.76611366557068e-36, 2.0596054213062034e-43, 6.938893903907228e-18, 0.19991286202826608
2.0, 0.1, 0.1, 0.9525544614168947, 1.3034856038437891e-08, 1.0000000000000135, 7.986196215181419e-36, 1.9884920595064023e-43, 0.009995643101413312, 0.19991286202826608
