J, B, T, O, m, chi, E0, E1, E2, p0, p1, p2 
0.3533333333333333, 5.0, 0.0, 1.3817132163723332e-06, 0.9999999999877347, -1.660538373471354e-11, -3.9999999999415525, -1.999999999897253, 6.000000000095936, 1.0, 0.0, 0.0
0.48, 0.0, 0.0, -4.512376050454549e-06, 0.0, 7.866108709246264e-12, -1.9999999999736184, 0.9999939560921449, 1.0000060440336789, 1.0, 0.0, 0.0
0.48, 0.3333333333333333, 0.0, -5.239806502151011e-06, 2.622036236415421e-12, 2.223337879679914e-11, -1.9999999999630238, 0.6666666666803343, 1.3333333334984963, 1.0, 0.0, 0.0
0.48, 0.6666666666666666, 0.0, -8.335677745484276e-06, 1.4822252531199425e-11, -3.0285456322157965e-12, -1.9999999999067504, 0.33333333347810135, 1.666666666993727, 1.0, 0.0, 0.0
0.48, 1.0, 0.0, -5.705187850777286e-07, 6.030058149382236e-13, -3.0387694609278424e-12, -1.9999999999979463, 4.466608856160026e-12, 2.000000000006877, 1.0, 0.0, 0.0
0.48, 1.3333333333333333, 0.0, -1.5740687771005738e-06, 1.2796406223914197e-11, 2.7992225722536578e-11, -1.9999999999767208, -0.3333333332660076, 2.3333333334165465, 1.0, 0.0, 0.0
0.48, 1.6666666666666665, 0.0, 1.9284947927154286e-06, 1.9264489629962608e-11, 7.454181388138799e-10, -1.9999999999841642, -0.6666666665980904, 2.6666666667376373, 1.0, 0.0, 0.0
0.48, 2.0, 0.0, 2.374775845692452e-05, 5.097418320998341e-10, 0.2282858127484133, -1.999999999899701, -0.9999999988642887, 3.0000000009764234, 1.0, 0.0, 0.0
0.48, 2.333333333333333, 0.0, 0.4066655513738915, 0.15219054185154002, 0.4779396518957276, -2.0184205652810547, -1.0400642270268439, 3.53477024976023, 1.0, 0.0, 0.0
0.48, 2.6666666666666665, 0.0, 0.5240843394081878, 0.3186264351068936, 0.4998880037588881, -2.0972017293762693, -1.1054538691056663, 3.9936978186806353, 1.0, 0.0, 0.0
0.48, 3.0, 0.0, 0.5488517293976739, 0.4854492110241321, 0.5195643195515465, -2.230986248409395, -1.2545000621871543, 4.353059910986829, 1.0, 0.0, 0.0
0.48, 3.333333333333333, 0.0, 0.5016117150892986, 0.6650026481412579, 0.5785712493001542, -2.4222457858015685, -1.4779443249730027, 4.624842472713603, 1.0, 0.0, 0.0
0.48, 3.6666666666666665, 0.0, 0.33941990516589093, 0.8711633772242349, 0.5024960277465025, -2.677134570378446, -1.7901894213337537, 4.799118852379907, 1.0, 0.0, 0.0
0.48, 4.0, 0.0, 5.709380345759596e-06, 0.9999999999722595, 0.19325493413541295, -2.9999999999929035, -1.9999999999395814, 5.000000000044562, 1.0, 0.0, 0.0
0.48, 4.333333333333333, 0.0, -2.572277494828875e-06, 0.9999999999811768, 4.468592162965024e-12, -3.3333333333166055, -1.9999999999360167, 5.333333333385757, 1.0, 0.0, 0.0
0.48, 4.666666666666666, 0.0, -3.0505200903414742e-06, 0.9999999999752386, 1.537486804537025e-11, -3.6666666666225844, -1.9999999998798361, 5.66666666677183, 1.0, 0.0, 0.0
0.48, 5.0, 0.0, 4.64457132592726e-07, 0.9999999999914267, 4.856448576617822e-11, -3.9999999999749494, -1.9999999999439888, 6.00000000005125, 1.0, 0.0, 0.0
