J, B, T, O, m, chi, E0, E1, E2, E3, p0, p1, p2, p3 
0.3533333333333333, 4.6875, 0.0, 7.614599569986946e-06, 0.9999999999952289, -8.58335624798201e-13, -4.6874999999734905, -1.9999999999514106, 2.000000000035382, 4.687500000057465, 1.0, 0.0, 0.0, 0.0
0.3533333333333333, 5.0, 0.0, 2.8550637442212312e-06, 0.999999999999462, 1.354578671453055e-11, -4.999999999996153, -1.9999999999934295, 2.0000000000050124, 5.000000000007738, 1.0, 0.0, 0.0, 0.0
0.48, 0.0, 0.0, -3.5769698553600113e-07, 0.0, 4.589934636110254e-08, -1.9999999999932148, 1.6087828695112292e-10, 1.7840047040800394e-10, 2.000000000332493, 1.0, 0.0, 0.0, 0.0
0.48, 0.3125, 0.0, -8.305712626645095e-07, 1.4343545737844542e-08, 0.04431352271576575, -1.9999999985460006, -0.31249989499511344, 0.31250007701816174, 2.000000180569049, 1.0, 0.0, 0.0, 0.0
0.48, 0.625, 0.0, 0.30313297308627596, 0.027695951697353595, 0.1556126409351172, -2.002713294962778, -0.509606862228117, 0.6860348932713879, 2.17914132600605, 1.0, 0.0, 0.0, 0.0
0.48, 0.9375, 0.0, 0.47158939450130544, 0.09725791492799399, 0.26317221175283784, -2.021428159127755, -0.6254521859291252, 1.0524535753813509, 2.448429548579979, 1.0, 0.0, 0.0, 0.0
0.48, 1.25, 0.0, 0.5738715260434892, 0.19217858404287724, 0.33016592958042046, -2.0661264796452095, -0.7332586364368695, 1.3655694113282253, 2.6984372545365676, 1.0, 0.0, 0.0, 0.0
0.48, 1.5625, 0.0, 0.6313789658934305, 0.3036116209157568, 0.37427789871995465, -2.143247446901239, -0.8544687502661327, 1.6198563955278362, 2.90863509216294, 1.0, 0.0, 0.0, 0.0
0.48, 1.875, 0.0, 0.651015309632968, 0.4261022707428489, 0.4043044349908692, -2.2570283695895115, -1.0008442712805352, 1.8145804634037634, 3.0707645617127364, 1.0, 0.0, 0.0, 0.0
0.48, 2.1875, 0.0, 0.633669699983284, 0.55630189278505, 0.42557372715254027, -2.4103603205716486, -1.1793512584690962, 1.9503028527287947, 3.1813119148313422, 1.0, 0.0, 0.0, 0.0
0.48, 2.5, 0.0, 0.574403000223875, 0.6920858502131866, 0.44119813747241243, -2.605296512250877, -1.3943933711756147, 2.027875880092873, 3.23877902116814, 1.0, 0.0, 0.0, 0.0
0.48, 2.8125, 0.0, 0.45598131007793075, 0.8320507287053078, 0.453012739941369, -2.843348278348955, -1.6489326529165798, 2.048137046814761, 3.2425526722471347, 1.0, 0.0, 0.0, 0.0
0.48, 3.125, 0.0, 0.18655138583810466, 0.9752188126765422, 0.26871883358903015, -3.125662458922196, -1.945019856508199, 2.011838582897741, 3.1924811853117356, 1.0, 0.0, 0.0, 0.0
0.48, 3.4375, 0.0, 2.809566143824468e-06, 0.9999999996984517, 0.03964989971226416, -3.4374999999055857, -1.999999999095268, 2.0000000003086362, 3.437500001118955, 1.0, 0.0, 0.0, 0.0
0.48, 3.75, 0.0, 1.9849995396704467e-06, 0.9999999999967073, 4.824723731644553e-10, -3.749999999997264, -1.9999999999867206, 2.000000000005945, 3.7500000000164913, 1.0, 0.0, 0.0, 0.0
0.48, 4.0625, 0.0, 7.937123408192426e-08, 0.9999999999999969, 5.2610360512517215e-12, -4.062499999999996, -1.9999999999999856, 2.000000000000009, 4.062500000000018, 1.0, 0.0, 0.0, 0.0
0.48, 4.375, 0.0, 1.2344924995713853e-07, 0.9999999999999954, -1.5970513800311892e-11, -4.37499999999999, -1.9999999999999716, 2.0000000000000173, 4.375000000000032, 1.0, 0.0, 0.0, 0.0
0.48, 4.6875, 0.0, 8.171280227584586e-06, 0.9999999999900153, -5.811351400097919e-12, -4.687499999967711, -1.9999999999215066, 2.000000000050856, 4.687500000097057, 1.0, 0.0, 0.0, 0.0
0.48, 5.0, 0.0, -8.360385379258244e-07, 0.9999999999963634, 2.0313706272645505e-11, -4.999999999984367, -1.9999999999659321, 2.000000000023533, 5.00000000004197, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.0, 0.0, 0.5663404863865052, 0.0, 0.13817756482538618, -2.0375091574570146, 0.3891532250083353, 0.3891795947714383, 2.815841977236788, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.3125, 0.0, 0.5806071490495736, 0.043180489007933184, 0.15331413934680863, -2.0441118053852154, 0.1542439927361271, 0.6637966527240146, 2.862152450845357, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.625, 0.0, 0.6146227859546134, 0.09582133709175539, 0.18932965160415252, -2.065507028202647, -0.03692343531785584, 0.9536238721273302, 2.9822074650121215, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 0.9375, 0.0, 0.6523725513423115, 0.1615115212605285, 0.22945370614710506, -2.105375699126238, -0.19878646907380165, 1.2315514042442977, 3.1381406342967373, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.25, 0.0, 0.6824915698018128, 0.23922990343369605, 0.26409607921138367, -2.1677083770433807, -0.3496240341929888, 1.4799526101913756, 3.298036953041767, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.5625, 0.0, 0.6991453228086215, 0.3265715707676433, 0.29128220254999804, -2.255895895357032, -0.5038020422523973, 1.6899668582230167, 3.4420607113276507, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 1.875, 0.0, 0.6991988539992472, 0.4212812800274448, 0.31205874045027604, -2.3725812738791534, -0.6712604870410261, 1.8576069512163833, 3.558927738054508, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.1875, 0.0, 0.6801544024700097, 0.5216082835490659, 0.32797222865580516, -2.519780294259866, -0.8586562883344031, 1.9812565821793273, 3.64238058810479, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.5, 0.0, 0.6386678954748569, 0.626263922937323, 0.3403151744191355, -2.6990364011903942, -1.0705445479818994, 2.06037382657091, 3.688865679779408, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 2.8125, 0.0, 0.5686944200969599, 0.7343052675610255, 0.35004018232508133, -2.911547219240447, -1.3100966270941694, 2.0949130072189566, 3.6963635993652386, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.125, 0.0, 0.4563731961907101, 0.8450390368904989, 0.35782517852311846, -3.1582570416781746, -1.579616770561441, 2.085034396492502, 3.663674667609237, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.4375, 0.0, 0.24876860185884758, 0.9579460041379746, 0.24793754068345794, -3.4399224536991455, -1.8808092602178146, 2.030985510260924, 3.5900987037422487, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 3.75, 0.0, -3.0699372366191133e-06, 0.9999999998176601, 0.06728639333098307, -3.7499999999597087, -1.9999999993756254, 2.0000000002180562, 3.7500000008021432, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.0625, 0.0, 6.674435184795234e-06, 0.999999999969839, 2.915054864160993e-10, -4.062499999979947, -1.9999999998684377, 2.000000000057989, 4.062500000169499, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.375, 0.0, 6.088138885071859e-07, 0.999999999999851, 4.816911314264871e-11, -4.374999999999817, -1.9999999999992017, 2.000000000000412, 4.375000000001031, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 4.6875, 0.0, 4.4917709197466714e-07, 0.9999999999999447, -2.686846301003243e-11, -4.687499999999893, -1.999999999999643, 2.000000000000207, 4.687500000000462, 1.0, 0.0, 0.0, 0.0
0.6066666666666666, 5.0, 0.0, -1.3436330103777888e-06, 0.9999999999830582, -5.403677505455562e-11, -4.999999999955168, -1.9999999998692972, 2.0000000000816307, 5.00000000016751, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.0, 0.0, 0.7315226277852814, 0.0, 0.18406242200343645, -2.14848484848363, 0.7848487888591065, 0.7848522523643293, 3.7181858897070663, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.3125, 0.0, 0.7344472679714268, 0.05751950687607389, 0.18855080827658985, -2.157432692523502, 0.5791717051336799, 1.0031058105298214, 3.7397102081870073, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.625, 0.0, 0.7417534939799023, 0.11784425517286866, 0.20037845192542497, -2.18473074138505, 0.38913313218740025, 1.2247817222520387, 3.7986455958244907, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 0.9375, 0.0, 0.7499502519943235, 0.1827560393294645, 0.21594828589647222, -2.2315676846666745, 0.21143542428923046, 1.4383456917453963, 3.881348800701301, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.25, 0.0, 0.7552073928055121, 0.2528119338581638, 0.23200223280739357, -2.299491918482578, 0.03929909598310092, 1.6336929753846607, 3.972483989850339, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.5625, 0.0, 0.7543087268291557, 0.3277574348340855, 0.2466869220545389, -2.390085594284873, -0.1346084178222581, 1.8036212735765573, 4.059098450039171, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 1.875, 0.0, 0.7447279021042688, 0.4069912601422506, 0.259343424005003, -2.5047871846680607, -0.31667865205402546, 1.9435629533608039, 4.131671485974836, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.1875, 0.0, 0.7242950832143935, 0.48984707483721235, 0.26996196353057816, -2.6448321935754855, -0.5119757095119191, 2.050812254379673, 4.183668738443244, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.5, 0.0, 0.6907065528363696, 0.575717487348862, 0.2787808556165185, -2.811255188704249, -0.7243987015277348, 2.1238202917797713, 4.210676778956291, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 2.8125, 0.0, 0.6409035298396157, 0.6640851095975364, 0.2861034313923369, -3.0049149896192935, -0.9568683799500554, 2.1617565613290872, 4.209803170998325, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.125, 0.0, 0.5698401829202844, 0.7545321319690725, 0.29220878680604123, -3.2265245589408096, -1.2116693374965988, 2.16417498410376, 4.17903020554799, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.4375, 0.0, 0.46723369586159885, 0.8467156013513122, 0.29733638451508393, -3.4766784349052453, -1.490521463351799, 2.1308896224228766, 4.117046593976317, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 3.75, 0.0, 0.3017121855505871, 0.940367372291, 0.24525503732938692, -3.7558756864151284, -1.7948135588805858, 2.061835604813564, 4.022897732348107, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.0625, 0.0, -9.742935639612556e-06, 0.999999999682179, 0.09541220425293417, -4.062499999961197, -1.9999999987861827, 2.00000000043855, 4.062500001613567, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.375, 0.0, 1.0428335200156947e-06, 0.9999999999490838, 5.074257458659303e-10, -4.374999999973795, -1.9999999997614226, 2.0000000001053233, 4.375000000317692, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 4.6875, 0.0, 1.1533030016589677e-06, 0.9999999999993201, 8.140403906509164e-11, -4.687499999999321, -1.9999999999961784, 2.0000000000019424, 4.68750000000509, 1.0, 0.0, 0.0, 0.0
0.7333333333333333, 5.0, 0.0, 1.4201483549845708e-07, 0.9999999999999614, 2.0520474208751694e-12, -4.999999999999941, -1.9999999999997453, 2.0000000000001457, 5.000000000000338, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.0, 0.0, 0.8136211229078009, 0.0, 0.19297731595636783, -2.3013953488371994, 1.1386042880795677, 1.1386046127680687, 4.57860424968484, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.3125, 0.0, 0.8136592408884252, 0.060305411236364945, 0.19452521107026607, -2.3108049055195887, 0.9575263033765264, 1.3198959759974886, 4.588227184893601, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.625, 0.0, 0.8133972151455076, 0.1215782569189163, 0.19883415077843491, -2.3391877838349515, 0.778489655277489, 1.497466046568778, 4.615143485681222, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 0.9375, 0.0, 0.8118296798510898, 0.18457675547288677, 0.20507195746388612, -2.3869722066862296, 0.6010114912015347, 1.6661804648583833, 4.654164162746145, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 1.25, 0.0, 0.8076052687650203, 0.24974823033384513, 0.21227721412368208, -2.4547756400892773, 0.422842261977168, 1.8208161072942037, 4.698434009360649, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 1.5625, 0.0, 0.7992795357177241, 0.31725001430018807, 0.2196565438049892, -2.5433082843282153, 0.240802937339622, 1.9568334128527485, 4.740944634520583, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 1.875, 0.0, 0.7854475541772404, 0.3870335702119634, 0.22669882022337545, -2.653294933118736, 0.051534549192833866, 2.070697290458935, 4.775526772770508, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 2.1875, 0.0, 0.7647085182798737, 0.45893677693979773, 0.2331408080218605, -2.785425303160213, -0.14815428562455266, 2.159794451303326, 4.797065468838983, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 2.5, 0.0, 0.7355847362750112, 0.5327465752256262, 0.2388889018540164, -2.940329073927526, -0.36099149950582826, 2.222323570094167, 4.8016611445158635, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 2.8125, 0.0, 0.6962848377245978, 0.608242340598558, 0.24395292860579296, -3.118567492981353, -0.5892920353806524, 2.257047294224036, 4.786322751824738, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 3.125, 0.0, 0.6443321704086116, 0.6852171556042468, 0.2483761611418572, -3.3206343281378388, -0.8349736374271853, 2.263137611124481, 4.748798301835133, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 3.4375, 0.0, 0.5758028278406543, 0.7634774413122187, 0.2522384562350902, -3.5469612952168745, -1.0995497498866742, 2.240077954022905, 4.687489499353099, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 3.75, 0.0, 0.48319163575159546, 0.8428661907511782, 0.2556135730786508, -3.797925126723997, -1.3843510584742567, 2.1875021582143135, 4.601076226464059, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 4.0625, 0.0, 0.34725847462961573, 0.9232359244863755, 0.2514140795102257, -4.073854805295857, -1.6903905805495103, 2.1052148423652146, 4.488679067111561, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 4.375, 0.0, 9.500453811500155e-05, 0.9999999904450693, 0.12282252027268861, -4.374999999835303, -1.9999999599808853, 2.0000000150124215, 4.375000054866842, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 4.6875, 0.0, -4.104532502602432e-06, 0.9999999996568059, 1.527209700924459e-08, -4.687499999872449, -1.9999999982842642, 2.0000000007657963, 4.6875000023539775, 1.0, 0.0, 0.0, 0.0
0.8599999999999999, 5.0, 0.0, 3.7762869926449665e-06, 0.9999999999901299, 1.0666369121281604e-09, -4.999999999992108, -1.9999999999420708, 2.000000000029339, 5.0000000000793765, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 0.0, 0.0, 0.8620883708886086, 0.0, 0.18851825398945765, -2.480090090089339, 1.4665740268901957, 1.4665742708368354, 5.413238387816373, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 0.3125, 0.0, 0.8612427309528389, 0.058911954371705516, 0.18912490554186281, -2.489290014907354, 1.3055901448563598, 1.6218066060671752, 5.416686765830892, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 0.625, 0.0, 0.8585785758148375, 0.11820306596366426, 0.19086446849322303, -2.5169497333230457, 1.1399227204644944, 1.7693909138173343, 5.426263367604877, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 0.9375, 0.0, 0.8537357333736713, 0.1782022471799699, 0.19352225946466994, -2.5632409807077607, 0.9697227087657365, 1.9068633168605031, 5.439827006333993, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 1.25, 0.0, 0.8461745947943412, 0.23915447812908297, 0.19681350955385443, -2.6284257376273508, 0.7943248457926656, 2.031533656648797, 5.4542842400688185, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 1.5625, 0.0, 0.8352345480560791, 0.30121069065112893, 0.20045226632638097, -2.7128278177569385, 0.6124704805774459, 2.1407902938074646, 5.46608859214184, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 1.875, 0.0, 0.8201745811619005, 0.3644371445830711, 0.20419851728410804, -2.816804539034023, 0.4225637753676038, 2.232304993977638, 5.471673308379265, 1.0, 0.0, 0.0, 0.0
0.9866666666666665, 2.1875, 0.0, 0.8001830822849945, 0.42883476395369646, 0.2078769232007085, -2.9407231488763923, 0.22289397483289136, 2.304128927725184, 5.467746051434467, 1.0, 0.0, 0.0, 0.0
